doc,exp,sent_t,chain_t,umap_t,hdbscan_t
214,thres_75,0,0.002,0.178,0.007
215,thres_75,0,0.002,0.249,0.002
216,thres_75,0,0.005,0.5,0.006
217,thres_75,0,0.001,0.154,0.006
218,thres_75,0,0.037,0.387,0.005
219,thres_75,0,0.003,0.164,0.004
220,thres_75,0,0.003,0.164,0.004
221,thres_75,0,0.003,0.173,0.003
222,thres_75,0,0.002,0.102,0.002
223,thres_75,0,0.004,0.166,0.004
224,thres_75,0,0.003,0.21,0.005
225,thres_75,0,0.004,0.34,0.004
226,thres_75,0,0.002,0.251,0.007
227,thres_75,0,0.003,0.102,0.002
228,thres_75,0,0.005,0.363,0.006
229,thres_75,0,0.002,0.224,0.003
230,thres_75,0,0.002,0.193,0.004
231,thres_75,0,0.001,0.122,0.004
232,thres_75,0,0.004,0.255,0.005
233,thres_75,0,0.002,0.187,0.007
234,thres_75,0,0.006,0.319,0.004
235,thres_75,0,0.001,0.267,0.005
236,thres_75,0,0.008,0.754,0.007
237,thres_75,0,0.017,0.342,0.005
238,thres_75,0,0.008,0.288,0.006
239,thres_75,0,0.005,0.202,0.003
240,thres_75,0,0.001,0.211,0.004
241,thres_75,0,0.002,0.157,0.004
242,thres_75,0,0.005,0.415,0.007
243,thres_75,0,0.006,0.334,0.005
244,thres_75,0,0.012,0.626,0.008
245,thres_75,0,0.002,0.163,0.003
246,thres_75,0,0.001,0.145,0.003
247,thres_75,0,0.003,0.173,0.003
248,thres_75,0,0.005,0.18,0.004
249,thres_75,0,0.006,0.23,0.005
250,thres_75,0,0.001,0.173,0.007
251,thres_75,0,0.016,0.517,0.006
252,thres_75,0,0.005,0.193,0.004
253,thres_75,0,0.005,0.318,0.006
254,thres_75,0,0.001,0.095,0.003
255,thres_75,0,0.001,0.162,0.004
256,thres_75,0,0.0,0.083,0.003
257,thres_75,0,0.004,0.286,0.005
258,thres_75,0,0.002,0.565,0.018
259,thres_75,0,0.003,0.236,0.006
260,thres_75,0,0.016,0.246,0.005
261,thres_75,0,0.001,0.076,0.003
262,thres_75,0,0.0,0.067,0.002
263,thres_75,0,0.003,0.239,0.006
264,thres_75,0,0.012,1.052,0.012
265,thres_75,0,0.003,0.291,0.005
266,thres_75,0,0.012,0.391,0.004
267,thres_75,0,0.001,0.299,0.004
268,thres_75,0,0.003,0.284,0.005
269,thres_75,0,0.007,0.462,0.006
270,thres_75,0,0.005,0.318,0.006
271,thres_75,0,0.003,0.285,0.005
272,thres_75,0,0.002,0.332,0.004
273,thres_75,0,0.006,0.472,0.005
274,thres_75,0,0.004,0.249,0.005
275,thres_75,0,0.002,0.11,0.004
276,thres_75,0,0.002,0.133,0.003
277,thres_75,0,0.007,0.423,0.008
278,thres_75,0,0.01,0.379,0.007
279,thres_75,0,0.007,0.317,0.005
280,thres_75,0,0.002,0.121,0.005
281,thres_75,0,0.003,0.216,0.004
282,thres_75,0,0.009,0.26,0.006
283,thres_75,0,0.003,0.182,0.003
284,thres_75,0,0.004,0.356,0.006
285,thres_75,0,0.005,0.264,0.005
286,thres_75,0,0.006,0.506,0.008
287,thres_75,0,0.008,0.827,0.01
288,thres_75,0,0.016,0.237,0.004
289,thres_75,0,0.009,0.133,0.002
290,thres_75,0,0.002,0.145,0.004
291,thres_75,0,0.003,0.294,0.007
292,thres_75,0,0.002,0.28,0.003
293,thres_75,0,0.006,0.498,0.007
294,thres_75,0,0.006,0.666,0.007
295,thres_75,0,0.005,0.289,0.003
296,thres_75,0,0.005,0.351,0.006
297,thres_75,0,0.004,0.113,0.002
298,thres_75,0,0.008,0.6,0.009
299,thres_75,0,0.002,0.218,0.002
300,thres_75,0,0.002,0.116,0.003
301,thres_75,0,0.002,0.194,0.002
302,thres_75,0,0.001,0.103,0.003
303,thres_75,0,0.003,0.253,0.005
304,thres_75,0,0.004,0.39,0.005
305,thres_75,0,0.004,0.15,0.003
306,thres_75,0,0.001,0.1,0.002
307,thres_75,0,0.007,0.197,0.007
308,thres_75,0,0.001,0.089,0.002
309,thres_75,0,0.003,0.19,0.004
310,thres_75,0,0.001,0.121,0.002
311,thres_75,0,0.017,0.226,0.005
312,thres_75,0,0.003,0.227,0.005
313,thres_75,0,0.018,0.3,0.004
314,thres_75,0,0.005,0.215,0.005
315,thres_75,0,0.002,0.098,0.002
316,thres_75,0,0.0,0.02,0.001
317,thres_75,0,0.002,0.128,0.003
318,thres_75,0,0.004,0.392,0.007
319,thres_75,0,0.003,0.222,0.003
320,thres_75,0,0.002,0.147,0.003
321,thres_75,0,0.003,0.102,0.002
322,thres_75,0,0.001,0.089,0.003
323,thres_75,0,0.003,0.144,0.003
324,thres_75,0,0.006,0.487,0.011
325,thres_75,0,0.004,0.2,0.004
326,thres_75,0,0.003,0.316,0.008
327,thres_75,0,0.002,0.153,0.003
328,thres_75,0,0.001,0.069,0.002
329,thres_75,0,0.001,0.094,0.002
330,thres_75,0,0.002,0.249,0.005
331,thres_75,0,0.01,0.55,0.008
332,thres_75,0,0.002,0.23,0.006
333,thres_75,0,0.004,0.329,0.006
334,thres_75,0,0.009,0.357,0.01
335,thres_75,0,0.004,0.145,0.002
336,thres_75,0,0.004,0.264,0.005
337,thres_75,0,0.007,0.191,0.003
338,thres_75,0,0.003,0.327,0.007
339,thres_75,0,0.007,0.218,0.005
340,thres_75,0,0.001,0.111,0.002
341,thres_75,0,0.001,0.089,0.002
342,thres_75,0,0.001,0.09,0.003
343,thres_75,0,0.003,0.249,0.004
344,thres_75,0,0.004,0.239,0.005
345,thres_75,0,0.0,0.071,0.003
346,thres_75,0,0.002,0.185,0.004
347,thres_75,0,0.004,0.178,0.005
348,thres_75,0,0.005,0.342,0.007
350,thres_75,0,0.003,0.35,0.007
351,thres_75,0,0.002,0.104,0.002
352,thres_75,0,0.004,0.248,0.004
353,thres_75,0,0.001,0.106,0.003
354,thres_75,0,0.001,0.131,0.003
355,thres_75,0,0.004,0.294,0.008
356,thres_75,0,0.001,0.091,0.002
357,thres_75,0,0.004,0.23,0.004
358,thres_75,0,0.008,0.179,0.005
359,thres_75,0,0.002,0.161,0.004
360,thres_75,0,0.003,0.32,0.011
361,thres_75,0,0.002,0.134,0.004
362,thres_75,0,0.019,0.381,0.005
363,thres_75,0,0.004,0.322,0.005
364,thres_75,0,0.004,0.384,0.006
365,thres_75,0,0.008,0.835,0.019
366,thres_75,0,0.003,0.331,0.006
367,thres_75,0,0.006,0.133,0.003
368,thres_75,0,0.001,0.083,0.003
369,thres_75,0,0.019,1.176,0.01
370,thres_75,0,0.027,1.388,0.01
371,thres_75,0,0.009,0.634,0.011
372,thres_75,0,0.013,0.707,0.008
373,thres_75,0,0.001,0.242,0.003
374,thres_75,0,0.015,0.424,0.003
375,thres_75,0,0.001,0.348,0.007
376,thres_75,0,0.018,0.394,0.006
377,thres_75,0,0.007,0.196,0.005
378,thres_75,0,0.007,0.396,0.006
379,thres_75,0,0.016,0.358,0.004
380,thres_75,0,0.005,0.181,0.005
381,thres_75,0,0.006,0.403,0.006
382,thres_75,0,0.0,0.025,0.002
383,thres_75,0,0.001,0.129,0.004
384,thres_75,0,0.003,0.196,0.004
385,thres_75,0,0.006,0.413,0.007
386,thres_75,0,0.002,0.123,0.004
387,thres_75,0,0.002,0.164,0.003
388,thres_75,0,0.006,0.378,0.006
389,thres_75,0,0.0,0.062,0.002
390,thres_75,0,0.0,0.053,0.002
391,thres_75,0,0.004,0.246,0.006
392,thres_75,0,0.001,0.243,0.005
393,thres_75,0,0.007,0.449,0.006
394,thres_75,0,0.018,0.41,0.007
395,thres_75,0,0.002,0.22,0.003
396,thres_75,0,0.002,0.101,0.002
397,thres_75,0,0.006,0.29,0.004
398,thres_75,0,0.003,0.201,0.005
399,thres_75,0,0.001,0.183,0.004
400,thres_75,0,0.001,0.079,0.002
401,thres_75,0,0.004,0.273,0.006
402,thres_75,0,0.001,0.059,0.003
403,thres_75,0,0.001,0.133,0.002
404,thres_75,0,0.001,0.071,0.003
405,thres_75,0,0.003,0.155,0.004
406,thres_75,0,0.001,0.099,0.003
407,thres_75,0,0.001,0.274,0.005
408,thres_75,0,0.003,0.196,0.004
409,thres_75,0,0.005,0.347,0.005
410,thres_75,0,0.002,0.305,0.008
411,thres_75,0,0.006,0.821,0.01
412,thres_75,0,0.004,0.287,0.005
413,thres_75,0,0.01,0.569,0.023
414,thres_75,0,0.002,0.172,0.002
415,thres_75,0,0.001,0.138,0.004
416,thres_75,0,0.004,0.267,0.005
417,thres_75,0,0.003,0.444,0.007
418,thres_75,0,0.01,0.891,0.01
419,thres_75,0,0.0,0.07,0.002
420,thres_75,0,0.001,0.206,0.003
421,thres_75,0,0.018,0.374,0.005
422,thres_75,0,0.008,0.307,0.005
423,thres_75,0,0.0,0.101,0.002
424,thres_75,0,0.002,0.109,0.003
425,thres_75,0,0.001,0.121,0.003
426,thres_75,0,0.006,0.315,0.005
427,thres_75,0,0.001,0.105,0.002
428,thres_75,0,0.007,0.28,0.005
429,thres_75,0,0.001,0.111,0.002
430,thres_75,0,0.006,0.419,0.005
431,thres_75,0,0.001,0.085,0.003
432,thres_75,0,0.003,0.162,0.004
433,thres_75,0,0.006,0.22,0.003
434,thres_75,0,0.003,0.171,0.004
435,thres_75,0,0.004,0.226,0.004
436,thres_75,0,0.001,0.141,0.002
437,thres_75,0,0.002,0.121,0.003
438,thres_75,0,0.003,0.163,0.003
439,thres_75,0,0.006,0.306,0.006
440,thres_75,0,0.003,0.321,0.006
441,thres_75,0,0.006,0.155,0.003
442,thres_75,0,0.0,0.079,0.003
443,thres_75,0,0.002,0.155,0.003
444,thres_75,0,0.004,0.167,0.005
445,thres_75,0,0.001,0.097,0.002
446,thres_75,0,0.0,0.052,0.002
447,thres_75,0,0.003,0.143,0.003
448,thres_75,0,0.004,0.268,0.003
449,thres_75,0,0.002,0.153,0.004
450,thres_75,0,0.005,0.283,0.003
451,thres_75,0,0.0,0.078,0.002
452,thres_75,0,0.007,0.386,0.006
453,thres_75,0,0.006,0.23,0.003
454,thres_75,0,0.002,0.173,0.003
455,thres_75,0,0.001,0.135,0.003
456,thres_75,0,0.003,0.184,0.003
457,thres_75,0,0.006,0.288,0.007
458,thres_75,0,0.001,0.139,0.002
459,thres_75,0,0.006,0.248,0.006
460,thres_75,0,0.001,0.097,0.002
461,thres_75,0,0.002,0.132,0.003
462,thres_75,0,0.003,0.217,0.003
463,thres_75,0,0.002,0.125,0.004
464,thres_75,0,0.002,0.141,0.002
465,thres_75,0,0.002,0.151,0.003
466,thres_75,0,0.003,0.145,0.003
467,thres_75,0,0.003,0.098,0.002
468,thres_75,0,0.001,0.168,0.002
469,thres_75,0,0.0,0.009,0.002
470,thres_75,0,0.0,0.07,0.002
471,thres_75,0,0.003,0.276,0.004
472,thres_75,0,0.006,0.324,0.006
473,thres_75,0,0.002,0.245,0.005
474,thres_75,0,0.001,0.118,0.002
475,thres_75,0,0.002,0.103,0.002
476,thres_75,0,0.005,0.205,0.003
477,thres_75,0,0.005,0.161,0.004
478,thres_75,0,0.005,0.176,0.004
479,thres_75,0,0.009,0.504,0.012
480,thres_75,0,0.002,0.216,0.005
481,thres_75,0,0.0,0.018,0.002
482,thres_75,0,0.007,0.179,0.004
483,thres_75,0,0.007,0.464,0.004
484,thres_75,0,0.0,0.047,0.002
485,thres_75,0,0.003,0.128,0.003
486,thres_75,0,0.002,0.173,0.004
487,thres_75,0,0.013,0.573,0.006
488,thres_75,0,0.01,0.437,0.005
489,thres_75,0,0.007,0.191,0.003
490,thres_75,0,0.001,0.085,0.002
491,thres_75,0,0.003,0.123,0.003
492,thres_75,0,0.009,0.256,0.005
493,thres_75,0,0.004,0.268,0.004
494,thres_75,0,0.002,0.121,0.002
495,thres_75,0,0.004,0.354,0.004
496,thres_75,0,0.004,0.398,0.007
497,thres_75,0,0.001,0.074,0.002
498,thres_75,0,0.002,0.171,0.003
499,thres_75,0,0.008,0.262,0.003
500,thres_75,0,0.002,0.123,0.003
501,thres_75,0,0.001,0.135,0.002
502,thres_75,0,0.004,0.226,0.004
503,thres_75,0,0.001,0.054,0.002
504,thres_75,0,0.011,0.636,0.011
505,thres_75,0,0.002,0.112,0.003
506,thres_75,0,0.002,0.153,0.004
507,thres_75,0,0.004,0.369,0.004
508,thres_75,0,0.002,0.249,0.004
509,thres_75,0,0.001,0.097,0.003
510,thres_75,0,0.004,0.189,0.003
511,thres_75,0,0.002,0.119,0.003
512,thres_75,0,0.004,0.219,0.004
513,thres_75,0,0.003,0.241,0.005
514,thres_75,0,0.016,1.23,0.011
515,thres_75,0,0.008,0.436,0.007
516,thres_75,0,0.007,0.309,0.005
517,thres_75,0,0.006,0.224,0.005
518,thres_75,0,0.002,0.177,0.004
519,thres_75,0,0.004,0.194,0.002
520,thres_75,0,0.004,0.196,0.003
521,thres_75,0,0.001,0.099,0.002
522,thres_75,0,0.003,0.172,0.003
523,thres_75,0,0.001,0.123,0.003
524,thres_75,0,0.003,0.151,0.003
525,thres_75,0,0.004,0.21,0.004
526,thres_75,0,0.001,0.068,0.002
527,thres_75,0,0.0,0.036,0.002
528,thres_75,0,0.006,1.231,0.02
529,thres_75,0,0.002,0.09,0.002
530,thres_75,0,0.001,0.257,0.002
531,thres_75,0,0.006,0.295,0.005
532,thres_75,0,0.0,0.077,0.002
533,thres_75,0,0.004,0.312,0.004
534,thres_75,0,0.004,0.272,0.006
535,thres_75,0,0.001,0.242,0.005
536,thres_75,0,0.003,0.201,0.006
537,thres_75,0,0.004,0.411,0.005
538,thres_75,0,0.002,0.162,0.005
539,thres_75,0,0.009,0.164,0.003
540,thres_75,0,0.005,0.254,0.003
541,thres_75,0,0.002,0.265,0.004
542,thres_75,0,0.003,0.228,0.003
543,thres_75,0,0.002,0.146,0.002
544,thres_75,0,0.003,0.208,0.003
545,thres_75,0,0.0,0.072,0.002
546,thres_75,0,0.002,0.165,0.003
547,thres_75,0,0.006,0.272,0.003
548,thres_75,0,0.004,0.171,0.003
549,thres_75,0,0.003,0.176,0.002
550,thres_75,0,0.0,0.055,0.002
551,thres_75,0,0.002,0.261,0.003
552,thres_75,0,0.002,0.131,0.003
553,thres_75,0,0.001,0.102,0.003
554,thres_75,0,0.0,0.018,0.001
555,thres_75,0,0.001,0.1,0.008
556,thres_75,0,0.008,0.403,0.009
557,thres_75,0,0.009,0.593,0.007
558,thres_75,0,0.002,0.201,0.003
559,thres_75,0,0.001,0.106,0.003
560,thres_75,0,0.002,0.091,0.002
561,thres_75,0,0.001,0.113,0.003
562,thres_75,0,0.008,0.296,0.004
563,thres_75,0,0.002,0.165,0.004
564,thres_75,0,0.003,0.149,0.003
565,thres_75,0,0.003,0.378,0.004
566,thres_75,0,0.001,0.096,0.002
567,thres_75,0,0.001,0.075,0.002
568,thres_75,0,0.004,0.178,0.005
569,thres_75,0,0.003,0.117,0.002
570,thres_75,0,0.002,0.242,0.004
571,thres_75,0,0.004,0.138,0.002
572,thres_75,0,0.004,0.2,0.003
573,thres_75,0,0.003,0.243,0.004
574,thres_75,0,0.001,0.08,0.003
575,thres_75,0,0.002,0.15,0.003
576,thres_75,0,0.001,0.078,0.003
577,thres_75,0,0.003,0.227,0.004
578,thres_75,0,0.009,0.237,0.005
579,thres_75,0,0.001,0.074,0.002
580,thres_75,0,0.001,0.086,0.002
581,thres_75,0,0.01,0.115,0.002
582,thres_75,0,0.006,0.237,0.003
583,thres_75,0,0.002,0.203,0.003
584,thres_75,0,0.001,0.148,0.002
585,thres_75,0,0.002,0.17,0.004
587,thres_75,0,0.007,0.11,0.003
588,thres_75,0,0.001,0.143,0.002
589,thres_75,0,0.001,0.085,0.002
590,thres_75,0,0.001,0.112,0.003
591,thres_75,0,0.003,0.316,0.006
592,thres_75,0,0.003,0.243,0.005
593,thres_75,0,0.004,0.139,0.004
594,thres_75,0,0.005,0.282,0.012
595,thres_75,0,0.013,0.757,0.006
596,thres_75,0,0.0,0.046,0.007
597,thres_75,0,0.015,0.252,0.004
598,thres_75,0,0.011,0.415,0.008
599,thres_75,0,0.002,0.13,0.003
600,thres_75,0,0.0,0.02,0.003
601,thres_75,0,0.002,0.147,0.004
602,thres_75,0,0.005,0.267,0.005
603,thres_75,0,0.0,0.016,0.002
604,thres_75,0,0.012,0.487,0.009
605,thres_75,0,0.004,0.251,0.004
606,thres_75,0,0.001,0.137,0.004
607,thres_75,0,0.0,0.098,0.002
608,thres_75,0,0.002,0.137,0.002
609,thres_75,0,0.005,0.292,0.003
610,thres_75,0,0.001,0.198,0.005
611,thres_75,0,0.001,0.095,0.003
612,thres_75,0,0.003,0.22,0.003
613,thres_75,0,0.003,0.149,0.004
614,thres_75,0,0.002,0.15,0.002
615,thres_75,0,0.007,0.383,0.006
616,thres_75,0,0.004,0.223,0.003
617,thres_75,0,0.003,0.184,0.003
618,thres_75,0,0.002,0.098,0.002
619,thres_75,0,0.003,0.152,0.002
620,thres_75,0,0.001,0.106,0.002
621,thres_75,0,0.002,0.076,0.003
622,thres_75,0,0.022,0.923,0.016
623,thres_75,0,0.004,0.45,0.007
624,thres_75,0,0.012,0.819,0.013
625,thres_75,0,0.004,0.702,0.007
626,thres_75,0,0.004,0.317,0.004
627,thres_75,0,0.003,0.295,0.009
628,thres_75,0,0.001,0.131,0.003
629,thres_75,0,0.007,0.21,0.003
630,thres_75,0,0.001,0.135,0.002
631,thres_75,0,0.0,0.073,0.003
632,thres_75,0,0.002,0.168,0.004
633,thres_75,0,0.002,0.083,0.003
634,thres_75,0,0.002,0.292,0.004
635,thres_75,0,0.029,0.779,0.007
636,thres_75,0,0.002,0.194,0.008
637,thres_75,0,0.001,0.131,0.002
638,thres_75,0,0.026,0.377,0.016
639,thres_75,0,0.003,0.188,0.003
640,thres_75,0,0.005,0.315,0.004
641,thres_75,0,0.004,0.325,0.004
642,thres_75,0,0.003,0.124,0.003
643,thres_75,0,0.007,0.559,0.005
644,thres_75,0,0.001,0.237,0.003
645,thres_75,0,0.003,0.289,0.003
646,thres_75,0,0.003,0.228,0.003
647,thres_75,0,0.001,0.135,0.002
648,thres_75,0,0.004,0.352,0.004
649,thres_75,0,0.001,0.121,0.002
650,thres_75,0,0.002,0.212,0.004
651,thres_75,0,0.002,0.219,0.003
652,thres_75,0,0.005,0.08,0.002
653,thres_75,0,0.001,0.111,0.002
654,thres_75,0,0.003,0.153,0.002
655,thres_75,0,0.005,0.274,0.006
656,thres_75,0,0.001,0.076,0.003
657,thres_75,0,0.005,0.303,0.005
658,thres_75,0,0.003,0.222,0.003
659,thres_75,0,0.002,0.268,0.004
660,thres_75,0,0.002,0.183,0.005
661,thres_75,0,0.004,0.209,0.003
662,thres_75,0,0.0,0.07,0.002
663,thres_75,0,0.005,0.186,0.004
664,thres_75,0,0.0,0.068,0.002
