doc,exp,sent_t,chain_t,umap_t,hdbscan_t
608,mpnet,2.281,0.002,0.077,0.002
609,mpnet,2.526,0.01,0.157,0.003
610,mpnet,3.186,0.003,0.068,0.002
611,mpnet,0.774,0.001,0.084,0.002
612,mpnet,3.579,0.004,0.086,0.002
613,mpnet,3.149,0.002,0.068,0.002
614,mpnet,0.704,0.003,0.083,0.002
615,mpnet,6.219,0.009,0.152,0.002
616,mpnet,2.877,0.009,0.122,0.002
617,mpnet,2.468,0.002,0.122,0.002
618,mpnet,1.421,0.001,0.096,0.002
619,mpnet,2.105,0.002,0.136,0.002
620,mpnet,1.409,0.002,0.071,0.002
621,mpnet,0.725,0.001,0.085,0.002
622,mpnet,5.712,0.011,0.23,0.003
623,mpnet,2.998,0.005,0.104,0.002
624,mpnet,7.4,0.012,0.261,0.006
625,mpnet,5.972,0.012,0.207,0.003
626,mpnet,1.742,0.002,0.068,0.002
627,mpnet,1.542,0.004,0.123,0.004
628,mpnet,1.0,0.001,0.075,0.002
629,mpnet,4.514,0.004,0.088,0.002
630,mpnet,1.464,0.001,0.073,0.002
631,mpnet,0.977,0.0,0.052,0.002
632,mpnet,1.89,0.002,0.099,0.002
633,mpnet,0.923,0.001,0.098,0.002
634,mpnet,3.744,0.005,0.082,0.002
635,mpnet,4.402,0.012,0.122,0.002
636,mpnet,1.129,0.001,0.093,0.002
637,mpnet,0.656,0.0,0.064,0.002
638,mpnet,3.867,0.006,0.127,0.002
639,mpnet,1.884,0.002,0.108,0.002
640,mpnet,2.38,0.008,0.188,0.003
641,mpnet,2.886,0.007,0.219,0.004
642,mpnet,1.858,0.002,0.102,0.003
643,mpnet,3.687,0.01,0.271,0.004
644,mpnet,1.793,0.005,0.103,0.002
645,mpnet,1.448,0.004,0.14,0.002
646,mpnet,2.33,0.003,0.096,0.002
647,mpnet,1.81,0.003,0.098,0.002
648,mpnet,3.169,0.003,0.297,0.008
649,mpnet,1.853,0.002,0.087,0.002
650,mpnet,4.922,0.005,0.145,0.002
651,mpnet,3.585,0.003,0.126,0.002
652,mpnet,4.361,0.001,0.097,0.002
653,mpnet,1.1,0.002,0.08,0.002
654,mpnet,5.049,0.004,0.106,0.002
655,mpnet,1.92,0.003,0.186,0.003
656,mpnet,1.099,0.001,0.104,0.002
657,mpnet,3.166,0.005,0.148,0.003
658,mpnet,1.998,0.003,0.092,0.002
659,mpnet,2.346,0.007,0.184,0.004
660,mpnet,2.416,0.002,0.091,0.002
661,mpnet,1.376,0.004,0.142,0.003
662,mpnet,0.865,0.001,0.084,0.002
663,mpnet,5.276,0.003,0.12,0.002
664,mpnet,2.388,0.0,0.078,0.002
665,mpnet,2.358,0.006,0.137,0.003
666,mpnet,0.529,0.0,0.086,0.002
667,mpnet,1.524,0.002,0.08,0.002
668,mpnet,3.749,0.005,0.124,0.002
669,mpnet,1.935,0.003,0.087,0.002
670,mpnet,3.925,0.013,0.369,0.005
671,mpnet,1.182,0.003,0.077,0.002
672,mpnet,1.996,0.002,0.088,0.002
673,mpnet,4.193,0.016,0.271,0.003
674,mpnet,2.225,0.003,0.077,0.002
675,mpnet,1.489,0.0,0.083,0.002
676,mpnet,12.163,0.043,0.787,0.008
677,mpnet,1.546,0.0,0.115,0.002
678,mpnet,1.078,0.0,0.076,0.002
679,mpnet,2.943,0.006,0.112,0.003
680,mpnet,0.611,0.0,0.038,0.002
681,mpnet,1.1,0.002,0.094,0.002
682,mpnet,1.218,0.003,0.09,0.002
683,mpnet,2.784,0.014,0.256,0.003
684,mpnet,4.671,0.011,0.352,0.005
685,mpnet,5.515,0.013,0.185,0.003
686,mpnet,2.966,0.002,0.074,0.002
687,mpnet,2.716,0.003,0.117,0.002
688,mpnet,2.352,0.004,0.102,0.002
689,mpnet,1.669,0.001,0.132,0.002
690,mpnet,0.465,0.0,0.08,0.003
691,mpnet,3.033,0.004,0.163,0.003
692,mpnet,2.76,0.006,0.095,0.002
693,mpnet,2.998,0.008,0.123,0.002
694,mpnet,2.192,0.003,0.08,0.002
695,mpnet,2.272,0.005,0.155,0.002
696,mpnet,0.659,0.0,0.069,0.002
697,mpnet,0.849,0.002,0.083,0.002
698,mpnet,1.182,0.008,0.099,0.002
699,mpnet,2.228,0.003,0.081,0.002
700,mpnet,1.617,0.001,0.084,0.002
701,mpnet,0.543,0.0,0.072,0.002
702,mpnet,3.332,0.008,0.165,0.003
703,mpnet,1.328,0.002,0.09,0.002
704,mpnet,2.069,0.007,0.104,0.002
705,mpnet,3.045,0.007,0.157,0.002
706,mpnet,2.19,0.0,0.072,0.002
707,mpnet,3.406,0.008,0.175,0.003
708,mpnet,3.89,0.009,0.276,0.003
709,mpnet,1.509,0.005,0.1,0.002
710,mpnet,2.489,0.003,0.119,0.003
711,mpnet,0.68,0.001,0.052,0.002
712,mpnet,1.896,0.004,0.11,0.002
713,mpnet,2.459,0.004,0.074,0.002
714,mpnet,2.674,0.001,0.114,0.003
715,mpnet,1.377,0.001,0.128,0.002
716,mpnet,1.606,0.003,0.148,0.002
717,mpnet,4.443,0.001,0.153,0.003
718,mpnet,3.606,0.005,0.131,0.004
719,mpnet,3.436,0.002,0.09,0.002
720,mpnet,3.481,0.007,0.225,0.003
721,mpnet,4.252,0.009,0.172,0.002
722,mpnet,5.469,0.025,0.316,0.005
723,mpnet,1.405,0.01,0.111,0.003
724,mpnet,1.38,0.002,0.096,0.002
725,mpnet,2.413,0.011,0.099,0.002
727,mpnet,1.012,0.003,0.108,0.002
728,mpnet,2.599,0.002,0.089,0.002
729,mpnet,2.625,0.003,0.073,0.004
730,mpnet,2.563,0.003,0.07,0.002
731,mpnet,1.806,0.003,0.109,0.003
732,mpnet,2.151,0.003,0.079,0.002
733,mpnet,3.018,0.007,0.132,0.002
734,mpnet,0.825,0.002,0.1,0.003
735,mpnet,2.03,0.003,0.085,0.004
736,mpnet,1.357,0.003,0.077,0.002
737,mpnet,1.439,0.003,0.096,0.002
738,mpnet,2.064,0.003,0.123,0.003
739,mpnet,3.094,0.007,0.126,0.002
740,mpnet,2.283,0.003,0.11,0.002
741,mpnet,1.515,0.002,0.108,0.002
742,mpnet,2.291,0.001,0.125,0.003
743,mpnet,1.493,0.004,0.103,0.002
744,mpnet,0.7,0.001,0.137,0.003
745,mpnet,3.513,0.004,0.107,0.003
746,mpnet,3.911,0.007,0.268,0.004
747,mpnet,1.788,0.0,0.088,0.002
748,mpnet,1.83,0.004,0.102,0.002
749,mpnet,0.869,0.001,0.099,0.002
750,mpnet,2.3,0.002,0.101,0.003
751,mpnet,2.059,0.008,0.097,0.002
752,mpnet,2.443,0.001,0.133,0.002
753,mpnet,1.057,0.001,0.09,0.003
754,mpnet,0.817,0.001,0.069,0.002
755,mpnet,1.069,0.0,0.05,0.002
756,mpnet,1.129,0.001,0.071,0.002
757,mpnet,2.521,0.004,0.098,0.002
758,mpnet,2.057,0.004,0.139,0.002
759,mpnet,1.483,0.001,0.07,0.002
760,mpnet,0.545,0.0,0.032,0.001
761,mpnet,2.139,0.003,0.098,0.002
762,mpnet,2.883,0.006,0.138,0.004
763,mpnet,1.74,0.013,0.162,0.003
764,mpnet,2.573,0.001,0.107,0.002
765,mpnet,1.148,0.002,0.092,0.002
766,mpnet,3.948,0.007,0.106,0.002
767,mpnet,4.325,0.004,0.07,0.002
768,mpnet,2.567,0.006,0.113,0.002
769,mpnet,1.15,0.002,0.072,0.002
770,mpnet,1.778,0.004,0.148,0.002
771,mpnet,1.218,0.0,0.062,0.002
772,mpnet,0.587,0.001,0.153,0.003
773,mpnet,5.137,0.007,0.187,0.003
774,mpnet,1.983,0.002,0.064,0.002
775,mpnet,4.539,0.019,0.226,0.003
776,mpnet,1.387,0.001,0.085,0.002
777,mpnet,1.764,0.004,0.08,0.002
778,mpnet,4.356,0.012,0.343,0.006
779,mpnet,2.508,0.004,0.108,0.003
780,mpnet,0.56,0.0,0.074,0.002
781,mpnet,2.333,0.005,0.107,0.002
782,mpnet,2.313,0.005,0.137,0.003
783,mpnet,4.471,0.008,0.22,0.002
784,mpnet,2.923,0.004,0.144,0.002
785,mpnet,1.204,0.002,0.074,0.002
786,mpnet,4.786,0.007,0.098,0.002
787,mpnet,3.785,0.006,0.165,0.003
788,mpnet,2.781,0.004,0.072,0.002
789,mpnet,0.854,0.0,0.082,0.002
790,mpnet,3.591,0.005,0.072,0.002
791,mpnet,2.276,0.004,0.195,0.003
792,mpnet,4.937,0.006,0.148,0.003
793,mpnet,1.781,0.002,0.102,0.003
794,mpnet,7.788,0.016,0.234,0.003
795,mpnet,0.882,0.0,0.086,0.002
796,mpnet,2.07,0.004,0.079,0.002
797,mpnet,1.578,0.002,0.167,0.003
798,mpnet,3.909,0.005,0.089,0.002
799,mpnet,1.863,0.003,0.193,0.003
800,mpnet,2.414,0.006,0.165,0.003
801,mpnet,1.732,0.002,0.072,0.002
802,mpnet,1.593,0.002,0.069,0.002
803,mpnet,2.53,0.004,0.197,0.003
804,mpnet,0.864,0.0,0.064,0.002
805,mpnet,2.963,0.006,0.168,0.003
806,mpnet,3.379,0.006,0.11,0.002
807,mpnet,1.198,0.002,0.111,0.002
808,mpnet,5.315,0.007,0.185,0.003
809,mpnet,2.122,0.003,0.179,0.002
810,mpnet,4.121,0.011,0.289,0.003
811,mpnet,4.714,0.017,0.285,0.004
813,mpnet,1.375,0.003,0.09,0.002
814,mpnet,2.667,0.005,0.198,0.003
815,mpnet,4.271,0.004,0.111,0.002
816,mpnet,3.572,0.01,0.156,0.003
817,mpnet,0.974,0.0,0.092,0.002
818,mpnet,2.383,0.002,0.126,0.002
819,mpnet,4.997,0.009,0.159,0.003
820,mpnet,1.996,0.006,0.124,0.003
821,mpnet,3.536,0.006,0.128,0.002
822,mpnet,2.229,0.003,0.124,0.002
823,mpnet,2.553,0.005,0.089,0.002
824,mpnet,1.461,0.0,0.084,0.002
825,mpnet,2.896,0.007,0.199,0.002
826,mpnet,1.757,0.0,0.087,0.002
827,mpnet,1.536,0.001,0.069,0.002
828,mpnet,1.47,0.006,0.127,0.002
829,mpnet,2.15,0.001,0.071,0.002
830,mpnet,2.354,0.006,0.108,0.002
831,mpnet,1.088,0.001,0.092,0.002
832,mpnet,1.667,0.003,0.085,0.002
833,mpnet,0.656,0.0,0.056,0.002
834,mpnet,2.066,0.004,0.091,0.002
835,mpnet,2.988,0.004,0.176,0.003
836,mpnet,2.28,0.003,0.08,0.002
837,mpnet,1.945,0.005,0.144,0.003
838,mpnet,1.657,0.003,0.184,0.003
839,mpnet,0.997,0.001,0.086,0.002
840,mpnet,2.377,0.009,0.17,0.002
841,mpnet,1.778,0.002,0.17,0.003
842,mpnet,2.52,0.004,0.097,0.002
843,mpnet,2.016,0.002,0.099,0.002
844,mpnet,7.528,0.012,0.234,0.003
845,mpnet,13.072,0.017,0.503,0.005
846,mpnet,0.696,0.001,0.08,0.002
847,mpnet,1.63,0.002,0.077,0.002
848,mpnet,2.165,0.001,0.071,0.002
849,mpnet,1.216,0.002,0.089,0.002
850,mpnet,2.015,0.003,0.13,0.002
851,mpnet,2.131,0.005,0.095,0.002
852,mpnet,4.85,0.005,0.092,0.002
853,mpnet,3.403,0.007,0.209,0.003
854,mpnet,2.856,0.009,0.223,0.004
855,mpnet,1.193,0.0,0.097,0.002
856,mpnet,3.058,0.003,0.133,0.003
857,mpnet,2.034,0.002,0.109,0.003
858,mpnet,2.119,0.004,0.124,0.002
859,mpnet,2.557,0.004,0.099,0.002
860,mpnet,1.889,0.004,0.111,0.002
861,mpnet,2.183,0.005,0.153,0.002
862,mpnet,3.18,0.001,0.115,0.002
863,mpnet,1.914,0.003,0.094,0.002
864,mpnet,2.381,0.008,0.14,0.002
865,mpnet,3.062,0.006,0.197,0.003
866,mpnet,2.443,0.008,0.142,0.003
867,mpnet,1.484,0.002,0.092,0.002
868,mpnet,2.704,0.004,0.136,0.003
869,mpnet,1.846,0.003,0.086,0.002
870,mpnet,2.762,0.008,0.104,0.002
871,mpnet,0.131,0.0,0.006,0.001
872,mpnet,3.252,0.007,0.141,0.002
873,mpnet,1.769,0.007,0.148,0.003
874,mpnet,2.132,0.004,0.158,0.003
875,mpnet,2.407,0.002,0.072,0.002
876,mpnet,2.356,0.003,0.128,0.002
877,mpnet,2.846,0.008,0.314,0.004
878,mpnet,0.768,0.0,0.032,0.001
879,mpnet,2.405,0.006,0.135,0.002
880,mpnet,2.358,0.004,0.132,0.003
881,mpnet,3.108,0.001,0.082,0.002
882,mpnet,2.599,0.001,0.133,0.002
883,mpnet,2.045,0.004,0.066,0.002
884,mpnet,4.517,0.002,0.086,0.002
885,mpnet,0.785,0.0,0.065,0.002
886,mpnet,2.877,0.006,0.153,0.002
887,mpnet,1.266,0.002,0.104,0.002
888,mpnet,0.939,0.002,0.095,0.002
889,mpnet,1.959,0.002,0.07,0.002
890,mpnet,4.031,0.0,0.072,0.002
891,mpnet,3.458,0.003,0.142,0.002
892,mpnet,1.642,0.005,0.07,0.002
893,mpnet,1.89,0.004,0.107,0.002
894,mpnet,4.14,0.003,0.113,0.002
895,mpnet,1.346,0.001,0.126,0.002
896,mpnet,4.047,0.014,0.261,0.004
897,mpnet,1.159,0.001,0.072,0.002
898,mpnet,1.572,0.004,0.194,0.005
899,mpnet,3.618,0.004,0.163,0.003
900,mpnet,1.239,0.003,0.097,0.002
901,mpnet,3.246,0.009,0.211,0.003
902,mpnet,1.414,0.003,0.067,0.002
903,mpnet,2.211,0.006,0.099,0.002
904,mpnet,2.746,0.004,0.111,0.002
905,mpnet,0.714,0.002,0.075,0.002
906,mpnet,1.403,0.002,0.107,0.002
907,mpnet,4.878,0.013,0.361,0.004
908,mpnet,1.13,0.0,0.086,0.002
909,mpnet,0.859,0.001,0.086,0.002
910,mpnet,2.152,0.004,0.1,0.002
911,mpnet,2.384,0.006,0.136,0.002
912,mpnet,2.949,0.004,0.185,0.003
913,mpnet,1.581,0.003,0.086,0.002
914,mpnet,1.628,0.0,0.083,0.002
915,mpnet,1.44,0.001,0.113,0.002
916,mpnet,2.414,0.003,0.068,0.002
917,mpnet,3.275,0.004,0.126,0.002
918,mpnet,2.872,0.007,0.155,0.002
919,mpnet,2.24,0.004,0.083,0.002
920,mpnet,2.873,0.003,0.145,0.002
921,mpnet,3.614,0.004,0.086,0.002
922,mpnet,2.438,0.005,0.087,0.003
923,mpnet,2.912,0.006,0.153,0.002
924,mpnet,1.272,0.001,0.083,0.002
925,mpnet,2.479,0.004,0.069,0.002
926,mpnet,3.043,0.005,0.112,0.002
927,mpnet,0.899,0.0,0.07,0.003
928,mpnet,1.789,0.003,0.112,0.002
929,mpnet,4.809,0.008,0.133,0.003
930,mpnet,5.125,0.007,0.123,0.002
931,mpnet,2.05,0.002,0.081,0.002
932,mpnet,2.215,0.003,0.069,0.002
933,mpnet,1.784,0.003,0.084,0.002
934,mpnet,0.943,0.0,0.069,0.002
935,mpnet,3.522,0.008,0.142,0.002
936,mpnet,2.53,0.003,0.079,0.002
937,mpnet,1.432,0.001,0.087,0.002
938,mpnet,5.406,0.007,0.159,0.002
939,mpnet,1.709,0.001,0.13,0.002
940,mpnet,4.746,0.015,0.413,0.005
941,mpnet,0.25,0.0,0.018,0.001
942,mpnet,4.143,0.005,0.078,0.002
943,mpnet,4.909,0.006,0.211,0.003
944,mpnet,2.951,0.003,0.129,0.003
945,mpnet,2.284,0.004,0.126,0.002
946,mpnet,3.448,0.008,0.256,0.003
947,mpnet,3.73,0.008,0.17,0.003
948,mpnet,4.335,0.019,0.347,0.007
949,mpnet,0.725,0.0,0.064,0.002
950,mpnet,1.537,0.005,0.187,0.003
951,mpnet,2.413,0.001,0.068,0.001
952,mpnet,3.766,0.005,0.092,0.002
953,mpnet,0.669,0.0,0.038,0.002
954,mpnet,1.893,0.001,0.127,0.003
955,mpnet,6.351,0.012,0.327,0.004
956,mpnet,2.049,0.0,0.069,0.001
957,mpnet,3.253,0.005,0.127,0.002
958,mpnet,1.4,0.002,0.081,0.002
959,mpnet,2.503,0.004,0.162,0.003
960,mpnet,1.052,0.002,0.09,0.002
961,mpnet,0.798,0.001,0.086,0.003
962,mpnet,2.573,0.003,0.083,0.002
963,mpnet,1.416,0.004,0.089,0.002
964,mpnet,3.891,0.011,0.129,0.002
965,mpnet,3.71,0.021,0.311,0.005
966,mpnet,2.889,0.005,0.111,0.002
967,mpnet,4.163,0.005,0.125,0.002
968,mpnet,1.271,0.002,0.074,0.002
969,mpnet,3.089,0.005,0.081,0.002
970,mpnet,1.389,0.003,0.09,0.002
971,mpnet,4.023,0.014,0.267,0.003
972,mpnet,3.572,0.008,0.246,0.003
973,mpnet,1.387,0.001,0.075,0.002
974,mpnet,2.937,0.001,0.121,0.002
975,mpnet,3.474,0.008,0.197,0.004
976,mpnet,1.101,0.002,0.119,0.002
977,mpnet,1.176,0.002,0.101,0.002
978,mpnet,2.525,0.003,0.1,0.002
979,mpnet,4.836,0.01,0.221,0.005
980,mpnet,0.229,0.0,0.009,0.001
981,mpnet,2.756,0.004,0.11,0.002
982,mpnet,0.989,0.001,0.117,0.002
983,mpnet,1.207,0.002,0.087,0.002
984,mpnet,0.951,0.0,0.042,0.002
985,mpnet,2.962,0.008,0.208,0.003
986,mpnet,2.707,0.002,0.212,0.003
987,mpnet,5.243,0.009,0.27,0.004
988,mpnet,0.589,0.0,0.068,0.002
989,mpnet,1.604,0.002,0.08,0.003
990,mpnet,6.498,0.011,0.207,0.003
991,mpnet,3.178,0.005,0.109,0.002
992,mpnet,2.058,0.004,0.198,0.003
993,mpnet,1.886,0.004,0.095,0.002
994,mpnet,2.946,0.002,0.096,0.002
995,mpnet,4.903,0.005,0.165,0.003
996,mpnet,3.625,0.006,0.159,0.003
997,mpnet,2.35,0.004,0.102,0.002
998,mpnet,2.6,0.004,0.08,0.002
999,mpnet,2.195,0.005,0.135,0.003
1000,mpnet,2.108,0.009,0.205,0.009
1001,mpnet,1.77,0.001,0.159,0.003
1002,mpnet,0.465,0.0,0.069,0.002
1003,mpnet,2.873,0.003,0.088,0.002
1004,mpnet,2.434,0.003,0.073,0.002
1005,mpnet,2.653,0.004,0.121,0.002
1006,mpnet,2.302,0.007,0.148,0.002
1007,mpnet,0.933,0.0,0.061,0.002
1008,mpnet,1.752,0.003,0.102,0.002
1009,mpnet,3.637,0.004,0.237,0.003
1010,mpnet,2.753,0.011,0.375,0.005
1011,mpnet,1.382,0.003,0.117,0.002
1012,mpnet,2.435,0.003,0.125,0.002
1013,mpnet,2.317,0.005,0.188,0.003
1014,mpnet,3.959,0.014,0.208,0.004
1015,mpnet,5.004,0.01,0.149,0.002
1016,mpnet,3.164,0.017,0.269,0.004
1017,mpnet,1.298,0.002,0.078,0.001
1018,mpnet,1.673,0.004,0.083,0.002
1019,mpnet,2.099,0.005,0.142,0.002
1020,mpnet,2.505,0.007,0.118,0.002
1021,mpnet,4.933,0.001,0.154,0.002
1022,mpnet,4.757,0.017,0.266,0.004
1023,mpnet,2.027,0.009,0.213,0.003
1024,mpnet,3.095,0.001,0.074,0.002
1025,mpnet,4.436,0.007,0.111,0.003
1026,mpnet,0.602,0.0,0.033,0.002
1027,mpnet,1.173,0.003,0.087,0.002
1028,mpnet,3.97,0.006,0.186,0.002
1029,mpnet,2.359,0.002,0.089,0.002
1030,mpnet,1.937,0.005,0.113,0.002
1031,mpnet,4.076,0.012,0.3,0.005
1032,mpnet,3.284,0.005,0.137,0.003
1033,mpnet,3.223,0.005,0.134,0.002
1034,mpnet,1.981,0.0,0.077,0.002
1035,mpnet,3.619,0.007,0.159,0.003
1036,mpnet,3.95,0.006,0.17,0.003
1037,mpnet,1.547,0.002,0.118,0.002
1038,mpnet,1.143,0.0,0.049,0.001
1039,mpnet,2.597,0.004,0.111,0.002
1040,mpnet,1.819,0.003,0.097,0.002
1041,mpnet,2.155,0.002,0.115,0.002
1042,mpnet,3.992,0.01,0.245,0.003
1043,mpnet,2.889,0.004,0.143,0.003
1044,mpnet,1.951,0.006,0.179,0.003
1045,mpnet,1.846,0.003,0.11,0.003
1046,mpnet,3.054,0.007,0.133,0.002
1047,mpnet,1.167,0.004,0.097,0.002
1048,mpnet,6.088,0.013,0.185,0.003
1049,mpnet,2.236,0.002,0.127,0.002
1050,mpnet,2.141,0.006,0.079,0.002
1051,mpnet,1.734,0.001,0.101,0.003
1052,mpnet,2.474,0.003,0.118,0.003
1053,mpnet,2.048,0.005,0.121,0.002
1054,mpnet,1.932,0.001,0.073,0.002
1055,mpnet,1.24,0.003,0.083,0.003
1056,mpnet,1.417,0.003,0.08,0.002
1057,mpnet,2.396,0.003,0.073,0.002
1058,mpnet,4.641,0.012,0.267,0.004
1059,mpnet,1.37,0.0,0.072,0.002
1060,mpnet,2.049,0.005,0.137,0.002
1061,mpnet,4.141,0.004,0.095,0.002
1062,mpnet,2.166,0.002,0.077,0.002
1063,mpnet,4.174,0.003,0.096,0.002
1064,mpnet,3.376,0.007,0.174,0.003
1065,mpnet,1.017,0.003,0.076,0.002
1066,mpnet,0.066,0.0,0.02,0.001
1067,mpnet,2.045,0.004,0.121,0.002
1068,mpnet,2.515,0.003,0.144,0.003
1069,mpnet,1.22,0.002,0.105,0.002
1070,mpnet,3.715,0.004,0.128,0.003
1071,mpnet,5.487,0.013,0.265,0.004
1072,mpnet,3.592,0.008,0.202,0.003
1073,mpnet,2.176,0.004,0.099,0.002
1074,mpnet,1.083,0.003,0.098,0.003
1075,mpnet,2.003,0.001,0.061,0.002
1076,mpnet,2.665,0.007,0.115,0.003
1077,mpnet,4.936,0.003,0.086,0.002
1078,mpnet,4.74,0.003,0.065,0.002
1079,mpnet,2.44,0.005,0.099,0.002
1080,mpnet,2.841,0.008,0.17,0.003
1081,mpnet,0.911,0.001,0.079,0.002
1082,mpnet,1.904,0.0,0.077,0.002
1083,mpnet,1.565,0.003,0.083,0.002
1084,mpnet,0.373,0.0,0.051,0.002
1085,mpnet,2.19,0.006,0.084,0.002
1086,mpnet,2.411,0.003,0.068,0.002
1087,mpnet,0.755,0.0,0.067,0.002
1088,mpnet,2.359,0.013,0.13,0.002
1089,mpnet,1.684,0.001,0.089,0.002
1090,mpnet,5.299,0.01,0.346,0.005
1091,mpnet,1.066,0.001,0.086,0.002
1092,mpnet,3.951,0.003,0.073,0.002
1093,mpnet,2.592,0.004,0.113,0.002
1094,mpnet,4.093,0.002,0.083,0.002
1095,mpnet,1.91,0.001,0.071,0.002
1096,mpnet,3.25,0.007,0.187,0.003
1097,mpnet,1.849,0.003,0.116,0.003
1098,mpnet,2.11,0.007,0.155,0.003
1100,mpnet,0.891,0.001,0.087,0.002
1101,mpnet,1.837,0.001,0.078,0.002
1102,mpnet,2.347,0.003,0.117,0.002
1103,mpnet,2.356,0.006,0.11,0.002
1104,mpnet,0.782,0.0,0.06,0.002
1105,mpnet,3.113,0.006,0.136,0.002
1106,mpnet,2.296,0.009,0.188,0.004
1107,mpnet,2.276,0.002,0.091,0.002
1108,mpnet,1.888,0.004,0.112,0.002
1109,mpnet,3.937,0.007,0.159,0.003
1110,mpnet,2.889,0.005,0.157,0.002
1111,mpnet,1.552,0.001,0.068,0.002
1112,mpnet,2.414,0.001,0.074,0.002
1113,mpnet,1.724,0.001,0.082,0.002
1114,mpnet,1.832,0.006,0.153,0.002
1115,mpnet,1.689,0.004,0.088,0.003
1116,mpnet,0.562,0.001,0.086,0.002
1117,mpnet,1.233,0.001,0.184,0.003
1118,mpnet,5.03,0.011,0.304,0.004
1119,mpnet,1.61,0.002,0.075,0.002
1120,mpnet,5.755,0.004,0.097,0.002
1121,mpnet,2.997,0.004,0.12,0.002
1122,mpnet,2.561,0.004,0.103,0.002
1123,mpnet,5.373,0.009,0.389,0.005
1124,mpnet,1.898,0.004,0.126,0.002
1125,mpnet,1.874,0.004,0.09,0.003
1126,mpnet,0.703,0.0,0.04,0.002
1127,mpnet,3.268,0.005,0.106,0.002
1128,mpnet,3.331,0.003,0.089,0.002
1129,mpnet,0.84,0.0,0.075,0.002
1130,mpnet,3.004,0.004,0.09,0.002
1131,mpnet,2.316,0.003,0.117,0.002
1132,mpnet,1.389,0.002,0.086,0.002
1133,mpnet,5.288,0.01,0.179,0.003
1134,mpnet,1.39,0.0,0.064,0.002
1135,mpnet,4.77,0.007,0.11,0.002
1136,mpnet,3.259,0.012,0.23,0.003
1137,mpnet,1.465,0.004,0.085,0.002
1138,mpnet,3.203,0.012,0.191,0.003
1139,mpnet,4.129,0.003,0.142,0.002
1140,mpnet,1.014,0.0,0.05,0.002
1141,mpnet,3.852,0.008,0.196,0.004
1142,mpnet,1.518,0.0,0.105,0.003
1143,mpnet,2.075,0.001,0.108,0.002
1144,mpnet,2.97,0.001,0.078,0.002
1145,mpnet,1.661,0.001,0.123,0.002
1146,mpnet,4.226,0.002,0.073,0.002
1147,mpnet,3.098,0.002,0.077,0.002
1148,mpnet,1.055,0.002,0.076,0.002
1149,mpnet,1.909,0.002,0.095,0.002
1151,mpnet,1.083,0.001,0.09,0.002
1152,mpnet,0.852,0.0,0.053,0.003
1153,mpnet,2.156,0.001,0.136,0.002
1154,mpnet,4.475,0.01,0.248,0.004
1155,mpnet,6.636,0.007,0.136,0.002
1156,mpnet,5.337,0.005,0.09,0.002
1157,mpnet,4.799,0.006,0.138,0.002
1158,mpnet,2.519,0.004,0.099,0.003
1159,mpnet,0.653,0.0,0.072,0.002
1160,mpnet,1.311,0.002,0.061,0.002
1161,mpnet,1.612,0.003,0.125,0.002
1162,mpnet,1.946,0.001,0.085,0.002
1163,mpnet,4.033,0.006,0.15,0.002
1164,mpnet,6.446,0.01,0.192,0.003
1165,mpnet,3.093,0.006,0.203,0.003
1166,mpnet,2.675,0.002,0.071,0.002
1167,mpnet,2.364,0.009,0.106,0.002
1168,mpnet,1.71,0.004,0.098,0.003
1169,mpnet,1.269,0.0,0.074,0.003
1170,mpnet,9.737,0.008,0.25,0.004
1171,mpnet,3.837,0.002,0.062,0.002
1172,mpnet,4.224,0.003,0.069,0.002
1173,mpnet,1.7,0.003,0.173,0.003
1174,mpnet,2.912,0.002,0.067,0.002
1175,mpnet,2.735,0.002,0.094,0.003
1176,mpnet,3.384,0.004,0.095,0.002
1177,mpnet,3.388,0.004,0.079,0.002
1178,mpnet,0.642,0.0,0.042,0.001
1179,mpnet,1.476,0.002,0.069,0.002
1180,mpnet,0.487,0.0,0.072,0.002
1181,mpnet,1.16,0.0,0.071,0.002
1182,mpnet,3.688,0.003,0.126,0.002
1183,mpnet,3.705,0.007,0.205,0.003
1184,mpnet,2.408,0.003,0.124,0.003
1186,mpnet,2.306,0.005,0.124,0.003
1187,mpnet,4.83,0.004,0.097,0.002
1188,mpnet,4.061,0.004,0.109,0.002
1189,mpnet,1.445,0.001,0.099,0.002
1190,mpnet,1.516,0.0,0.078,0.002
1191,mpnet,1.666,0.003,0.101,0.002
1192,mpnet,2.82,0.002,0.07,0.002
1193,mpnet,5.955,0.004,0.117,0.002
1194,mpnet,2.669,0.004,0.1,0.003
1195,mpnet,1.965,0.003,0.135,0.002
1196,mpnet,6.262,0.006,0.174,0.004
1197,mpnet,2.924,0.005,0.126,0.002
1198,mpnet,3.559,0.005,0.088,0.002
1199,mpnet,1.284,0.002,0.065,0.002
1200,mpnet,1.054,0.002,0.077,0.004
1201,mpnet,0.528,0.0,0.037,0.002
1202,mpnet,2.197,0.002,0.073,0.002
1203,mpnet,3.533,0.004,0.065,0.002
1204,mpnet,2.328,0.005,0.113,0.002
1205,mpnet,3.05,0.008,0.086,0.002
1206,mpnet,4.67,0.005,0.146,0.002
1207,mpnet,1.025,0.001,0.103,0.002
1208,mpnet,1.052,0.002,0.096,0.002
1209,mpnet,2.937,0.001,0.197,0.003
1210,mpnet,3.495,0.005,0.073,0.002
