doc,exp,sent_t,chain_t,umap_t,hdbscan_t
100,most_similar_pooling,0.394,0.006,0.149,0.003
101,most_similar_pooling,0.287,0.0,0.084,0.003
102,most_similar_pooling,0.11,0.005,0.168,0.003
103,most_similar_pooling,0.098,0.006,0.096,0.003
104,most_similar_pooling,0.14,0.003,0.087,0.003
105,most_similar_pooling,0.473,0.008,0.191,0.005
106,most_similar_pooling,0.671,0.037,0.564,0.009
107,most_similar_pooling,0.403,0.009,0.14,0.004
108,most_similar_pooling,0.431,0.012,0.111,0.002
109,most_similar_pooling,0.384,0.004,0.147,0.004
110,most_similar_pooling,0.146,0.001,0.076,0.003
111,most_similar_pooling,0.349,0.017,0.333,0.004
112,most_similar_pooling,0.174,0.008,0.1,0.003
113,most_similar_pooling,0.788,0.019,0.378,0.004
114,most_similar_pooling,0.198,0.005,0.13,0.003
115,most_similar_pooling,0.627,0.022,0.419,0.005
116,most_similar_pooling,0.195,0.002,0.077,0.002
117,most_similar_pooling,0.433,0.01,0.159,0.004
118,most_similar_pooling,0.209,0.004,0.146,0.003
119,most_similar_pooling,0.279,0.008,0.134,0.002
120,most_similar_pooling,0.344,0.017,0.217,0.003
121,most_similar_pooling,0.15,0.01,0.215,0.004
122,most_similar_pooling,0.097,0.007,0.104,0.002
123,most_similar_pooling,0.082,0.007,0.087,0.003
124,most_similar_pooling,0.035,0.0,0.074,0.002
125,most_similar_pooling,0.269,0.015,0.192,0.003
126,most_similar_pooling,0.126,0.004,0.077,0.002
127,most_similar_pooling,0.313,0.009,0.152,0.006
128,most_similar_pooling,0.766,0.026,0.409,0.007
129,most_similar_pooling,0.519,0.014,0.243,0.005
130,most_similar_pooling,0.26,0.007,0.126,0.003
131,most_similar_pooling,0.274,0.006,0.083,0.003
132,most_similar_pooling,0.289,0.008,0.177,0.004
133,most_similar_pooling,0.326,0.02,0.25,0.004
134,most_similar_pooling,0.305,0.006,0.179,0.003
135,most_similar_pooling,0.179,0.006,0.146,0.004
136,most_similar_pooling,0.185,0.01,0.184,0.004
137,most_similar_pooling,0.182,0.007,0.14,0.003
138,most_similar_pooling,0.248,0.011,0.212,0.004
139,most_similar_pooling,0.189,0.014,0.178,0.004
140,most_similar_pooling,0.136,0.007,0.226,0.003
141,most_similar_pooling,0.059,0.004,0.086,0.002
142,most_similar_pooling,0.278,0.011,0.175,0.004
143,most_similar_pooling,0.284,0.014,0.216,0.004
144,most_similar_pooling,0.395,0.013,0.294,0.006
145,most_similar_pooling,0.379,0.005,0.187,0.003
146,most_similar_pooling,0.594,0.023,0.429,0.006
147,most_similar_pooling,0.211,0.002,0.083,0.002
148,most_similar_pooling,0.18,0.005,0.082,0.002
149,most_similar_pooling,0.296,0.006,0.282,0.004
150,most_similar_pooling,0.252,0.013,0.164,0.003
151,most_similar_pooling,0.241,0.006,0.102,0.002
152,most_similar_pooling,0.243,0.008,0.101,0.004
153,most_similar_pooling,0.268,0.012,0.241,0.007
154,most_similar_pooling,0.595,0.027,0.348,0.006
155,most_similar_pooling,0.362,0.019,0.138,0.004
156,most_similar_pooling,0.416,0.014,0.204,0.003
157,most_similar_pooling,0.269,0.003,0.133,0.003
158,most_similar_pooling,0.29,0.01,0.245,0.004
159,most_similar_pooling,0.313,0.015,0.231,0.004
160,most_similar_pooling,0.207,0.01,0.213,0.005
161,most_similar_pooling,0.122,0.009,0.139,0.003
162,most_similar_pooling,0.069,0.007,0.133,0.004
163,most_similar_pooling,0.032,0.001,0.076,0.002
164,most_similar_pooling,0.385,0.024,0.185,0.004
165,most_similar_pooling,0.463,0.014,0.261,0.006
166,most_similar_pooling,0.49,0.013,0.137,0.002
167,most_similar_pooling,0.522,0.019,0.215,0.003
168,most_similar_pooling,0.475,0.014,0.169,0.002
169,most_similar_pooling,0.57,0.019,0.313,0.004
170,most_similar_pooling,0.071,0.001,0.084,0.002
171,most_similar_pooling,0.251,0.003,0.166,0.002
172,most_similar_pooling,0.12,0.001,0.081,0.002
173,most_similar_pooling,0.432,0.014,0.11,0.003
174,most_similar_pooling,0.378,0.004,0.09,0.002
175,most_similar_pooling,0.284,0.005,0.115,0.002
176,most_similar_pooling,0.153,0.003,0.081,0.002
177,most_similar_pooling,0.319,0.012,0.09,0.003
178,most_similar_pooling,0.258,0.012,0.17,0.003
179,most_similar_pooling,0.504,0.014,0.224,0.004
180,most_similar_pooling,0.417,0.013,0.095,0.003
181,most_similar_pooling,0.378,0.007,0.157,0.004
182,most_similar_pooling,0.424,0.005,0.173,0.004
183,most_similar_pooling,0.277,0.007,0.138,0.003
184,most_similar_pooling,0.156,0.006,0.136,0.003
185,most_similar_pooling,0.262,0.009,0.246,0.004
186,most_similar_pooling,0.384,0.018,0.337,0.006
187,most_similar_pooling,0.212,0.003,0.121,0.004
188,most_similar_pooling,0.326,0.027,0.196,0.007
189,most_similar_pooling,0.173,0.001,0.099,0.003
190,most_similar_pooling,0.291,0.023,0.386,0.007
191,most_similar_pooling,0.411,0.035,0.241,0.005
192,most_similar_pooling,0.293,0.013,0.135,0.004
193,most_similar_pooling,0.211,0.008,0.145,0.003
194,most_similar_pooling,0.208,0.015,0.253,0.004
195,most_similar_pooling,0.105,0.006,0.162,0.003
196,most_similar_pooling,0.202,0.009,0.224,0.003
197,most_similar_pooling,0.137,0.008,0.117,0.002
198,most_similar_pooling,0.198,0.012,0.124,0.003
199,most_similar_pooling,0.335,0.011,0.192,0.005
200,most_similar_pooling,0.197,0.001,0.159,0.003
201,most_similar_pooling,0.296,0.009,0.119,0.003
202,most_similar_pooling,0.158,0.001,0.089,0.005
203,most_similar_pooling,0.205,0.004,0.08,0.002
204,most_similar_pooling,0.375,0.013,0.204,0.004
205,most_similar_pooling,0.281,0.004,0.122,0.002
206,most_similar_pooling,0.413,0.015,0.224,0.006
207,most_similar_pooling,0.097,0.0,0.051,0.002
208,most_similar_pooling,0.255,0.01,0.2,0.004
209,most_similar_pooling,0.191,0.007,0.081,0.002
210,most_similar_pooling,0.296,0.02,0.227,0.005
211,most_similar_pooling,0.094,0.003,0.113,0.004
212,most_similar_pooling,1.134,0.022,0.712,0.014
213,most_similar_pooling,0.12,0.002,0.098,0.002
214,most_similar_pooling,0.23,0.005,0.079,0.002
215,most_similar_pooling,0.133,0.0,0.077,0.002
216,most_similar_pooling,0.471,0.013,0.25,0.003
217,most_similar_pooling,0.171,0.0,0.049,0.002
218,most_similar_pooling,0.449,0.023,0.177,0.004
219,most_similar_pooling,0.291,0.005,0.109,0.003
220,most_similar_pooling,0.264,0.005,0.152,0.004
221,most_similar_pooling,0.236,0.006,0.14,0.003
222,most_similar_pooling,0.118,0.001,0.087,0.002
223,most_similar_pooling,0.203,0.009,0.1,0.002
224,most_similar_pooling,0.331,0.008,0.149,0.003
225,most_similar_pooling,0.339,0.049,0.232,0.003
226,most_similar_pooling,0.25,0.008,0.202,0.004
227,most_similar_pooling,0.183,0.001,0.186,0.007
228,most_similar_pooling,0.206,0.015,0.234,0.005
229,most_similar_pooling,0.123,0.011,0.121,0.004
230,most_similar_pooling,0.147,0.007,0.121,0.004
231,most_similar_pooling,0.077,0.004,0.096,0.003
232,most_similar_pooling,0.346,0.011,0.124,0.003
233,most_similar_pooling,0.21,0.004,0.163,0.002
234,most_similar_pooling,0.371,0.011,0.189,0.002
235,most_similar_pooling,0.292,0.007,0.138,0.003
236,most_similar_pooling,0.773,0.024,0.38,0.006
237,most_similar_pooling,0.408,0.015,0.195,0.004
238,most_similar_pooling,0.426,0.01,0.182,0.003
239,most_similar_pooling,0.308,0.005,0.126,0.003
240,most_similar_pooling,0.303,0.005,0.175,0.004
241,most_similar_pooling,0.184,0.005,0.122,0.003
242,most_similar_pooling,0.578,0.013,0.292,0.004
243,most_similar_pooling,0.436,0.006,0.178,0.005
244,most_similar_pooling,0.626,0.021,0.406,0.004
245,most_similar_pooling,0.169,0.001,0.087,0.002
246,most_similar_pooling,0.427,0.002,0.078,0.002
247,most_similar_pooling,0.267,0.006,0.108,0.002
248,most_similar_pooling,0.261,0.008,0.119,0.003
249,most_similar_pooling,0.458,0.014,0.13,0.003
250,most_similar_pooling,0.226,0.004,0.134,0.004
251,most_similar_pooling,0.769,0.018,0.292,0.004
252,most_similar_pooling,0.609,0.012,0.151,0.002
253,most_similar_pooling,0.47,0.01,0.214,0.004
254,most_similar_pooling,0.213,0.001,0.085,0.002
255,most_similar_pooling,0.324,0.004,0.138,0.003
256,most_similar_pooling,0.093,0.001,0.08,0.002
257,most_similar_pooling,0.29,0.014,0.184,0.002
258,most_similar_pooling,0.69,0.017,0.352,0.007
259,most_similar_pooling,0.306,0.011,0.143,0.003
260,most_similar_pooling,0.354,0.018,0.138,0.002
261,most_similar_pooling,0.206,0.0,0.061,0.002
262,most_similar_pooling,0.066,0.001,0.06,0.002
263,most_similar_pooling,0.388,0.01,0.142,0.003
264,most_similar_pooling,0.605,0.027,0.745,0.007
265,most_similar_pooling,0.405,0.008,0.109,0.003
266,most_similar_pooling,0.392,0.017,0.143,0.003
267,most_similar_pooling,0.224,0.006,0.113,0.003
268,most_similar_pooling,0.107,0.008,0.165,0.005
269,most_similar_pooling,0.472,0.018,0.285,0.003
270,most_similar_pooling,0.275,0.008,0.256,0.005
271,most_similar_pooling,0.28,0.013,0.2,0.003
272,most_similar_pooling,0.325,0.014,0.245,0.003
273,most_similar_pooling,0.28,0.017,0.271,0.003
274,most_similar_pooling,0.119,0.014,0.157,0.002
275,most_similar_pooling,0.084,0.003,0.084,0.003
276,most_similar_pooling,0.057,0.002,0.108,0.002
277,most_similar_pooling,0.369,0.013,0.312,0.004
278,most_similar_pooling,0.59,0.022,0.183,0.003
279,most_similar_pooling,0.571,0.014,0.225,0.004
280,most_similar_pooling,0.284,0.004,0.09,0.003
281,most_similar_pooling,0.499,0.005,0.164,0.004
282,most_similar_pooling,0.478,0.008,0.186,0.003
283,most_similar_pooling,0.166,0.006,0.149,0.004
284,most_similar_pooling,0.234,0.004,0.247,0.005
285,most_similar_pooling,0.227,0.012,0.089,0.002
286,most_similar_pooling,0.692,0.011,0.289,0.004
287,most_similar_pooling,0.99,0.034,0.441,0.007
288,most_similar_pooling,0.553,0.007,0.089,0.002
289,most_similar_pooling,0.397,0.002,0.079,0.002
290,most_similar_pooling,0.404,0.006,0.126,0.003
291,most_similar_pooling,0.475,0.011,0.201,0.004
292,most_similar_pooling,0.331,0.009,0.129,0.003
293,most_similar_pooling,0.449,0.014,0.277,0.005
294,most_similar_pooling,0.459,0.02,0.44,0.008
295,most_similar_pooling,0.275,0.018,0.15,0.004
296,most_similar_pooling,0.308,0.014,0.266,0.01
297,most_similar_pooling,0.183,0.001,0.112,0.003
298,most_similar_pooling,0.735,0.019,0.717,0.007
299,most_similar_pooling,0.223,0.007,0.133,0.004
300,most_similar_pooling,0.36,0.004,0.1,0.002
301,most_similar_pooling,0.334,0.008,0.143,0.003
302,most_similar_pooling,0.186,0.008,0.098,0.002
303,most_similar_pooling,0.43,0.081,0.242,0.004
304,most_similar_pooling,0.553,0.034,0.387,0.006
305,most_similar_pooling,0.298,0.005,0.229,0.003
306,most_similar_pooling,0.281,0.005,0.173,0.006
307,most_similar_pooling,0.337,0.052,0.107,0.003
308,most_similar_pooling,0.03,0.0,0.097,0.003
309,most_similar_pooling,0.113,0.006,0.192,0.004
310,most_similar_pooling,0.086,0.005,0.132,0.003
311,most_similar_pooling,0.196,0.015,0.198,0.003
312,most_similar_pooling,0.169,0.006,0.23,0.003
313,most_similar_pooling,0.25,0.02,0.219,0.004
314,most_similar_pooling,0.258,0.01,0.183,0.005
315,most_similar_pooling,0.153,0.001,0.117,0.003
316,most_similar_pooling,0.059,0.0,0.018,0.002
317,most_similar_pooling,0.164,0.005,0.11,0.003
318,most_similar_pooling,0.625,0.028,0.274,0.004
319,most_similar_pooling,0.374,0.007,0.202,0.003
320,most_similar_pooling,0.219,0.003,0.123,0.003
321,most_similar_pooling,0.346,0.005,0.082,0.002
322,most_similar_pooling,0.158,0.003,0.089,0.003
323,most_similar_pooling,0.355,0.004,0.142,0.002
324,most_similar_pooling,0.616,0.02,0.406,0.005
325,most_similar_pooling,0.507,0.016,0.176,0.003
326,most_similar_pooling,0.536,0.012,0.307,0.005
327,most_similar_pooling,0.26,0.005,0.127,0.004
328,most_similar_pooling,0.178,0.001,0.059,0.006
329,most_similar_pooling,0.096,0.003,0.096,0.003
330,most_similar_pooling,0.209,0.022,0.109,0.002
331,most_similar_pooling,0.588,0.024,0.434,0.011
332,most_similar_pooling,0.12,0.008,0.111,0.003
333,most_similar_pooling,0.554,0.011,0.227,0.004
334,most_similar_pooling,0.5,0.011,0.311,0.006
335,most_similar_pooling,0.372,0.01,0.107,0.004
336,most_similar_pooling,0.397,0.015,0.202,0.003
337,most_similar_pooling,0.368,0.012,0.133,0.004
338,most_similar_pooling,0.185,0.011,0.279,0.005
339,most_similar_pooling,0.259,0.01,0.181,0.003
340,most_similar_pooling,0.151,0.001,0.114,0.003
341,most_similar_pooling,0.239,0.001,0.082,0.002
342,most_similar_pooling,0.175,0.001,0.091,0.003
343,most_similar_pooling,0.372,0.009,0.245,0.005
344,most_similar_pooling,0.385,0.009,0.194,0.003
345,most_similar_pooling,0.147,0.001,0.071,0.003
346,most_similar_pooling,0.303,0.013,0.153,0.003
347,most_similar_pooling,0.277,0.008,0.161,0.003
348,most_similar_pooling,0.333,0.033,0.192,0.003
350,most_similar_pooling,0.235,0.009,0.334,0.007
351,most_similar_pooling,0.07,0.004,0.098,0.002
352,most_similar_pooling,0.274,0.011,0.207,0.003
353,most_similar_pooling,0.222,0.004,0.096,0.003
354,most_similar_pooling,0.286,0.002,0.135,0.003
355,most_similar_pooling,0.369,0.011,0.23,0.003
356,most_similar_pooling,0.158,0.002,0.097,0.002
357,most_similar_pooling,0.368,0.012,0.147,0.004
358,most_similar_pooling,0.234,0.008,0.123,0.003
359,most_similar_pooling,0.237,0.004,0.138,0.004
360,most_similar_pooling,0.247,0.006,0.214,0.005
361,most_similar_pooling,0.181,0.003,0.111,0.003
362,most_similar_pooling,0.344,0.01,0.171,0.003
363,most_similar_pooling,0.283,0.009,0.133,0.004
364,most_similar_pooling,0.417,0.015,0.194,0.004
365,most_similar_pooling,0.549,0.02,0.304,0.005
366,most_similar_pooling,0.342,0.006,0.154,0.004
367,most_similar_pooling,0.247,0.001,0.117,0.003
368,most_similar_pooling,0.043,0.0,0.06,0.002
369,most_similar_pooling,0.565,0.023,0.444,0.006
370,most_similar_pooling,0.791,0.057,0.491,0.005
371,most_similar_pooling,0.417,0.012,0.232,0.005
372,most_similar_pooling,0.629,0.016,0.37,0.007
373,most_similar_pooling,0.231,0.0,0.091,0.003
374,most_similar_pooling,0.272,0.014,0.133,0.002
375,most_similar_pooling,0.244,0.007,0.156,0.004
376,most_similar_pooling,0.165,0.013,0.295,0.006
377,most_similar_pooling,0.181,0.013,0.127,0.003
378,most_similar_pooling,0.351,0.019,0.213,0.003
379,most_similar_pooling,0.461,0.012,0.242,0.005
380,most_similar_pooling,0.281,0.01,0.129,0.003
381,most_similar_pooling,0.399,0.022,0.296,0.006
382,most_similar_pooling,0.099,0.0,0.022,0.002
383,most_similar_pooling,0.191,0.005,0.114,0.003
384,most_similar_pooling,0.404,0.014,0.156,0.003
385,most_similar_pooling,0.455,0.013,0.324,0.003
386,most_similar_pooling,0.256,0.01,0.09,0.002
387,most_similar_pooling,0.212,0.007,0.106,0.003
388,most_similar_pooling,0.285,0.022,0.188,0.003
389,most_similar_pooling,0.059,0.0,0.053,0.002
390,most_similar_pooling,0.084,0.001,0.056,0.003
391,most_similar_pooling,0.608,0.012,0.135,0.003
392,most_similar_pooling,0.449,0.01,0.153,0.003
393,most_similar_pooling,0.729,0.022,0.319,0.006
394,most_similar_pooling,0.806,0.02,0.324,0.007
395,most_similar_pooling,0.366,0.003,0.2,0.003
396,most_similar_pooling,0.34,0.001,0.106,0.002
397,most_similar_pooling,0.362,0.013,0.214,0.004
398,most_similar_pooling,0.154,0.01,0.122,0.003
399,most_similar_pooling,0.148,0.003,0.151,0.004
400,most_similar_pooling,0.098,0.001,0.092,0.003
401,most_similar_pooling,0.131,0.011,0.187,0.004
402,most_similar_pooling,0.058,0.001,0.065,0.002
403,most_similar_pooling,0.177,0.005,0.107,0.003
404,most_similar_pooling,0.099,0.0,0.06,0.002
405,most_similar_pooling,0.068,0.006,0.124,0.003
406,most_similar_pooling,0.157,0.001,0.099,0.003
407,most_similar_pooling,0.417,0.006,0.239,0.005
408,most_similar_pooling,0.395,0.006,0.17,0.004
409,most_similar_pooling,0.503,0.016,0.309,0.006
410,most_similar_pooling,0.462,0.016,0.157,0.002
411,most_similar_pooling,0.575,0.017,0.656,0.008
412,most_similar_pooling,0.369,0.019,0.171,0.004
413,most_similar_pooling,0.344,0.031,0.33,0.005
414,most_similar_pooling,0.119,0.006,0.154,0.004
415,most_similar_pooling,0.181,0.009,0.12,0.004
416,most_similar_pooling,0.286,0.019,0.176,0.005
417,most_similar_pooling,0.351,0.019,0.414,0.008
418,most_similar_pooling,1.011,0.044,0.67,0.011
419,most_similar_pooling,0.136,0.001,0.091,0.002
420,most_similar_pooling,0.173,0.002,0.139,0.004
421,most_similar_pooling,0.686,0.025,0.346,0.003
422,most_similar_pooling,0.465,0.03,0.228,0.004
423,most_similar_pooling,0.247,0.001,0.115,0.003
424,most_similar_pooling,0.174,0.003,0.116,0.003
425,most_similar_pooling,0.21,0.005,0.143,0.003
426,most_similar_pooling,0.397,0.027,0.256,0.005
427,most_similar_pooling,0.176,0.005,0.17,0.003
428,most_similar_pooling,0.375,0.019,0.179,0.003
429,most_similar_pooling,0.198,0.002,0.116,0.003
430,most_similar_pooling,0.34,0.018,0.303,0.006
431,most_similar_pooling,0.057,0.0,0.095,0.002
432,most_similar_pooling,0.111,0.004,0.145,0.003
433,most_similar_pooling,0.204,0.013,0.179,0.003
434,most_similar_pooling,0.122,0.01,0.156,0.002
435,most_similar_pooling,0.243,0.009,0.208,0.005
436,most_similar_pooling,0.183,0.003,0.137,0.003
437,most_similar_pooling,0.201,0.003,0.126,0.003
438,most_similar_pooling,0.193,0.008,0.151,0.003
439,most_similar_pooling,0.449,0.026,0.214,0.004
440,most_similar_pooling,0.429,0.014,0.388,0.006
441,most_similar_pooling,0.303,0.011,0.129,0.003
442,most_similar_pooling,0.186,0.001,0.082,0.002
443,most_similar_pooling,0.329,0.01,0.178,0.003
444,most_similar_pooling,0.325,0.012,0.176,0.004
445,most_similar_pooling,0.148,0.006,0.115,0.003
446,most_similar_pooling,0.03,0.001,0.078,0.002
447,most_similar_pooling,0.141,0.007,0.149,0.003
448,most_similar_pooling,0.475,0.009,0.208,0.003
449,most_similar_pooling,0.411,0.006,0.166,0.003
450,most_similar_pooling,0.673,0.01,0.271,0.005
451,most_similar_pooling,0.081,0.001,0.088,0.002
452,most_similar_pooling,0.719,0.024,0.22,0.004
453,most_similar_pooling,0.454,0.014,0.176,0.003
454,most_similar_pooling,0.315,0.006,0.159,0.004
455,most_similar_pooling,0.146,0.004,0.123,0.003
456,most_similar_pooling,0.269,0.01,0.151,0.003
457,most_similar_pooling,0.303,0.015,0.217,0.003
458,most_similar_pooling,0.204,0.007,0.128,0.003
459,most_similar_pooling,0.281,0.012,0.186,0.004
460,most_similar_pooling,0.162,0.006,0.09,0.002
461,most_similar_pooling,0.222,0.003,0.118,0.002
462,most_similar_pooling,0.44,0.01,0.191,0.003
463,most_similar_pooling,0.301,0.005,0.102,0.003
464,most_similar_pooling,0.243,0.006,0.1,0.002
465,most_similar_pooling,0.316,0.014,0.135,0.002
466,most_similar_pooling,0.248,0.009,0.144,0.003
467,most_similar_pooling,0.147,0.006,0.078,0.002
468,most_similar_pooling,0.136,0.006,0.159,0.002
469,most_similar_pooling,0.03,0.0,0.01,0.002
470,most_similar_pooling,0.056,0.001,0.09,0.004
471,most_similar_pooling,0.511,0.01,0.277,0.006
472,most_similar_pooling,0.759,0.019,0.224,0.005
473,most_similar_pooling,0.744,0.016,0.229,0.004
474,most_similar_pooling,0.372,0.005,0.131,0.002
475,most_similar_pooling,0.326,0.003,0.118,0.003
476,most_similar_pooling,0.487,0.01,0.168,0.003
477,most_similar_pooling,0.256,0.008,0.154,0.004
478,most_similar_pooling,0.228,0.007,0.157,0.004
479,most_similar_pooling,0.566,0.02,0.391,0.005
480,most_similar_pooling,0.332,0.012,0.094,0.002
481,most_similar_pooling,0.046,0.0,0.013,0.001
482,most_similar_pooling,0.44,0.014,0.143,0.002
483,most_similar_pooling,0.576,0.014,0.344,0.006
484,most_similar_pooling,0.232,0.001,0.049,0.002
485,most_similar_pooling,0.263,0.007,0.098,0.003
486,most_similar_pooling,0.165,0.008,0.117,0.005
487,most_similar_pooling,0.508,0.019,0.438,0.007
488,most_similar_pooling,0.415,0.014,0.324,0.004
489,most_similar_pooling,0.266,0.004,0.136,0.004
490,most_similar_pooling,0.185,0.001,0.071,0.002
491,most_similar_pooling,0.118,0.001,0.137,0.003
492,most_similar_pooling,0.149,0.016,0.207,0.004
493,most_similar_pooling,0.437,0.013,0.226,0.004
494,most_similar_pooling,0.394,0.005,0.108,0.003
495,most_similar_pooling,0.634,0.02,0.329,0.005
496,most_similar_pooling,0.799,0.021,0.379,0.007
497,most_similar_pooling,0.389,0.0,0.081,0.002
498,most_similar_pooling,0.393,0.007,0.142,0.003
499,most_similar_pooling,0.575,0.014,0.229,0.004
500,most_similar_pooling,0.306,0.005,0.126,0.002
501,most_similar_pooling,0.176,0.005,0.117,0.002
502,most_similar_pooling,0.377,0.009,0.123,0.003
503,most_similar_pooling,0.137,0.0,0.047,0.002
504,most_similar_pooling,0.926,0.031,0.341,0.005
505,most_similar_pooling,0.14,0.004,0.091,0.002
506,most_similar_pooling,0.268,0.009,0.105,0.003
507,most_similar_pooling,0.688,0.014,0.304,0.005
508,most_similar_pooling,0.387,0.008,0.128,0.004
509,most_similar_pooling,0.22,0.0,0.102,0.002
510,most_similar_pooling,0.624,0.01,0.129,0.002
511,most_similar_pooling,0.372,0.004,0.102,0.002
512,most_similar_pooling,0.302,0.01,0.189,0.004
513,most_similar_pooling,0.191,0.009,0.211,0.004
514,most_similar_pooling,1.581,0.076,1.796,0.014
515,most_similar_pooling,0.67,0.017,0.222,0.005
516,most_similar_pooling,0.59,0.017,0.176,0.004
