doc,exp,sent_t,chain_t,umap_t,hdbscan_t
82,thres_55,0,0.006,0.127,0.003
83,thres_55,0,0.001,0.086,0.003
84,thres_55,0,0.002,0.076,0.002
85,thres_55,0,0.007,0.224,0.005
86,thres_55,0,0.002,0.101,0.004
87,thres_55,0,0.007,0.188,0.005
88,thres_55,0,0.014,0.312,0.004
89,thres_55,0,0.0,0.014,0.002
90,thres_55,0,0.004,0.14,0.002
91,thres_55,0,0.0,0.097,0.003
92,thres_55,0,0.002,0.085,0.002
93,thres_55,0,0.02,0.243,0.005
94,thres_55,0,0.003,0.081,0.002
95,thres_55,0,0.001,0.091,0.003
96,thres_55,0,0.001,0.103,0.002
97,thres_55,0,0.005,0.129,0.003
98,thres_55,0,0.004,0.108,0.002
99,thres_55,0,0.006,0.115,0.003
100,thres_55,0,0.003,0.127,0.002
101,thres_55,0,0.0,0.077,0.002
102,thres_55,0,0.003,0.126,0.002
103,thres_55,0,0.002,0.096,0.003
104,thres_55,0,0.002,0.071,0.002
105,thres_55,0,0.004,0.165,0.003
106,thres_55,0,0.014,0.327,0.005
107,thres_55,0,0.004,0.094,0.002
108,thres_55,0,0.002,0.075,0.002
109,thres_55,0,0.005,0.136,0.003
110,thres_55,0,0.0,0.079,0.002
111,thres_55,0,0.009,0.216,0.003
112,thres_55,0,0.001,0.077,0.002
113,thres_55,0,0.021,0.246,0.003
114,thres_55,0,0.003,0.105,0.003
115,thres_55,0,0.014,0.32,0.004
116,thres_55,0,0.0,0.076,0.003
117,thres_55,0,0.004,0.105,0.002
118,thres_55,0,0.002,0.114,0.004
119,thres_55,0,0.004,0.082,0.002
120,thres_55,0,0.005,0.092,0.002
121,thres_55,0,0.01,0.157,0.002
122,thres_55,0,0.002,0.064,0.002
123,thres_55,0,0.001,0.127,0.003
124,thres_55,0,0.0,0.067,0.003
125,thres_55,0,0.003,0.139,0.003
126,thres_55,0,0.0,0.084,0.002
127,thres_55,0,0.002,0.112,0.003
128,thres_55,0,0.008,0.263,0.005
129,thres_55,0,0.005,0.187,0.004
130,thres_55,0,0.002,0.074,0.002
131,thres_55,0,0.0,0.097,0.002
132,thres_55,0,0.002,0.103,0.002
133,thres_55,0,0.006,0.157,0.002
134,thres_55,0,0.002,0.117,0.003
135,thres_55,0,0.002,0.097,0.002
136,thres_55,0,0.003,0.117,0.003
137,thres_55,0,0.002,0.097,0.003
138,thres_55,0,0.01,0.093,0.002
139,thres_55,0,0.004,0.124,0.002
140,thres_55,0,0.003,0.164,0.003
141,thres_55,0,0.001,0.069,0.002
142,thres_55,0,0.003,0.134,0.004
143,thres_55,0,0.004,0.13,0.002
144,thres_55,0,0.007,0.266,0.005
145,thres_55,0,0.004,0.147,0.002
146,thres_55,0,0.01,0.301,0.004
147,thres_55,0,0.001,0.063,0.002
148,thres_55,0,0.001,0.118,0.003
149,thres_55,0,0.006,0.21,0.003
150,thres_55,0,0.007,0.113,0.002
151,thres_55,0,0.003,0.077,0.002
152,thres_55,0,0.003,0.073,0.003
153,thres_55,0,0.003,0.152,0.003
154,thres_55,0,0.014,0.23,0.005
155,thres_55,0,0.004,0.065,0.002
156,thres_55,0,0.004,0.078,0.003
157,thres_55,0,0.002,0.098,0.003
158,thres_55,0,0.006,0.131,0.003
159,thres_55,0,0.006,0.117,0.002
160,thres_55,0,0.003,0.151,0.002
161,thres_55,0,0.006,0.106,0.002
162,thres_55,0,0.003,0.093,0.002
163,thres_55,0,0.001,0.066,0.002
164,thres_55,0,0.008,0.082,0.003
165,thres_55,0,0.01,0.191,0.003
166,thres_55,0,0.003,0.091,0.002
167,thres_55,0,0.006,0.133,0.002
168,thres_55,0,0.006,0.074,0.002
169,thres_55,0,0.009,0.24,0.005
170,thres_55,0,0.0,0.07,0.002
171,thres_55,0,0.002,0.079,0.003
172,thres_55,0,0.0,0.075,0.002
173,thres_55,0,0.003,0.084,0.003
174,thres_55,0,0.001,0.116,0.002
175,thres_55,0,0.001,0.097,0.002
176,thres_55,0,0.001,0.067,0.002
177,thres_55,0,0.002,0.1,0.002
178,thres_55,0,0.006,0.105,0.003
179,thres_55,0,0.008,0.136,0.002
180,thres_55,0,0.002,0.084,0.002
181,thres_55,0,0.004,0.124,0.002
182,thres_55,0,0.003,0.114,0.002
183,thres_55,0,0.003,0.089,0.002
184,thres_55,0,0.003,0.085,0.002
185,thres_55,0,0.004,0.148,0.003
186,thres_55,0,0.012,0.195,0.005
187,thres_55,0,0.001,0.085,0.003
188,thres_55,0,0.004,0.093,0.003
189,thres_55,0,0.001,0.076,0.002
190,thres_55,0,0.007,0.209,0.003
191,thres_55,0,0.008,0.158,0.004
192,thres_55,0,0.002,0.1,0.003
193,thres_55,0,0.003,0.107,0.002
194,thres_55,0,0.007,0.132,0.003
195,thres_55,0,0.004,0.09,0.003
196,thres_55,0,0.003,0.147,0.004
197,thres_55,0,0.002,0.07,0.002
198,thres_55,0,0.002,0.076,0.002
199,thres_55,0,0.004,0.128,0.003
200,thres_55,0,0.001,0.128,0.003
201,thres_55,0,0.003,0.066,0.002
202,thres_55,0,0.001,0.075,0.003
203,thres_55,0,0.0,0.085,0.002
204,thres_55,0,0.006,0.119,0.002
205,thres_55,0,0.002,0.087,0.002
206,thres_55,0,0.009,0.152,0.004
207,thres_55,0,0.0,0.035,0.002
208,thres_55,0,0.008,0.124,0.003
209,thres_55,0,0.001,0.104,0.002
210,thres_55,0,0.007,0.107,0.003
211,thres_55,0,0.001,0.09,0.004
212,thres_55,0,0.027,0.51,0.01
213,thres_55,0,0.002,0.087,0.003
214,thres_55,0,0.001,0.127,0.003
215,thres_55,0,0.001,0.127,0.002
216,thres_55,0,0.012,0.199,0.003
217,thres_55,0,0.0,0.094,0.002
218,thres_55,0,0.016,0.105,0.002
219,thres_55,0,0.002,0.064,0.002
220,thres_55,0,0.003,0.087,0.002
221,thres_55,0,0.002,0.104,0.002
222,thres_55,0,0.0,0.065,0.002
223,thres_55,0,0.002,0.07,0.002
224,thres_55,0,0.005,0.083,0.002
225,thres_55,0,0.004,0.204,0.003
226,thres_55,0,0.002,0.105,0.003
227,thres_55,0,0.0,0.074,0.003
228,thres_55,0,0.006,0.165,0.003
229,thres_55,0,0.003,0.08,0.002
230,thres_55,0,0.003,0.093,0.002
231,thres_55,0,0.002,0.068,0.001
232,thres_55,0,0.006,0.075,0.003
233,thres_55,0,0.002,0.109,0.003
234,thres_55,0,0.004,0.097,0.003
235,thres_55,0,0.002,0.134,0.002
236,thres_55,0,0.01,0.213,0.003
237,thres_55,0,0.006,0.104,0.003
238,thres_55,0,0.007,0.131,0.003
239,thres_55,0,0.005,0.095,0.002
240,thres_55,0,0.004,0.126,0.002
241,thres_55,0,0.003,0.077,0.003
242,thres_55,0,0.004,0.235,0.005
243,thres_55,0,0.003,0.133,0.002
244,thres_55,0,0.01,0.285,0.006
245,thres_55,0,0.0,0.071,0.002
246,thres_55,0,0.001,0.067,0.003
247,thres_55,0,0.002,0.101,0.003
248,thres_55,0,0.003,0.071,0.002
249,thres_55,0,0.004,0.078,0.003
250,thres_55,0,0.004,0.105,0.003
251,thres_55,0,0.009,0.189,0.003
252,thres_55,0,0.005,0.087,0.002
253,thres_55,0,0.007,0.185,0.003
254,thres_55,0,0.0,0.072,0.002
255,thres_55,0,0.002,0.13,0.003
256,thres_55,0,0.0,0.057,0.002
257,thres_55,0,0.005,0.104,0.002
258,thres_55,0,0.011,0.268,0.005
259,thres_55,0,0.003,0.097,0.002
260,thres_55,0,0.005,0.073,0.002
261,thres_55,0,0.001,0.058,0.002
262,thres_55,0,0.0,0.05,0.002
263,thres_55,0,0.003,0.092,0.003
264,thres_55,0,0.012,0.483,0.004
265,thres_55,0,0.002,0.078,0.003
266,thres_55,0,0.006,0.116,0.003
267,thres_55,0,0.002,0.097,0.003
268,thres_55,0,0.008,0.163,0.002
269,thres_55,0,0.02,0.187,0.003
270,thres_55,0,0.017,0.183,0.002
271,thres_55,0,0.005,0.157,0.002
272,thres_55,0,0.009,0.12,0.002
273,thres_55,0,0.007,0.129,0.003
274,thres_55,0,0.005,0.106,0.004
275,thres_55,0,0.0,0.081,0.003
276,thres_55,0,0.002,0.082,0.002
277,thres_55,0,0.008,0.238,0.005
278,thres_55,0,0.007,0.115,0.002
279,thres_55,0,0.007,0.092,0.002
280,thres_55,0,0.002,0.077,0.002
281,thres_55,0,0.003,0.149,0.003
282,thres_55,0,0.005,0.155,0.002
283,thres_55,0,0.003,0.102,0.002
284,thres_55,0,0.004,0.216,0.004
285,thres_55,0,0.002,0.081,0.002
286,thres_55,0,0.007,0.2,0.005
287,thres_55,0,0.013,0.274,0.003
288,thres_55,0,0.002,0.064,0.002
289,thres_55,0,0.0,0.079,0.002
290,thres_55,0,0.003,0.069,0.002
291,thres_55,0,0.005,0.173,0.003
292,thres_55,0,0.003,0.079,0.003
293,thres_55,0,0.005,0.2,0.003
294,thres_55,0,0.012,0.207,0.003
295,thres_55,0,0.003,0.074,0.002
296,thres_55,0,0.005,0.162,0.004
297,thres_55,0,0.0,0.08,0.002
298,thres_55,0,0.011,0.299,0.007
299,thres_55,0,0.004,0.069,0.002
300,thres_55,0,0.0,0.08,0.002
301,thres_55,0,0.003,0.076,0.002
302,thres_55,0,0.002,0.063,0.001
303,thres_55,0,0.003,0.086,0.002
304,thres_55,0,0.015,0.217,0.002
305,thres_55,0,0.002,0.101,0.003
306,thres_55,0,0.0,0.082,0.003
307,thres_55,0,0.001,0.237,0.004
308,thres_55,0,0.001,0.072,0.002
309,thres_55,0,0.005,0.119,0.002
310,thres_55,0,0.001,0.089,0.002
311,thres_55,0,0.007,0.122,0.003
312,thres_55,0,0.007,0.221,0.004
313,thres_55,0,0.011,0.156,0.002
314,thres_55,0,0.011,0.151,0.002
315,thres_55,0,0.001,0.141,0.005
316,thres_55,0,0.0,0.029,0.002
317,thres_55,0,0.003,0.126,0.003
318,thres_55,0,0.016,0.168,0.002
319,thres_55,0,0.008,0.19,0.003
320,thres_55,0,0.002,0.131,0.002
321,thres_55,0,0.002,0.099,0.002
322,thres_55,0,0.001,0.1,0.003
323,thres_55,0,0.003,0.131,0.003
324,thres_55,0,0.014,0.253,0.005
325,thres_55,0,0.007,0.138,0.002
326,thres_55,0,0.007,0.235,0.003
327,thres_55,0,0.003,0.1,0.003
328,thres_55,0,0.0,0.064,0.002
329,thres_55,0,0.002,0.075,0.002
330,thres_55,0,0.002,0.096,0.002
331,thres_55,0,0.022,0.276,0.006
332,thres_55,0,0.003,0.096,0.002
333,thres_55,0,0.008,0.162,0.003
334,thres_55,0,0.016,0.212,0.003
335,thres_55,0,0.002,0.091,0.002
336,thres_55,0,0.011,0.108,0.002
337,thres_55,0,0.004,0.102,0.003
338,thres_55,0,0.014,0.185,0.002
339,thres_55,0,0.004,0.143,0.002
340,thres_55,0,0.001,0.101,0.002
341,thres_55,0,0.001,0.081,0.002
342,thres_55,0,0.001,0.059,0.002
343,thres_55,0,0.004,0.191,0.002
344,thres_55,0,0.004,0.067,0.002
345,thres_55,0,0.0,0.051,0.002
346,thres_55,0,0.003,0.105,0.003
347,thres_55,0,0.003,0.097,0.003
348,thres_55,0,0.004,0.116,0.003
350,thres_55,0,0.004,0.229,0.004
351,thres_55,0,0.001,0.075,0.002
352,thres_55,0,0.006,0.126,0.003
353,thres_55,0,0.002,0.073,0.002
354,thres_55,0,0.002,0.084,0.002
355,thres_55,0,0.003,0.146,0.002
356,thres_55,0,0.001,0.072,0.002
357,thres_55,0,0.004,0.078,0.002
358,thres_55,0,0.004,0.075,0.002
359,thres_55,0,0.002,0.102,0.002
360,thres_55,0,0.005,0.112,0.002
361,thres_55,0,0.001,0.091,0.002
362,thres_55,0,0.003,0.12,0.002
363,thres_55,0,0.004,0.083,0.002
364,thres_55,0,0.004,0.095,0.002
365,thres_55,0,0.006,0.171,0.005
366,thres_55,0,0.003,0.103,0.003
367,thres_55,0,0.0,0.09,0.002
368,thres_55,0,0.0,0.039,0.002
369,thres_55,0,0.011,0.308,0.004
370,thres_55,0,0.015,0.188,0.004
371,thres_55,0,0.005,0.153,0.003
372,thres_55,0,0.013,0.214,0.005
373,thres_55,0,0.0,0.079,0.002
374,thres_55,0,0.003,0.072,0.002
375,thres_55,0,0.003,0.105,0.002
376,thres_55,0,0.006,0.184,0.002
377,thres_55,0,0.004,0.071,0.002
378,thres_55,0,0.005,0.11,0.002
379,thres_55,0,0.006,0.14,0.002
380,thres_55,0,0.002,0.079,0.002
381,thres_55,0,0.006,0.164,0.002
382,thres_55,0,0.0,0.016,0.001
383,thres_55,0,0.002,0.09,0.002
384,thres_55,0,0.004,0.114,0.002
385,thres_55,0,0.004,0.208,0.003
386,thres_55,0,0.002,0.068,0.002
387,thres_55,0,0.002,0.077,0.002
388,thres_55,0,0.006,0.115,0.002
389,thres_55,0,0.0,0.05,0.002
390,thres_55,0,0.0,0.043,0.002
391,thres_55,0,0.005,0.088,0.002
392,thres_55,0,0.004,0.097,0.002
393,thres_55,0,0.011,0.163,0.004
394,thres_55,0,0.006,0.18,0.003
395,thres_55,0,0.002,0.126,0.002
396,thres_55,0,0.0,0.079,0.002
397,thres_55,0,0.005,0.142,0.002
398,thres_55,0,0.003,0.082,0.002
399,thres_55,0,0.003,0.089,0.002
400,thres_55,0,0.0,0.06,0.002
401,thres_55,0,0.004,0.099,0.002
402,thres_55,0,0.0,0.045,0.002
403,thres_55,0,0.002,0.069,0.002
404,thres_55,0,0.0,0.049,0.002
405,thres_55,0,0.002,0.083,0.002
406,thres_55,0,0.0,0.065,0.002
407,thres_55,0,0.004,0.134,0.003
408,thres_55,0,0.001,0.117,0.003
409,thres_55,0,0.009,0.158,0.004
410,thres_55,0,0.002,0.067,0.002
411,thres_55,0,0.009,0.367,0.004
412,thres_55,0,0.005,0.092,0.002
413,thres_55,0,0.008,0.193,0.002
414,thres_55,0,0.004,0.08,0.003
415,thres_55,0,0.003,0.07,0.002
416,thres_55,0,0.004,0.066,0.002
417,thres_55,0,0.008,0.205,0.003
418,thres_55,0,0.022,0.216,0.003
419,thres_55,0,0.001,0.056,0.001
420,thres_55,0,0.003,0.087,0.002
421,thres_55,0,0.005,0.14,0.002
422,thres_55,0,0.005,0.137,0.002
423,thres_55,0,0.0,0.078,0.002
424,thres_55,0,0.002,0.076,0.002
425,thres_55,0,0.001,0.067,0.002
426,thres_55,0,0.006,0.148,0.002
427,thres_55,0,0.001,0.093,0.002
428,thres_55,0,0.004,0.089,0.002
429,thres_55,0,0.002,0.072,0.002
430,thres_55,0,0.009,0.199,0.003
431,thres_55,0,0.0,0.064,0.002
432,thres_55,0,0.003,0.1,0.002
433,thres_55,0,0.004,0.126,0.002
434,thres_55,0,0.003,0.074,0.002
435,thres_55,0,0.003,0.141,0.002
436,thres_55,0,0.001,0.116,0.002
437,thres_55,0,0.002,0.094,0.003
438,thres_55,0,0.002,0.102,0.002
439,thres_55,0,0.005,0.088,0.002
440,thres_55,0,0.006,0.22,0.004
441,thres_55,0,0.003,0.09,0.003
442,thres_55,0,0.001,0.083,0.002
443,thres_55,0,0.008,0.102,0.002
444,thres_55,0,0.003,0.099,0.002
445,thres_55,0,0.0,0.103,0.002
446,thres_55,0,0.0,0.054,0.002
447,thres_55,0,0.002,0.087,0.002
448,thres_55,0,0.005,0.124,0.002
449,thres_55,0,0.003,0.107,0.002
450,thres_55,0,0.009,0.141,0.002
451,thres_55,0,0.0,0.051,0.002
452,thres_55,0,0.005,0.108,0.002
453,thres_55,0,0.003,0.109,0.002
454,thres_55,0,0.003,0.103,0.002
455,thres_55,0,0.002,0.072,0.002
456,thres_55,0,0.002,0.061,0.002
457,thres_55,0,0.006,0.099,0.002
458,thres_55,0,0.002,0.074,0.002
459,thres_55,0,0.004,0.101,0.002
460,thres_55,0,0.0,0.085,0.003
461,thres_55,0,0.002,0.086,0.002
462,thres_55,0,0.003,0.116,0.002
463,thres_55,0,0.001,0.062,0.002
464,thres_55,0,0.002,0.057,0.002
465,thres_55,0,0.004,0.069,0.002
466,thres_55,0,0.003,0.083,0.003
467,thres_55,0,0.001,0.125,0.002
468,thres_55,0,0.003,0.131,0.002
469,thres_55,0,0.0,0.007,0.001
470,thres_55,0,0.0,0.064,0.002
471,thres_55,0,0.008,0.18,0.003
472,thres_55,0,0.007,0.09,0.002
473,thres_55,0,0.005,0.132,0.003
474,thres_55,0,0.003,0.087,0.002
475,thres_55,0,0.005,0.093,0.003
476,thres_55,0,0.006,0.103,0.002
477,thres_55,0,0.002,0.108,0.002
478,thres_55,0,0.005,0.068,0.002
479,thres_55,0,0.008,0.219,0.003
480,thres_55,0,0.002,0.072,0.002
481,thres_55,0,0.0,0.016,0.002
482,thres_55,0,0.004,0.095,0.002
483,thres_55,0,0.006,0.225,0.003
484,thres_55,0,0.0,0.034,0.002
485,thres_55,0,0.001,0.071,0.002
486,thres_55,0,0.002,0.087,0.002
487,thres_55,0,0.008,0.302,0.005
488,thres_55,0,0.008,0.208,0.003
489,thres_55,0,0.003,0.103,0.002
490,thres_55,0,0.0,0.056,0.002
491,thres_55,0,0.001,0.119,0.002
492,thres_55,0,0.006,0.144,0.002
493,thres_55,0,0.006,0.128,0.002
494,thres_55,0,0.002,0.079,0.002
495,thres_55,0,0.01,0.203,0.003
496,thres_55,0,0.007,0.205,0.003
497,thres_55,0,0.001,0.066,0.003
498,thres_55,0,0.005,0.114,0.002
499,thres_55,0,0.004,0.154,0.003
500,thres_55,0,0.002,0.082,0.002
501,thres_55,0,0.001,0.089,0.002
502,thres_55,0,0.003,0.079,0.002
503,thres_55,0,0.0,0.037,0.001
504,thres_55,0,0.017,0.18,0.002
505,thres_55,0,0.001,0.077,0.002
506,thres_55,0,0.002,0.089,0.003
507,thres_55,0,0.008,0.221,0.004
508,thres_55,0,0.005,0.095,0.003
509,thres_55,0,0.001,0.093,0.002
510,thres_55,0,0.003,0.088,0.002
511,thres_55,0,0.001,0.072,0.002
512,thres_55,0,0.003,0.155,0.004
513,thres_55,0,0.006,0.085,0.002
514,thres_55,0,0.029,0.921,0.01
515,thres_55,0,0.011,0.108,0.003
516,thres_55,0,0.006,0.128,0.003
517,thres_55,0,0.004,0.13,0.006
518,thres_55,0,0.004,0.198,0.002
519,thres_55,0,0.004,0.113,0.003
520,thres_55,0,0.008,0.184,0.002
521,thres_55,0,0.001,0.128,0.002
522,thres_55,0,0.002,0.122,0.002
523,thres_55,0,0.001,0.122,0.003
524,thres_55,0,0.004,0.106,0.002
525,thres_55,0,0.01,0.145,0.003
526,thres_55,0,0.0,0.1,0.003
527,thres_55,0,0.0,0.047,0.002
528,thres_55,0,0.029,0.359,0.007
529,thres_55,0,0.003,0.075,0.002
530,thres_55,0,0.005,0.077,0.002
531,thres_55,0,0.009,0.183,0.002
532,thres_55,0,0.0,0.071,0.002
533,thres_55,0,0.008,0.199,0.004
534,thres_55,0,0.009,0.113,0.003
535,thres_55,0,0.003,0.176,0.002
536,thres_55,0,0.003,0.091,0.002
537,thres_55,0,0.008,0.174,0.003
538,thres_55,0,0.005,0.083,0.002
539,thres_55,0,0.001,0.166,0.003
540,thres_55,0,0.005,0.161,0.003
541,thres_55,0,0.004,0.275,0.003
542,thres_55,0,0.005,0.192,0.003
543,thres_55,0,0.003,0.089,0.004
544,thres_55,0,0.009,0.187,0.003
545,thres_55,0,0.002,0.078,0.002
546,thres_55,0,0.004,0.121,0.002
547,thres_55,0,0.007,0.112,0.002
548,thres_55,0,0.004,0.054,0.001
549,thres_55,0,0.004,0.102,0.003
550,thres_55,0,0.0,0.053,0.002
551,thres_55,0,0.005,0.2,0.003
552,thres_55,0,0.004,0.074,0.002
553,thres_55,0,0.001,0.074,0.002
554,thres_55,0,0.0,0.025,0.001
555,thres_55,0,0.002,0.084,0.002
556,thres_55,0,0.008,0.203,0.003
557,thres_55,0,0.011,0.181,0.003
558,thres_55,0,0.004,0.083,0.002
559,thres_55,0,0.001,0.066,0.002
560,thres_55,0,0.001,0.079,0.002
561,thres_55,0,0.001,0.064,0.002
562,thres_55,0,0.004,0.093,0.002
563,thres_55,0,0.001,0.089,0.001
564,thres_55,0,0.002,0.062,0.002
565,thres_55,0,0.006,0.178,0.002
566,thres_55,0,0.002,0.068,0.002
567,thres_55,0,0.0,0.066,0.002
568,thres_55,0,0.002,0.07,0.002
569,thres_55,0,0.001,0.075,0.002
570,thres_55,0,0.005,0.114,0.002
571,thres_55,0,0.002,0.074,0.002
572,thres_55,0,0.003,0.075,0.002
573,thres_55,0,0.007,0.071,0.002
574,thres_55,0,0.0,0.046,0.001
575,thres_55,0,0.002,0.063,0.002
576,thres_55,0,0.001,0.066,0.002
577,thres_55,0,0.006,0.146,0.002
578,thres_55,0,0.004,0.104,0.002
579,thres_55,0,0.0,0.062,0.002
580,thres_55,0,0.0,0.077,0.002
581,thres_55,0,0.001,0.14,0.002
582,thres_55,0,0.007,0.077,0.002
583,thres_55,0,0.007,0.13,0.002
584,thres_55,0,0.003,0.081,0.002
585,thres_55,0,0.003,0.066,0.001
587,thres_55,0,0.001,0.113,0.002
588,thres_55,0,0.002,0.084,0.002
589,thres_55,0,0.0,0.077,0.003
590,thres_55,0,0.001,0.097,0.002
591,thres_55,0,0.005,0.092,0.001
592,thres_55,0,0.004,0.121,0.002
593,thres_55,0,0.003,0.075,0.002
594,thres_55,0,0.006,0.118,0.002
595,thres_55,0,0.014,0.288,0.006
596,thres_55,0,0.0,0.011,0.001
597,thres_55,0,0.002,0.133,0.003
598,thres_55,0,0.008,0.241,0.005
599,thres_55,0,0.001,0.082,0.003
600,thres_55,0,0.0,0.014,0.002
601,thres_55,0,0.002,0.099,0.002
602,thres_55,0,0.007,0.104,0.002
603,thres_55,0,0.0,0.018,0.002
604,thres_55,0,0.016,0.226,0.004
605,thres_55,0,0.006,0.087,0.002
606,thres_55,0,0.002,0.088,0.002
607,thres_55,0,0.001,0.08,0.002
608,thres_55,0,0.002,0.09,0.002
609,thres_55,0,0.011,0.162,0.004
610,thres_55,0,0.005,0.105,0.002
611,thres_55,0,0.001,0.095,0.003
612,thres_55,0,0.006,0.11,0.003
613,thres_55,0,0.004,0.09,0.002
614,thres_55,0,0.004,0.089,0.002
615,thres_55,0,0.019,0.184,0.003
616,thres_55,0,0.008,0.152,0.003
617,thres_55,0,0.006,0.151,0.003
618,thres_55,0,0.001,0.117,0.003
619,thres_55,0,0.004,0.138,0.003
620,thres_55,0,0.002,0.08,0.003
621,thres_55,0,0.0,0.105,0.003
622,thres_55,0,0.019,0.166,0.002
623,thres_55,0,0.007,0.132,0.002
624,thres_55,0,0.012,0.212,0.002
625,thres_55,0,0.012,0.233,0.003
626,thres_55,0,0.002,0.081,0.002
627,thres_55,0,0.003,0.131,0.002
628,thres_55,0,0.002,0.061,0.002
629,thres_55,0,0.004,0.082,0.003
630,thres_55,0,0.002,0.076,0.002
631,thres_55,0,0.0,0.067,0.003
632,thres_55,0,0.004,0.086,0.002
633,thres_55,0,0.001,0.088,0.002
634,thres_55,0,0.006,0.085,0.002
635,thres_55,0,0.01,0.124,0.002
636,thres_55,0,0.001,0.055,0.002
637,thres_55,0,0.0,0.06,0.002
638,thres_55,0,0.005,0.114,0.002
639,thres_55,0,0.005,0.086,0.002
640,thres_55,0,0.009,0.187,0.002
641,thres_55,0,0.006,0.18,0.003
642,thres_55,0,0.006,0.06,0.002
643,thres_55,0,0.007,0.31,0.004
644,thres_55,0,0.003,0.104,0.002
645,thres_55,0,0.004,0.169,0.003
646,thres_55,0,0.003,0.152,0.002
647,thres_55,0,0.001,0.121,0.002
648,thres_55,0,0.006,0.285,0.004
649,thres_55,0,0.002,0.075,0.002
650,thres_55,0,0.006,0.129,0.002
651,thres_55,0,0.004,0.139,0.002
652,thres_55,0,0.001,0.112,0.003
653,thres_55,0,0.002,0.103,0.003
654,thres_55,0,0.003,0.114,0.002
655,thres_55,0,0.003,0.156,0.002
656,thres_55,0,0.001,0.09,0.002
657,thres_55,0,0.011,0.167,0.002
658,thres_55,0,0.01,0.093,0.003
659,thres_55,0,0.003,0.17,0.002
660,thres_55,0,0.002,0.066,0.002
661,thres_55,0,0.003,0.127,0.003
662,thres_55,0,0.0,0.063,0.002
663,thres_55,0,0.006,0.108,0.002
664,thres_55,0,0.0,0.065,0.005
