doc,exp,sent_t,chain_t,umap_t,hdbscan_t
121,mpnet_most_similar,0,0.011,0.208,0.003
122,mpnet_most_similar,0,0.004,0.088,0.002
123,mpnet_most_similar,0,0.01,0.093,0.003
124,mpnet_most_similar,0,0.0,0.078,0.002
125,mpnet_most_similar,0,0.018,0.161,0.003
126,mpnet_most_similar,0,0.001,0.103,0.002
127,mpnet_most_similar,0,0.007,0.125,0.003
128,mpnet_most_similar,0,0.026,0.322,0.004
129,mpnet_most_similar,0,0.011,0.218,0.003
130,mpnet_most_similar,0,0.006,0.084,0.002
131,mpnet_most_similar,0,0.001,0.131,0.002
132,mpnet_most_similar,0,0.008,0.144,0.002
133,mpnet_most_similar,0,0.022,0.18,0.003
134,mpnet_most_similar,0,0.009,0.162,0.003
135,mpnet_most_similar,0,0.009,0.115,0.002
136,mpnet_most_similar,0,0.014,0.151,0.003
137,mpnet_most_similar,0,0.004,0.116,0.002
138,mpnet_most_similar,0,0.014,0.173,0.003
139,mpnet_most_similar,0,0.011,0.138,0.002
140,mpnet_most_similar,0,0.009,0.21,0.003
141,mpnet_most_similar,0,0.001,0.102,0.003
142,mpnet_most_similar,0,0.012,0.161,0.004
143,mpnet_most_similar,0,0.015,0.16,0.003
144,mpnet_most_similar,0,0.019,0.29,0.004
145,mpnet_most_similar,0,0.018,0.151,0.003
146,mpnet_most_similar,0,0.024,0.423,0.007
147,mpnet_most_similar,0,0.001,0.08,0.003
148,mpnet_most_similar,0,0.001,0.139,0.003
149,mpnet_most_similar,0,0.008,0.273,0.005
150,mpnet_most_similar,0,0.016,0.167,0.004
151,mpnet_most_similar,0,0.01,0.108,0.003
152,mpnet_most_similar,0,0.008,0.093,0.003
153,mpnet_most_similar,0,0.019,0.208,0.004
154,mpnet_most_similar,0,0.025,0.259,0.005
155,mpnet_most_similar,0,0.013,0.08,0.002
156,mpnet_most_similar,0,0.013,0.165,0.004
157,mpnet_most_similar,0,0.006,0.112,0.003
158,mpnet_most_similar,0,0.008,0.198,0.003
159,mpnet_most_similar,0,0.021,0.163,0.004
160,mpnet_most_similar,0,0.013,0.169,0.004
161,mpnet_most_similar,0,0.013,0.12,0.002
162,mpnet_most_similar,0,0.008,0.092,0.002
163,mpnet_most_similar,0,0.0,0.073,0.003
164,mpnet_most_similar,0,0.024,0.151,0.004
165,mpnet_most_similar,0,0.018,0.247,0.003
166,mpnet_most_similar,0,0.015,0.105,0.003
167,mpnet_most_similar,0,0.016,0.165,0.003
168,mpnet_most_similar,0,0.023,0.146,0.003
169,mpnet_most_similar,0,0.015,0.352,0.008
170,mpnet_most_similar,0,0.001,0.085,0.003
171,mpnet_most_similar,0,0.005,0.095,0.002
172,mpnet_most_similar,0,0.0,0.095,0.003
173,mpnet_most_similar,0,0.01,0.117,0.003
174,mpnet_most_similar,0,0.001,0.146,0.004
175,mpnet_most_similar,0,0.008,0.104,0.003
176,mpnet_most_similar,0,0.003,0.096,0.003
177,mpnet_most_similar,0,0.011,0.091,0.003
178,mpnet_most_similar,0,0.014,0.129,0.002
179,mpnet_most_similar,0,0.026,0.199,0.003
180,mpnet_most_similar,0,0.01,0.094,0.003
181,mpnet_most_similar,0,0.017,0.125,0.002
182,mpnet_most_similar,0,0.01,0.122,0.004
183,mpnet_most_similar,0,0.008,0.096,0.002
184,mpnet_most_similar,0,0.008,0.112,0.003
185,mpnet_most_similar,0,0.011,0.169,0.004
186,mpnet_most_similar,0,0.019,0.268,0.004
187,mpnet_most_similar,0,0.003,0.104,0.002
188,mpnet_most_similar,0,0.013,0.13,0.003
189,mpnet_most_similar,0,0.0,0.1,0.003
190,mpnet_most_similar,0,0.028,0.283,0.003
191,mpnet_most_similar,0,0.021,0.195,0.004
192,mpnet_most_similar,0,0.008,0.084,0.002
193,mpnet_most_similar,0,0.009,0.138,0.003
194,mpnet_most_similar,0,0.007,0.192,0.004
195,mpnet_most_similar,0,0.007,0.121,0.002
196,mpnet_most_similar,0,0.009,0.164,0.003
197,mpnet_most_similar,0,0.006,0.094,0.002
198,mpnet_most_similar,0,0.006,0.103,0.002
199,mpnet_most_similar,0,0.013,0.166,0.003
200,mpnet_most_similar,0,0.001,0.148,0.003
201,mpnet_most_similar,0,0.011,0.087,0.002
202,mpnet_most_similar,0,0.0,0.09,0.002
203,mpnet_most_similar,0,0.001,0.1,0.003
204,mpnet_most_similar,0,0.013,0.169,0.002
205,mpnet_most_similar,0,0.005,0.102,0.003
206,mpnet_most_similar,0,0.023,0.186,0.003
207,mpnet_most_similar,0,0.0,0.048,0.002
208,mpnet_most_similar,0,0.01,0.187,0.003
209,mpnet_most_similar,0,0.001,0.138,0.004
210,mpnet_most_similar,0,0.016,0.196,0.006
211,mpnet_most_similar,0,0.004,0.105,0.002
212,mpnet_most_similar,0,0.049,0.812,0.011
213,mpnet_most_similar,0,0.004,0.1,0.003
214,mpnet_most_similar,0,0.001,0.131,0.003
215,mpnet_most_similar,0,0.001,0.098,0.003
216,mpnet_most_similar,0,0.018,0.291,0.007
217,mpnet_most_similar,0,0.0,0.11,0.002
218,mpnet_most_similar,0,0.042,0.213,0.006
219,mpnet_most_similar,0,0.015,0.118,0.003
220,mpnet_most_similar,0,0.024,0.133,0.003
221,mpnet_most_similar,0,0.009,0.204,0.004
222,mpnet_most_similar,0,0.001,0.149,0.003
223,mpnet_most_similar,0,0.019,0.141,0.003
224,mpnet_most_similar,0,0.025,0.163,0.004
225,mpnet_most_similar,0,0.015,0.273,0.005
226,mpnet_most_similar,0,0.013,0.162,0.005
227,mpnet_most_similar,0,0.001,0.117,0.003
228,mpnet_most_similar,0,0.019,0.238,0.005
229,mpnet_most_similar,0,0.01,0.111,0.002
230,mpnet_most_similar,0,0.009,0.119,0.004
231,mpnet_most_similar,0,0.003,0.117,0.003
232,mpnet_most_similar,0,0.014,0.151,0.004
233,mpnet_most_similar,0,0.004,0.16,0.003
234,mpnet_most_similar,0,0.017,0.184,0.003
235,mpnet_most_similar,0,0.008,0.18,0.004
236,mpnet_most_similar,0,0.036,0.351,0.006
237,mpnet_most_similar,0,0.021,0.147,0.005
238,mpnet_most_similar,0,0.016,0.224,0.006
239,mpnet_most_similar,0,0.008,0.17,0.004
240,mpnet_most_similar,0,0.013,0.218,0.004
241,mpnet_most_similar,0,0.009,0.136,0.008
242,mpnet_most_similar,0,0.029,0.333,0.005
243,mpnet_most_similar,0,0.016,0.204,0.007
244,mpnet_most_similar,0,0.034,0.451,0.006
245,mpnet_most_similar,0,0.001,0.116,0.003
246,mpnet_most_similar,0,0.001,0.128,0.005
247,mpnet_most_similar,0,0.01,0.138,0.003
248,mpnet_most_similar,0,0.015,0.108,0.002
249,mpnet_most_similar,0,0.023,0.109,0.004
250,mpnet_most_similar,0,0.006,0.152,0.003
251,mpnet_most_similar,0,0.028,0.325,0.006
252,mpnet_most_similar,0,0.014,0.132,0.002
253,mpnet_most_similar,0,0.016,0.233,0.003
254,mpnet_most_similar,0,0.0,0.091,0.002
255,mpnet_most_similar,0,0.005,0.121,0.004
256,mpnet_most_similar,0,0.0,0.084,0.002
257,mpnet_most_similar,0,0.018,0.155,0.003
258,mpnet_most_similar,0,0.024,0.342,0.007
259,mpnet_most_similar,0,0.013,0.107,0.002
260,mpnet_most_similar,0,0.022,0.13,0.003
261,mpnet_most_similar,0,0.0,0.065,0.002
262,mpnet_most_similar,0,0.0,0.07,0.003
263,mpnet_most_similar,0,0.007,0.123,0.003
264,mpnet_most_similar,0,0.039,0.456,0.008
265,mpnet_most_similar,0,0.01,0.084,0.002
266,mpnet_most_similar,0,0.016,0.143,0.002
267,mpnet_most_similar,0,0.007,0.099,0.002
268,mpnet_most_similar,0,0.008,0.136,0.003
269,mpnet_most_similar,0,0.021,0.214,0.003
270,mpnet_most_similar,0,0.007,0.198,0.003
271,mpnet_most_similar,0,0.01,0.176,0.003
272,mpnet_most_similar,0,0.014,0.197,0.004
273,mpnet_most_similar,0,0.023,0.203,0.005
274,mpnet_most_similar,0,0.009,0.158,0.004
275,mpnet_most_similar,0,0.0,0.097,0.002
276,mpnet_most_similar,0,0.003,0.119,0.004
277,mpnet_most_similar,0,0.019,0.25,0.004
278,mpnet_most_similar,0,0.013,0.117,0.003
279,mpnet_most_similar,0,0.026,0.149,0.002
280,mpnet_most_similar,0,0.003,0.076,0.002
281,mpnet_most_similar,0,0.009,0.153,0.003
282,mpnet_most_similar,0,0.011,0.191,0.004
283,mpnet_most_similar,0,0.007,0.109,0.002
284,mpnet_most_similar,0,0.008,0.231,0.003
285,mpnet_most_similar,0,0.012,0.099,0.003
286,mpnet_most_similar,0,0.013,0.282,0.005
287,mpnet_most_similar,0,0.043,0.368,0.005
