doc,exp,sent_t,chain_t,umap_t,hdbscan_t
91,test,0.578,0.001,0.137,0.004
92,test,0.534,0.006,0.119,0.003
93,test,1.703,0.022,0.446,0.008
94,test,1.016,0.009,0.124,0.003
95,test,0.318,0.002,0.127,0.004
96,test,0.789,0.006,0.103,0.003
97,test,1.065,0.008,0.267,0.004
98,test,0.875,0.008,0.19,0.005
99,test,1.041,0.012,0.223,0.004
100,test,0.749,0.006,0.193,0.004
101,test,0.473,0.001,0.108,0.004
102,test,0.812,0.005,0.21,0.004
103,test,0.406,0.003,0.122,0.003
104,test,0.276,0.003,0.124,0.004
105,test,0.904,0.009,0.264,0.006
106,test,1.831,0.018,0.605,0.01
107,test,0.637,0.008,0.149,0.003
108,test,0.797,0.006,0.136,0.003
109,test,0.876,0.005,0.189,0.005
110,test,0.318,0.001,0.106,0.003
111,test,1.367,0.012,0.383,0.006
112,test,0.364,0.005,0.098,0.002
113,test,1.76,0.014,0.497,0.008
114,test,0.418,0.002,0.166,0.003
115,test,1.644,0.017,0.54,0.011
116,test,0.957,0.003,0.102,0.003
117,test,1.062,0.011,0.192,0.005
118,test,0.706,0.003,0.195,0.005
119,test,0.734,0.005,0.171,0.004
120,test,1.109,0.028,0.224,0.004
121,test,0.966,0.006,0.287,0.004
122,test,0.385,0.006,0.136,0.004
123,test,0.334,0.003,0.114,0.002
124,test,0.256,0.001,0.102,0.003
125,test,0.265,0.006,0.225,0.005
126,test,0.151,0.004,0.105,0.003
127,test,0.11,0.006,0.179,0.003
128,test,1.446,0.012,0.48,0.008
129,test,1.051,0.008,0.303,0.006
130,test,0.361,0.005,0.125,0.004
131,test,1.004,0.003,0.094,0.003
132,test,0.687,0.002,0.207,0.004
133,test,0.984,0.008,0.262,0.006
134,test,0.789,0.004,0.201,0.004
135,test,0.739,0.004,0.167,0.004
136,test,0.919,0.006,0.204,0.004
137,test,0.911,0.003,0.159,0.003
138,test,0.661,0.011,0.238,0.004
139,test,0.453,0.004,0.193,0.004
140,test,0.512,0.004,0.281,0.005
141,test,0.235,0.002,0.116,0.002
142,test,0.673,0.007,0.213,0.005
143,test,0.704,0.01,0.237,0.003
144,test,0.873,0.008,0.363,0.006
145,test,0.893,0.011,0.226,0.005
146,test,1.681,0.03,0.603,0.009
147,test,0.658,0.001,0.096,0.003
148,test,0.653,0.002,0.105,0.003
149,test,0.888,0.008,0.338,0.005
150,test,0.543,0.014,0.179,0.003
151,test,1.071,0.005,0.123,0.003
152,test,1.019,0.005,0.115,0.003
153,test,0.917,0.007,0.324,0.007
154,test,1.487,0.018,0.43,0.007
155,test,1.05,0.016,0.224,0.01
156,test,0.643,0.008,0.223,0.005
157,test,0.405,0.002,0.151,0.004
158,test,0.561,0.012,0.317,0.006
159,test,0.746,0.01,0.301,0.005
160,test,0.646,0.006,0.341,0.01
161,test,0.442,0.006,0.185,0.006
162,test,0.367,0.008,0.199,0.004
163,test,0.153,0.001,0.097,0.003
164,test,0.86,0.014,0.196,0.004
165,test,0.993,0.02,0.4,0.006
166,test,1.074,0.008,0.173,0.004
167,test,1.279,0.01,0.255,0.005
168,test,1.011,0.012,0.203,0.004
169,test,1.357,0.016,0.404,0.007
170,test,0.419,0.001,0.142,0.003
171,test,0.908,0.002,0.155,0.004
172,test,0.413,0.001,0.135,0.003
173,test,1.087,0.006,0.141,0.003
174,test,0.767,0.003,0.103,0.003
175,test,0.413,0.004,0.146,0.003
176,test,0.292,0.003,0.117,0.003
177,test,0.594,0.006,0.115,0.003
178,test,0.621,0.008,0.202,0.004
179,test,1.141,0.015,0.242,0.005
180,test,0.992,0.01,0.143,0.003
181,test,0.877,0.008,0.239,0.005
182,test,0.97,0.006,0.216,0.004
183,test,0.876,0.007,0.16,0.004
184,test,0.714,0.005,0.179,0.003
185,test,0.836,0.006,0.261,0.005
186,test,0.878,0.014,0.321,0.006
187,test,0.464,0.002,0.151,0.004
188,test,0.525,0.01,0.199,0.004
189,test,0.363,0.001,0.108,0.003
190,test,1.055,0.019,0.391,0.006
191,test,1.359,0.013,0.266,0.004
192,test,0.834,0.009,0.134,0.003
193,test,1.077,0.004,0.17,0.004
194,test,1.013,0.014,0.251,0.005
195,test,0.464,0.005,0.164,0.003
196,test,0.787,0.007,0.258,0.003
197,test,0.739,0.003,0.135,0.004
198,test,0.722,0.004,0.148,0.003
199,test,0.822,0.011,0.238,0.004
200,test,0.394,0.001,0.189,0.003
201,test,0.342,0.007,0.133,0.003
202,test,0.142,0.001,0.112,0.003
203,test,0.198,0.002,0.102,0.003
204,test,0.797,0.009,0.25,0.004
205,test,1.048,0.005,0.14,0.003
206,test,1.03,0.013,0.276,0.006
207,test,0.251,0.0,0.065,0.003
208,test,0.831,0.004,0.251,0.004
209,test,0.688,0.003,0.119,0.003
210,test,0.929,0.008,0.258,0.005
211,test,0.406,0.002,0.152,0.003
213,test,0.421,0.002,0.129,0.003
214,test,0.434,0.002,0.111,0.004
215,test,0.15,0.001,0.105,0.003
216,test,1.155,0.007,0.304,0.005
217,test,0.292,0.001,0.068,0.003
218,test,1.361,0.01,0.216,0.005
219,test,0.515,0.003,0.111,0.003
220,test,0.801,0.002,0.171,0.004
221,test,0.547,0.003,0.157,0.004
222,test,0.821,0.001,0.109,0.003
223,test,0.697,0.006,0.131,0.003
224,test,1.159,0.003,0.166,0.004
225,test,0.921,0.009,0.282,0.003
226,test,0.627,0.007,0.182,0.004
227,test,0.237,0.001,0.118,0.003
228,test,1.027,0.008,0.268,0.005
229,test,0.654,0.004,0.147,0.003
230,test,0.417,0.002,0.159,0.005
231,test,0.36,0.003,0.121,0.003
232,test,0.681,0.007,0.148,0.003
233,test,0.387,0.003,0.167,0.004
235,test,0.798,0.003,0.194,0.004
240,test,0.539,0.006,0.301,0.004
241,test,0.563,0.024,0.149,0.003
