doc,exp,sent_t,chain_t,umap_t,hdbscan_t
261,test,0.249,0.0,0.063,0.002
262,test,0.196,0.001,0.067,0.002
263,test,0.401,0.004,0.121,0.002
264,test,0.671,0.063,0.898,0.008
265,test,0.536,0.012,0.871,0.008
266,test,0.398,0.004,0.129,0.003
267,test,0.255,0.003,0.117,0.003
268,test,0.193,0.006,0.19,0.003
269,test,0.591,0.053,1.903,0.027
270,test,0.209,0.007,0.288,0.017
271,test,0.335,0.006,0.907,0.009
272,test,0.204,0.008,0.224,0.005
273,test,0.269,0.014,0.351,0.015
274,test,0.165,0.003,0.173,0.004
275,test,0.061,0.001,0.098,0.003
276,test,0.068,0.002,0.16,0.003
277,test,0.313,0.015,0.292,0.006
278,test,0.634,0.007,0.145,0.003
279,test,0.475,0.009,0.169,0.003
280,test,0.137,0.001,0.093,0.002
281,test,0.342,0.003,0.179,0.003
282,test,0.36,0.007,0.273,0.005
283,test,0.155,0.004,0.125,0.004
284,test,0.788,0.015,1.434,0.02
285,test,0.127,0.004,0.09,0.002
286,test,0.631,0.008,0.411,0.019
287,test,0.653,0.012,0.413,0.008
288,test,0.434,0.004,0.083,0.002
289,test,0.37,0.001,0.083,0.002
290,test,0.256,0.005,0.159,0.004
291,test,0.326,0.014,0.278,0.004
292,test,0.253,0.007,0.138,0.005
293,test,0.604,0.009,0.261,0.006
294,test,0.78,0.012,0.331,0.006
295,test,0.399,0.006,0.114,0.003
296,test,0.658,0.004,0.253,0.004
297,test,0.301,0.004,0.143,0.003
298,test,0.513,0.007,0.55,0.006
299,test,0.233,0.002,0.112,0.002
300,test,0.189,0.003,0.084,0.003
301,test,0.192,0.005,0.134,0.003
302,test,0.142,0.003,0.092,0.002
303,test,0.458,0.009,0.137,0.003
304,test,0.499,0.011,0.31,0.004
305,test,0.408,0.002,0.136,0.003
306,test,0.287,0.002,0.085,0.002
307,test,0.338,0.004,0.123,0.003
308,test,0.051,0.0,0.075,0.002
309,test,0.092,0.004,0.175,0.004
310,test,0.092,0.001,0.117,0.003
311,test,0.494,0.008,0.217,0.004
312,test,0.345,0.007,0.256,0.005
313,test,0.461,0.011,0.261,0.007
314,test,0.399,0.007,0.222,0.005
315,test,0.237,0.001,0.134,0.004
316,test,0.112,0.0,0.018,0.001
317,test,0.195,0.003,0.141,0.005
318,test,0.533,0.02,0.288,0.004
319,test,0.371,0.003,0.275,0.005
320,test,0.396,0.005,0.162,0.003
321,test,0.393,0.003,0.105,0.003
322,test,0.221,0.002,0.095,0.003
323,test,0.399,0.003,0.165,0.004
324,test,0.572,0.014,0.422,0.006
325,test,0.35,0.011,0.173,0.003
326,test,1.26,0.053,1.649,0.018
327,test,0.34,0.003,0.141,0.004
328,test,0.251,0.001,0.079,0.002
329,test,0.137,0.002,0.093,0.003
330,test,0.22,0.004,0.111,0.003
331,test,0.736,0.009,0.403,0.008
332,test,0.32,0.002,0.114,0.002
333,test,0.587,0.005,0.206,0.005
334,test,0.809,0.02,1.686,0.025
335,test,0.329,0.003,0.115,0.003
336,test,0.302,0.007,0.195,0.003
337,test,0.391,0.006,0.148,0.004
338,test,0.478,0.01,0.304,0.006
339,test,0.335,0.005,0.292,0.008
340,test,0.166,0.001,0.127,0.003
341,test,0.12,0.002,0.142,0.003
342,test,0.105,0.001,0.114,0.004
343,test,0.286,0.007,0.235,0.004
344,test,0.328,0.005,0.139,0.003
345,test,0.067,0.001,0.068,0.002
346,test,0.3,0.004,0.144,0.003
347,test,0.193,0.006,0.139,0.002
348,test,0.377,0.013,0.15,0.003
349,test,0.688,0.012,0.432,0.007
350,test,0.393,0.003,0.333,0.006
351,test,0.213,0.003,0.082,0.002
352,test,0.23,0.007,0.195,0.005
353,test,0.133,0.003,0.1,0.003
354,test,0.216,0.001,0.132,0.003
355,test,0.399,0.009,0.22,0.004
356,test,0.115,0.002,0.093,0.003
357,test,0.453,0.005,0.124,0.003
358,test,0.328,0.003,0.133,0.004
359,test,0.245,0.003,0.128,0.002
360,test,0.31,0.007,0.18,0.003
361,test,0.087,0.001,0.101,0.002
362,test,0.459,0.003,0.16,0.003
363,test,0.45,0.003,0.122,0.004
364,test,0.557,0.006,0.203,0.003
365,test,0.617,0.01,0.269,0.005
366,test,0.427,0.004,0.144,0.003
367,test,0.416,0.004,0.286,0.005
368,test,0.039,0.001,0.054,0.002
369,test,0.65,0.021,0.43,0.007
370,test,0.7,0.016,0.409,0.005
371,test,0.443,0.009,0.206,0.003
372,test,0.514,0.008,0.309,0.005
373,test,0.382,0.002,0.252,0.004
374,test,0.318,0.007,0.11,0.003
375,test,0.188,0.003,0.16,0.004
376,test,0.304,0.008,0.24,0.003
377,test,0.202,0.006,0.097,0.003
378,test,0.91,0.019,0.986,0.013
379,test,0.676,0.008,0.218,0.003
380,test,0.297,0.004,0.12,0.003
381,test,0.576,0.009,0.257,0.004
382,test,0.116,0.0,0.022,0.001
383,test,0.264,0.004,0.099,0.003
384,test,0.563,0.005,0.197,0.008
385,test,0.446,0.012,0.396,0.003
386,test,0.219,0.003,0.091,0.002
387,test,0.17,0.004,0.113,0.002
388,test,0.252,0.008,0.168,0.003
389,test,0.105,0.001,0.099,0.007
390,test,0.107,0.001,0.054,0.002
391,test,0.51,0.007,0.133,0.003
392,test,0.504,0.006,0.154,0.003
393,test,0.893,0.019,0.311,0.006
394,test,0.86,0.009,0.368,0.005
395,test,0.324,0.002,0.192,0.004
396,test,0.355,0.001,0.106,0.003
397,test,0.386,0.005,0.21,0.004
398,test,0.328,0.004,0.116,0.003
399,test,0.302,0.004,0.155,0.003
400,test,0.084,0.001,0.086,0.002
401,test,0.195,0.004,0.174,0.004
402,test,0.071,0.001,0.06,0.003
403,test,0.329,0.002,0.106,0.002
404,test,0.141,0.001,0.06,0.002
405,test,0.233,0.003,0.127,0.004
406,test,0.225,0.001,0.092,0.003
407,test,0.478,0.003,0.239,0.004
408,test,0.385,0.003,0.152,0.003
409,test,0.511,0.012,0.264,0.004
410,test,0.472,0.008,0.132,0.003
411,test,1.231,0.028,2.584,0.034
412,test,0.385,0.005,0.159,0.005
413,test,0.442,0.013,0.352,0.005
414,test,0.352,0.005,0.505,0.009
415,test,0.275,0.003,0.139,0.005
416,test,0.361,0.009,0.181,0.004
417,test,0.339,0.012,0.402,0.009
418,test,1.085,0.038,0.456,0.005
419,test,0.14,0.001,0.096,0.003
420,test,0.24,0.002,0.136,0.003
421,test,0.581,0.018,0.324,0.005
422,test,0.522,0.019,0.294,0.003
423,test,0.397,0.001,0.116,0.004
424,test,0.288,0.004,0.182,0.004
425,test,0.122,0.003,0.126,0.002
426,test,0.475,0.01,0.361,0.006
427,test,0.269,0.001,0.085,0.002
428,test,0.342,0.009,0.152,0.002
429,test,0.256,0.001,0.104,0.003
430,test,0.4,0.015,0.313,0.006
431,test,0.135,0.0,0.087,0.002
432,test,0.195,0.001,0.131,0.003
433,test,0.246,0.005,0.217,0.005
434,test,0.159,0.007,0.161,0.004
435,test,0.241,0.016,0.211,0.004
436,test,0.179,0.002,0.182,0.003
437,test,0.147,0.002,0.124,0.005
438,test,0.117,0.004,0.143,0.003
439,test,0.49,0.015,0.144,0.003
440,test,0.41,0.006,0.315,0.005
441,test,0.249,0.004,0.117,0.003
442,test,0.179,0.001,0.079,0.002
443,test,0.312,0.005,0.141,0.003
444,test,0.255,0.003,0.142,0.002
445,test,0.161,0.001,0.095,0.002
446,test,0.04,0.0,0.068,0.003
447,test,0.221,0.005,0.127,0.003
448,test,0.493,0.01,0.218,0.004
449,test,0.519,0.002,0.16,0.004
450,test,0.733,0.003,0.26,0.004
451,test,0.136,0.001,0.077,0.002
452,test,0.775,0.017,0.185,0.003
453,test,0.773,0.019,1.148,0.011
454,test,0.362,0.004,0.182,0.005
455,test,0.217,0.003,0.114,0.002
456,test,0.244,0.009,0.136,0.003
457,test,0.286,0.007,0.257,0.014
458,test,0.341,0.005,0.149,0.003
459,test,0.334,0.014,0.217,0.004
460,test,0.266,0.002,0.125,0.003
461,test,0.234,0.004,0.154,0.002
462,test,0.432,0.006,0.2,0.006
463,test,0.413,0.002,0.109,0.002
464,test,0.412,0.004,0.225,0.005
465,test,0.374,0.006,0.128,0.003
466,test,0.304,0.005,0.134,0.003
467,test,0.097,0.001,0.083,0.003
468,test,0.288,0.005,0.158,0.003
469,test,0.026,0.0,0.013,0.002
470,test,0.098,0.001,0.085,0.003
471,test,0.725,0.007,0.292,0.004
472,test,0.869,0.009,0.161,0.004
473,test,0.845,0.005,0.217,0.005
474,test,0.406,0.003,0.141,0.004
475,test,0.322,0.002,0.117,0.002
476,test,0.573,0.007,0.159,0.003
477,test,0.256,0.003,0.149,0.002
478,test,0.285,0.006,0.132,0.003
479,test,0.773,0.01,0.392,0.007
480,test,0.511,0.005,0.096,0.003
481,test,0.09,0.0,0.015,0.002
482,test,0.477,0.009,0.104,0.002
483,test,0.906,0.015,0.326,0.006
484,test,0.3,0.0,0.053,0.002
485,test,0.43,0.003,0.095,0.003
486,test,0.181,0.002,0.102,0.003
487,test,0.743,0.011,0.412,0.006
488,test,0.526,0.009,0.321,0.005
489,test,0.299,0.002,0.134,0.003
490,test,0.223,0.001,0.069,0.003
491,test,0.248,0.001,0.134,0.003
492,test,0.529,0.007,0.206,0.003
493,test,0.439,0.007,0.223,0.005
494,test,0.38,0.003,0.124,0.003
495,test,0.759,0.012,0.373,0.005
496,test,0.69,0.009,0.387,0.008
497,test,0.209,0.001,0.095,0.003
498,test,0.426,0.01,0.149,0.002
499,test,0.601,0.023,1.738,0.027
500,test,0.404,0.003,0.192,0.005
501,test,0.222,0.002,0.131,0.003
502,test,0.46,0.007,0.132,0.003
503,test,0.149,0.001,0.169,0.004
504,test,1.042,0.03,0.36,0.007
505,test,0.247,0.003,0.163,0.003
506,test,0.367,0.004,0.11,0.003
507,test,0.572,0.015,0.387,0.006
508,test,0.346,0.008,0.136,0.005
509,test,0.183,0.001,0.111,0.007
510,test,0.282,0.005,0.142,0.005
511,test,0.151,0.004,0.149,0.003
512,test,0.123,0.006,0.247,0.004
513,test,0.2,0.007,0.236,0.005
514,test,4.339,0.087,9.379,0.112
515,test,0.56,0.011,0.26,0.005
516,test,0.5,0.01,0.2,0.008
517,test,0.445,0.009,0.158,0.004
518,test,0.514,0.007,0.647,0.009
519,test,0.215,0.004,0.231,0.003
520,test,0.304,0.006,0.165,0.003
521,test,0.231,0.001,0.1,0.003
522,test,0.473,0.005,0.09,0.003
523,test,0.27,0.004,0.091,0.003
524,test,0.354,0.004,0.129,0.003
525,test,0.506,0.008,0.186,0.003
526,test,0.172,0.0,0.11,0.004
527,test,0.105,0.001,0.055,0.002
528,test,1.368,0.038,0.805,0.011
529,test,0.435,0.002,0.134,0.003
530,test,0.568,0.003,0.105,0.002
531,test,1.039,0.01,0.314,0.01
532,test,0.234,0.0,0.085,0.002
533,test,0.576,0.008,0.392,0.003
534,test,0.599,0.008,0.205,0.004
535,test,0.428,0.004,0.26,0.009
536,test,0.321,0.005,0.176,0.005
537,test,0.68,0.009,0.34,0.007
538,test,0.316,0.004,0.178,0.004
539,test,0.441,0.009,0.116,0.003
540,test,0.596,0.005,0.26,0.004
541,test,0.81,0.006,0.368,0.006
542,test,0.699,0.009,0.339,0.005
543,test,0.549,0.005,0.152,0.004
544,test,0.324,0.012,0.302,0.005
545,test,0.122,0.004,0.11,0.003
546,test,0.227,0.012,1.088,0.011
547,test,0.448,0.01,0.253,0.004
548,test,0.351,0.012,0.152,0.003
549,test,0.3,0.01,0.149,0.004
550,test,0.212,0.001,0.074,0.003
551,test,0.197,0.007,0.279,0.007
552,test,0.258,0.006,0.126,0.004
553,test,0.216,0.002,0.103,0.003
554,test,0.108,0.0,0.026,0.002
555,test,0.063,0.001,0.097,0.003
556,test,0.595,0.014,0.311,0.007
557,test,0.824,0.019,0.325,0.006
558,test,0.443,0.004,0.115,0.002
559,test,0.368,0.005,0.104,0.003
560,test,0.345,0.001,0.095,0.002
561,test,0.16,0.002,0.099,0.002
562,test,0.359,0.01,0.177,0.002
563,test,0.211,0.004,0.097,0.002
564,test,0.126,0.006,0.118,0.003
565,test,0.612,0.008,0.294,0.005
566,test,0.303,0.003,0.1,0.002
567,test,0.24,0.001,0.087,0.002
568,test,0.392,0.003,0.093,0.002
569,test,0.238,0.007,0.098,0.002
570,test,0.389,0.006,0.21,0.005
571,test,0.221,0.004,0.12,0.003
572,test,0.366,0.005,0.151,0.004
573,test,0.343,0.005,0.168,0.003
574,test,0.109,0.0,0.068,0.002
575,test,0.178,0.005,0.114,0.003
576,test,0.173,0.001,0.078,0.002
577,test,0.382,0.017,0.238,0.005
578,test,0.567,0.011,0.161,0.005
579,test,0.332,0.0,0.07,0.002
580,test,0.406,0.001,0.098,0.003
581,test,0.369,0.001,0.182,0.004
582,test,0.301,0.005,0.125,0.002
583,test,0.241,0.002,0.184,0.003
584,test,0.152,0.002,0.106,0.002
585,test,0.203,0.006,0.108,0.003
586,test,1.19,0.039,4.094,0.026
587,test,0.25,0.001,0.144,0.004
588,test,0.313,0.004,0.135,0.004
589,test,0.224,0.001,0.095,0.003
590,test,0.208,0.003,0.093,0.004
591,test,0.499,0.02,0.222,0.004
592,test,0.416,0.006,0.259,0.004
593,test,0.359,0.003,0.163,0.004
594,test,0.46,0.011,0.287,0.004
595,test,0.488,0.03,0.601,0.006
596,test,0.021,0.0,0.024,0.002
597,test,0.213,0.003,0.377,0.015
598,test,0.447,0.013,0.546,0.005
599,test,0.157,0.002,0.186,0.005
600,test,0.027,0.0,0.028,0.002
601,test,0.171,0.006,0.131,0.003
602,test,0.21,0.01,0.283,0.007
603,test,0.015,0.0,0.015,0.002
604,test,0.423,0.017,0.329,0.004
605,test,0.27,0.01,0.116,0.004
606,test,0.18,0.002,0.129,0.003
607,test,0.118,0.001,0.096,0.003
608,test,0.41,0.012,0.471,0.008
609,test,0.397,0.008,0.24,0.004
610,test,0.374,0.007,0.145,0.004
611,test,0.09,0.002,0.09,0.003
612,test,0.358,0.025,0.716,0.01
613,test,0.246,0.007,0.166,0.015
614,test,0.146,0.007,0.144,0.003
615,test,0.522,0.017,0.347,0.005
616,test,0.331,0.006,0.216,0.004
617,test,0.348,0.003,0.186,0.004
618,test,0.082,0.001,0.092,0.002
619,test,0.178,0.003,0.189,0.004
620,test,0.101,0.004,0.107,0.002
621,test,0.068,0.0,0.117,0.004
622,test,1.103,0.027,0.354,0.005
623,test,0.511,0.012,0.169,0.004
624,test,1.489,0.029,0.61,0.013
625,test,0.886,0.009,0.369,0.004
626,test,0.362,0.006,0.11,0.004
627,test,0.256,0.005,0.18,0.003
628,test,0.305,0.002,0.129,0.003
629,test,0.532,0.007,0.239,0.005
630,test,0.286,0.003,0.104,0.003
631,test,0.225,0.001,0.09,0.003
632,test,0.248,0.005,0.137,0.004
633,test,0.15,0.001,0.133,0.005
634,test,0.458,0.021,0.21,0.006
635,test,0.887,0.027,0.313,0.008
636,test,0.33,0.004,0.14,0.005
637,test,0.165,0.001,0.112,0.007
638,test,0.647,0.009,0.222,0.005
639,test,0.458,0.008,0.148,0.003
640,test,0.564,0.007,0.369,0.007
641,test,0.488,0.007,0.304,0.006
642,test,0.441,0.006,0.451,0.014
643,test,0.34,0.018,0.691,0.009
644,test,0.152,0.006,0.221,0.005
645,test,0.161,0.005,0.395,0.005
646,test,1.112,0.031,2.066,0.036
647,test,0.173,0.007,0.192,0.005
648,test,0.607,0.007,0.53,0.016
649,test,0.246,0.004,0.152,0.003
650,test,0.663,0.013,0.294,0.012
651,test,0.609,0.014,0.278,0.009
652,test,0.45,0.001,0.187,0.005
653,test,0.267,0.002,0.187,0.004
654,test,0.443,0.016,0.204,0.003
655,test,0.595,0.022,1.142,0.019
656,test,0.289,0.002,0.225,0.005
657,test,0.48,0.011,0.473,0.005
658,test,0.386,0.008,0.194,0.004
659,test,0.268,0.018,0.377,0.004
660,test,0.384,0.011,0.129,0.003
661,test,0.323,0.008,0.209,0.003
662,test,0.056,0.001,0.1,0.002
663,test,0.35,0.008,0.208,0.003
664,test,0.239,0.0,0.094,0.003
665,test,0.558,0.021,1.529,0.025
666,test,0.18,0.001,0.102,0.003
667,test,0.136,0.004,0.122,0.004
668,test,0.449,0.032,0.365,0.004
669,test,0.462,0.041,0.606,0.008
670,test,0.496,0.035,0.623,0.01
671,test,0.228,0.004,0.301,0.003
672,test,0.189,0.008,0.145,0.005
673,test,0.804,0.077,2.557,0.041
674,test,0.115,0.006,0.192,0.004
675,test,0.112,0.004,0.143,0.003
676,test,2.632,0.131,4.504,0.068
677,test,0.253,0.003,0.135,0.004
678,test,0.149,0.002,0.122,0.004
679,test,0.341,0.014,0.236,0.004
680,test,0.063,0.001,0.065,0.005
681,test,0.165,0.003,0.136,0.003
682,test,0.13,0.003,0.152,0.003
683,test,0.519,0.027,0.364,0.02
684,test,0.714,0.015,0.594,0.007
685,test,1.569,0.056,3.141,0.046
686,test,0.481,0.007,0.163,0.003
687,test,0.384,0.011,0.201,0.004
688,test,0.352,0.003,0.19,0.003
689,test,0.271,0.001,0.198,0.003
690,test,0.086,0.001,0.1,0.004
691,test,0.369,0.007,0.169,0.003
692,test,0.272,0.012,0.181,0.003
693,test,0.174,0.005,0.386,0.014
694,test,0.21,0.004,0.156,0.002
695,test,0.215,0.005,0.483,0.007
696,test,0.031,0.001,0.193,0.004
