doc,exp,sent_t,chain_t,umap_t,hdbscan_t
204,default,0.761,0.008,0.207,0.004
205,default,1.059,0.006,0.145,0.003
206,default,1.036,0.013,0.242,0.004
207,default,0.182,0.0,0.054,0.003
208,default,0.993,0.005,0.298,0.007
209,default,0.775,0.006,0.388,0.007
210,default,0.809,0.011,0.234,0.003
211,default,0.309,0.002,0.125,0.004
212,default,3.279,0.027,0.937,0.01
213,default,0.728,0.001,0.11,0.003
214,default,0.726,0.001,0.106,0.003
215,default,0.571,0.0,0.097,0.002
216,default,1.178,0.009,0.285,0.006
217,default,0.441,0.0,0.061,0.002
218,default,1.094,0.013,0.189,0.004
219,default,0.697,0.003,0.113,0.002
220,default,0.747,0.003,0.166,0.004
221,default,0.657,0.005,0.196,0.004
222,default,1.033,0.004,0.148,0.003
223,default,0.769,0.008,0.16,0.003
224,default,1.43,0.004,0.378,0.006
225,default,1.121,0.01,0.29,0.005
226,default,0.773,0.007,0.185,0.004
227,default,0.546,0.001,0.186,0.009
228,default,0.813,0.008,0.274,0.006
229,default,0.454,0.004,0.158,0.003
230,default,0.576,0.004,0.194,0.004
231,default,0.368,0.002,0.109,0.002
232,default,0.323,0.008,0.138,0.003
233,default,0.236,0.003,0.191,0.003
234,default,0.746,0.008,0.277,0.005
235,default,0.372,0.002,0.177,0.003
236,default,2.172,0.014,0.384,0.005
237,default,1.35,0.007,0.171,0.003
238,default,1.486,0.004,0.203,0.004
239,default,0.934,0.006,0.155,0.004
240,default,0.672,0.004,0.196,0.003
241,default,0.556,0.005,0.124,0.002
242,default,1.069,0.005,0.353,0.005
243,default,0.778,0.006,0.26,0.005
244,default,1.984,0.017,0.793,0.01
245,default,0.593,0.001,0.107,0.003
246,default,0.501,0.002,0.105,0.002
247,default,0.923,0.009,0.617,0.008
248,default,0.724,0.004,0.122,0.004
249,default,1.67,0.014,0.18,0.003
250,default,0.693,0.002,0.214,0.003
251,default,1.747,0.016,0.337,0.006
252,default,1.187,0.005,0.237,0.004
253,default,1.155,0.007,0.309,0.005
254,default,0.619,0.001,0.111,0.002
255,default,0.67,0.004,0.258,0.006
256,default,0.307,0.003,0.147,0.005
257,default,1.277,0.019,0.22,0.005
258,default,2.438,0.009,0.482,0.007
259,default,1.235,0.006,0.161,0.003
260,default,1.448,0.008,0.179,0.004
261,default,0.518,0.001,0.078,0.002
262,default,0.367,0.0,0.074,0.002
263,default,0.966,0.006,0.136,0.003
264,default,1.653,0.024,0.951,0.021
265,default,1.189,0.015,0.815,0.009
266,default,0.98,0.006,0.174,0.003
267,default,0.762,0.004,0.139,0.004
268,default,0.637,0.006,0.371,0.005
269,default,1.133,0.109,2.397,0.023
270,default,0.224,0.008,0.292,0.004
271,default,0.512,0.012,1.313,0.012
272,default,0.259,0.009,0.254,0.005
273,default,0.831,0.016,0.334,0.005
274,default,0.662,0.011,0.527,0.009
275,default,0.295,0.003,0.204,0.004
276,default,0.353,0.001,0.143,0.003
277,default,0.279,0.021,0.525,0.007
278,default,0.585,0.011,0.214,0.004
279,default,0.362,0.414,0.196,0.003
280,default,0.123,0.002,0.128,0.003
281,default,0.522,0.004,0.2,0.003
282,default,0.964,0.006,0.307,0.007
283,default,0.776,0.01,0.211,0.005
284,default,1.691,0.017,1.513,0.018
285,default,0.401,0.003,0.102,0.003
286,default,0.576,0.013,0.425,0.007
287,default,1.726,0.024,0.432,0.005
288,default,0.978,0.002,0.176,0.007
289,default,0.481,0.003,0.094,0.002
290,default,0.895,0.005,0.143,0.002
291,default,0.802,0.005,0.232,0.005
292,default,0.8,0.01,0.191,0.004
293,default,0.833,0.012,0.303,0.004
294,default,1.297,0.011,0.368,0.005
295,default,0.465,0.004,0.121,0.004
296,default,0.948,0.009,0.264,0.004
297,default,0.232,0.006,0.157,0.004
298,default,1.983,0.011,0.911,0.008
299,default,1.021,0.002,0.125,0.002
300,default,0.975,0.002,0.092,0.003
301,default,0.8,0.005,0.156,0.004
302,default,0.424,0.002,0.086,0.003
303,default,0.994,0.011,0.155,0.003
304,default,1.258,0.014,0.537,0.01
305,default,0.767,0.002,0.164,0.004
306,default,0.627,0.004,0.092,0.002
307,default,0.713,0.002,0.199,0.008
308,default,0.105,0.001,0.114,0.003
309,default,0.329,0.004,0.211,0.005
310,default,0.299,0.002,0.194,0.003
311,default,0.579,0.005,0.181,0.003
312,default,0.466,0.006,0.225,0.004
313,default,0.896,0.009,0.254,0.005
314,default,0.911,0.004,0.198,0.003
315,default,0.428,0.001,0.12,0.002
316,default,0.199,0.0,0.039,0.002
317,default,0.626,0.003,0.118,0.004
318,default,1.195,0.019,0.264,0.004
319,default,0.814,0.004,0.238,0.004
320,default,0.409,0.002,0.137,0.003
321,default,0.675,0.003,0.101,0.002
322,default,0.351,0.002,0.099,0.002
323,default,0.93,0.003,0.155,0.003
324,default,2.686,0.027,1.403,0.014
325,default,0.995,0.011,0.263,0.003
326,default,2.56,0.05,1.894,0.028
327,default,0.723,0.007,0.219,0.004
328,default,0.456,0.001,0.073,0.003
329,default,0.2,0.003,0.107,0.004
330,default,0.481,0.007,0.158,0.003
331,default,1.433,0.01,0.515,0.007
332,default,0.533,0.004,0.145,0.005
333,default,1.217,0.009,0.278,0.012
334,default,1.249,0.044,1.943,0.026
335,default,0.599,0.007,0.173,0.004
336,default,0.235,0.004,0.288,0.005
337,default,0.788,0.011,0.219,0.003
338,default,1.134,0.009,0.324,0.006
339,default,0.909,0.004,0.237,0.004
340,default,0.286,0.001,0.122,0.003
341,default,0.222,0.001,0.099,0.003
342,default,0.069,0.001,0.087,0.004
343,default,0.142,0.012,0.36,0.007
344,default,1.151,0.006,0.159,0.003
345,default,0.036,0.001,0.093,0.003
346,default,0.819,0.004,0.153,0.003
347,default,0.915,0.006,0.178,0.004
348,default,1.532,0.008,0.184,0.009
349,default,2.987,0.014,0.748,0.009
350,default,1.351,0.007,0.634,0.007
351,default,0.352,0.004,0.092,0.003
352,default,0.823,0.005,0.206,0.003
353,default,0.566,0.004,0.108,0.002
354,default,0.839,0.002,0.141,0.003
355,default,1.059,0.006,0.231,0.003
356,default,0.784,0.001,0.089,0.003
357,default,1.283,0.016,0.145,0.003
358,default,0.988,0.004,0.271,0.003
359,default,0.557,0.002,0.126,0.003
360,default,0.737,0.01,0.234,0.004
361,default,0.449,0.002,0.133,0.003
362,default,0.68,0.011,0.255,0.004
363,default,0.42,0.003,0.147,0.003
364,default,1.32,0.005,0.25,0.005
365,default,1.438,0.014,0.316,0.004
366,default,0.509,0.004,0.15,0.003
367,default,0.625,0.005,0.313,0.007
368,default,0.226,0.001,0.063,0.002
369,default,1.808,0.038,0.899,0.011
370,default,2.667,0.036,0.776,0.009
371,default,0.798,0.006,0.253,0.006
372,default,1.319,0.017,0.471,0.006
373,default,0.66,0.004,0.353,0.005
374,default,0.837,0.006,0.17,0.004
375,default,0.822,0.006,0.278,0.005
376,default,0.584,0.013,0.395,0.007
377,default,0.583,0.007,0.203,0.008
378,default,1.45,0.022,1.255,0.015
379,default,1.209,0.011,0.313,0.008
380,default,0.539,0.009,0.24,0.005
381,default,0.906,0.016,0.379,0.008
382,default,0.137,0.0,0.036,0.003
383,default,0.457,0.003,0.12,0.002
384,default,0.643,0.007,0.202,0.005
385,default,1.98,0.032,0.619,0.009
386,default,0.364,0.004,0.136,0.003
387,default,0.621,0.005,0.144,0.003
388,default,1.192,0.006,0.199,0.003
389,default,0.258,0.0,0.063,0.003
390,default,0.284,0.001,0.053,0.003
391,default,1.434,0.006,0.137,0.003
392,default,1.106,0.01,0.184,0.004
393,default,2.487,0.034,0.56,0.007
394,default,2.571,0.01,0.48,0.007
395,default,0.798,0.003,0.228,0.003
396,default,0.675,0.001,0.121,0.003
397,default,0.872,0.005,0.236,0.003
398,default,0.467,0.006,0.128,0.003
399,default,0.425,0.003,0.174,0.004
400,default,0.568,0.0,0.094,0.003
401,default,0.755,0.006,0.198,0.005
402,default,0.168,0.001,0.109,0.003
403,default,0.396,0.003,0.12,0.003
404,default,0.187,0.001,0.069,0.002
405,default,0.14,0.002,0.138,0.004
406,default,0.119,0.001,0.103,0.002
407,default,0.506,0.004,0.275,0.004
408,default,0.743,0.002,0.178,0.003
409,default,1.179,0.007,0.254,0.004
410,default,1.03,0.008,0.122,0.003
411,default,2.861,0.021,2.834,0.028
412,default,0.81,0.005,0.145,0.004
413,default,0.977,0.012,0.301,0.006
414,default,0.662,0.004,0.433,0.005
415,default,0.477,0.002,0.111,0.003
416,default,0.696,0.007,0.151,0.003
417,default,0.959,0.007,0.39,0.006
418,default,1.982,0.037,0.604,0.011
419,default,0.453,0.001,0.086,0.002
420,default,0.712,0.002,0.143,0.003
421,default,1.471,0.014,0.298,0.004
422,default,0.93,0.007,0.329,0.003
423,default,0.728,0.001,0.191,0.003
424,default,0.435,0.005,0.115,0.003
425,default,0.238,0.004,0.127,0.003
426,default,1.123,0.015,0.499,0.008
427,default,0.618,0.004,0.121,0.004
428,default,1.177,0.024,0.286,0.006
429,default,0.554,0.002,0.141,0.004
430,default,0.681,0.017,0.408,0.004
431,default,0.382,0.003,0.124,0.004
432,default,0.374,0.003,0.175,0.005
433,default,0.305,0.007,0.23,0.003
434,default,0.257,0.009,0.233,0.003
435,default,0.573,0.01,0.209,0.003
436,default,0.553,0.003,0.208,0.005
437,default,0.576,0.002,0.142,0.004
438,default,0.474,0.004,0.161,0.003
439,default,0.991,0.014,0.159,0.003
440,default,1.022,0.011,0.341,0.008
441,default,0.535,0.006,0.148,0.003
442,default,0.369,0.0,0.087,0.002
443,default,0.822,0.009,0.17,0.004
444,default,1.135,0.005,0.177,0.004
445,default,0.498,0.002,0.113,0.003
446,default,0.177,0.0,0.067,0.003
447,default,0.426,0.005,0.151,0.002
448,default,1.015,0.009,0.282,0.005
449,default,0.852,0.005,0.257,0.006
450,default,1.407,0.006,0.325,0.004
451,default,0.228,0.0,0.077,0.002
452,default,1.481,0.018,0.209,0.005
453,default,1.464,0.016,1.122,0.011
454,default,0.632,0.007,0.196,0.003
455,default,0.574,0.004,0.129,0.002
456,default,0.606,0.008,0.14,0.003
457,default,0.824,0.011,0.261,0.005
458,default,0.533,0.006,0.179,0.004
459,default,0.525,0.004,0.193,0.004
460,default,0.468,0.002,0.091,0.002
461,default,0.369,0.003,0.118,0.003
462,default,0.937,0.004,0.232,0.005
463,default,0.748,0.002,0.108,0.003
464,default,0.698,0.007,0.25,0.004
465,default,0.77,0.011,0.136,0.003
466,default,0.59,0.006,0.137,0.004
467,default,0.34,0.005,0.132,0.003
468,default,0.399,0.004,0.192,0.004
469,default,0.091,0.0,0.013,0.002
470,default,0.136,0.0,0.086,0.002
471,default,1.404,0.006,0.342,0.004
472,default,1.89,0.013,0.214,0.005
473,default,2.024,0.038,0.274,0.007
474,default,0.689,0.008,0.151,0.003
475,default,0.415,0.001,0.12,0.003
476,default,1.601,0.013,0.223,0.003
477,default,0.653,0.004,0.164,0.003
478,default,1.167,0.006,0.176,0.004
479,default,1.494,0.014,0.49,0.009
480,default,0.732,0.007,0.105,0.003
481,default,0.043,0.0,0.022,0.002
482,default,0.84,0.011,0.138,0.004
483,default,1.795,0.021,0.767,0.006
484,default,0.637,0.001,0.08,0.003
485,default,0.59,0.002,0.108,0.003
486,default,0.346,0.004,0.132,0.002
487,default,1.371,0.015,0.544,0.01
488,default,1.24,0.016,0.443,0.005
489,default,0.581,0.004,0.187,0.004
490,default,0.5,0.001,0.099,0.003
491,default,0.735,0.006,0.151,0.004
492,default,0.974,0.012,0.296,0.006
493,default,0.816,0.011,0.248,0.006
494,default,0.383,0.002,0.115,0.003
495,default,1.156,0.009,0.435,0.008
496,default,1.142,0.022,0.383,0.005
497,default,0.921,0.001,0.11,0.003
498,default,0.97,0.008,0.168,0.004
499,default,2.045,0.016,1.557,0.015
500,default,0.87,0.003,0.222,0.003
501,default,0.162,0.002,0.129,0.003
502,default,0.919,0.003,0.151,0.003
503,default,0.464,0.002,0.136,0.002
504,default,1.774,0.022,0.311,0.004
505,default,0.424,0.002,0.1,0.002
506,default,0.958,0.017,0.189,0.004
507,default,1.464,0.012,0.378,0.005
508,default,0.681,0.008,0.209,0.004
509,default,0.283,0.001,0.13,0.003
510,default,0.664,0.003,0.122,0.002
511,default,0.63,0.002,0.11,0.002
512,default,0.428,0.003,0.179,0.003
513,default,0.939,0.007,0.254,0.006
514,default,8.995,0.105,10.587,0.118
515,default,1.307,0.013,0.299,0.003
516,default,1.02,0.01,0.196,0.003
517,default,1.271,0.028,0.193,0.003
518,default,1.103,0.006,0.612,0.007
519,default,0.405,0.006,0.12,0.003
520,default,0.611,0.008,0.202,0.003
521,default,0.611,0.001,0.102,0.003
522,default,1.019,0.008,0.099,0.003
523,default,0.529,0.002,0.102,0.002
524,default,0.836,0.006,0.139,0.004
525,default,0.847,0.006,0.218,0.003
526,default,0.344,0.002,0.096,0.002
527,default,0.187,0.0,0.054,0.002
528,default,3.7,0.428,1.231,0.018
529,default,0.73,0.002,0.121,0.003
530,default,0.734,0.003,0.11,0.003
531,default,2.494,0.023,0.469,0.009
532,default,1.184,0.0,0.09,0.002
533,default,1.401,0.012,0.346,0.005
534,default,1.437,0.014,0.315,0.007
535,default,0.933,0.013,0.461,0.011
536,default,0.474,0.012,0.205,0.004
537,default,1.557,0.02,0.528,0.009
538,default,0.654,0.004,0.151,0.003
539,default,1.039,0.01,0.188,0.005
540,default,1.022,0.011,0.334,0.006
541,default,0.933,0.006,0.426,0.008
542,default,1.039,0.013,0.382,0.006
543,default,0.62,0.003,0.15,0.004
544,default,0.906,0.024,0.379,0.006
545,default,0.422,0.002,0.126,0.003
546,default,1.195,0.01,1.221,0.014
547,default,1.255,0.064,0.439,0.009
548,default,0.736,0.008,0.184,0.005
549,default,0.625,0.009,0.16,0.004
550,default,0.283,0.001,0.072,0.002
551,default,0.751,0.012,0.434,0.008
552,default,0.577,0.005,0.127,0.003
553,default,0.401,0.004,0.108,0.002
554,default,0.049,0.0,0.026,0.002
555,default,0.228,0.001,0.116,0.003
556,default,1.101,0.013,0.366,0.006
557,default,1.135,0.016,0.35,0.005
558,default,0.773,0.007,0.125,0.003
559,default,0.58,0.001,0.11,0.003
560,default,0.624,0.002,0.124,0.003
561,default,0.129,0.001,0.103,0.002
562,default,0.674,0.006,0.171,0.004
563,default,0.503,0.005,0.125,0.004
564,default,0.505,0.004,0.1,0.002
565,default,1.431,0.01,0.301,0.004
566,default,0.846,0.002,0.103,0.002
567,default,0.263,0.001,0.095,0.003
568,default,1.277,0.01,0.109,0.005
569,default,0.477,0.005,0.12,0.003
570,default,0.734,0.006,0.214,0.003
571,default,0.448,0.003,0.128,0.004
572,default,0.869,0.008,0.198,0.004
573,default,0.917,0.007,0.203,0.005
574,default,0.233,0.001,0.143,0.003
575,default,0.47,0.005,0.118,0.003
576,default,0.457,0.001,0.083,0.002
577,default,0.703,0.009,0.234,0.005
578,default,0.857,0.012,0.26,0.005
579,default,0.381,0.001,0.091,0.003
580,default,0.594,0.001,0.149,0.006
581,default,0.553,0.004,0.128,0.003
582,default,0.584,0.009,0.179,0.004
583,default,0.564,0.004,0.29,0.004
584,default,0.258,0.004,0.149,0.004
585,default,0.51,0.012,0.222,0.005
586,default,2.569,0.026,3.761,0.019
587,default,0.502,0.001,0.206,0.004
588,default,0.523,0.006,0.168,0.004
589,default,0.243,0.002,0.124,0.004
590,default,0.167,0.006,0.118,0.003
591,default,0.988,0.016,0.191,0.003
592,default,0.884,0.006,0.276,0.004
593,default,0.626,0.003,0.129,0.003
594,default,1.091,0.013,0.32,0.004
595,default,1.512,0.033,0.89,0.008
596,default,0.083,0.0,0.027,0.001
597,default,0.592,0.002,0.248,0.009
598,default,0.753,0.022,0.616,0.009
599,default,0.333,0.001,0.131,0.007
600,default,0.054,0.0,0.037,0.002
601,default,0.458,0.008,0.186,0.003
602,default,0.509,0.013,0.273,0.004
603,default,0.015,0.0,0.014,0.002
604,default,0.902,0.019,0.43,0.005
605,default,0.29,0.008,0.125,0.003
606,default,0.179,0.001,0.116,0.002
607,default,0.124,0.0,0.104,0.003
608,default,0.785,0.006,0.452,0.006
609,default,0.746,0.007,0.291,0.006
610,default,0.631,0.007,0.168,0.004
611,default,0.054,0.001,0.084,0.002
612,default,0.935,0.017,0.669,0.007
613,default,0.893,0.005,0.171,0.004
614,default,0.292,0.006,0.116,0.003
615,default,1.838,0.021,0.355,0.004
616,default,0.812,0.004,0.215,0.003
617,default,0.732,0.003,0.212,0.003
618,default,0.206,0.001,0.097,0.003
619,default,0.657,0.003,0.176,0.004
620,default,0.53,0.003,0.096,0.002
621,default,0.603,0.001,0.115,0.003
622,default,2.235,0.021,0.36,0.004
623,default,1.173,0.015,0.216,0.004
624,default,4.467,0.03,0.708,0.013
625,default,1.947,0.01,0.331,0.004
626,default,0.865,0.007,0.107,0.002
627,default,0.863,0.005,0.17,0.004
628,default,0.425,0.002,0.125,0.003
629,default,1.538,0.007,0.24,0.005
630,default,0.548,0.003,0.091,0.002
631,default,0.285,0.001,0.088,0.003
632,default,0.826,0.008,0.18,0.005
633,default,0.598,0.001,0.151,0.004
634,default,1.477,0.021,0.265,0.006
635,default,1.803,0.019,0.262,0.005
636,default,0.697,0.004,0.123,0.004
637,default,0.422,0.001,0.102,0.003
638,default,1.422,0.007,0.203,0.004
639,default,0.782,0.009,0.166,0.004
640,default,1.002,0.011,0.304,0.004
641,default,0.976,0.005,0.248,0.005
642,default,0.587,0.005,0.398,0.007
643,default,1.095,0.01,0.623,0.011
644,default,0.351,0.003,0.193,0.004
645,default,0.328,0.002,0.242,0.003
646,default,1.989,0.013,1.679,0.026
647,default,0.707,0.002,0.202,0.003
648,default,1.48,0.005,0.636,0.024
649,default,0.644,0.002,0.113,0.002
650,default,1.432,0.009,0.29,0.005
651,default,0.962,0.006,0.209,0.004
652,default,0.804,0.001,0.151,0.003
653,default,0.442,0.001,0.22,0.003
654,default,0.702,0.005,0.203,0.003
655,default,1.201,0.02,1.062,0.015
656,default,0.417,0.001,0.083,0.003
657,default,0.998,0.006,0.375,0.006
658,default,0.765,0.005,0.162,0.002
659,default,0.636,0.008,0.382,0.007
660,default,0.47,0.006,0.149,0.009
661,default,0.196,0.016,0.225,0.003
662,default,0.071,0.005,0.104,0.002
663,default,0.64,0.006,0.196,0.004
664,default,0.473,0.0,0.099,0.003
665,default,1.755,0.026,1.439,0.016
666,default,0.403,0.001,0.091,0.002
667,default,0.497,0.004,0.127,0.004
668,default,1.252,0.007,0.206,0.007
669,default,0.95,0.009,0.447,0.006
670,default,1.334,0.019,0.65,0.01
671,default,0.636,0.004,0.111,0.002
672,default,0.983,0.007,0.153,0.003
673,default,2.381,0.072,2.671,0.032
674,default,0.545,0.006,0.213,0.005
675,default,0.462,0.003,0.1,0.002
676,default,4.611,0.083,4.589,0.048
677,default,0.329,0.002,0.102,0.003
678,default,0.361,0.001,0.095,0.002
679,default,0.881,0.012,0.293,0.005
680,default,0.173,0.001,0.064,0.002
681,default,0.51,0.005,0.187,0.004
682,default,0.539,0.009,0.248,0.006
683,default,0.586,0.016,0.372,0.007
684,default,1.826,0.031,0.934,0.014
685,default,2.513,0.472,3.212,0.032
686,default,1.269,0.006,0.196,0.003
687,default,1.035,0.009,0.198,0.005
688,default,0.454,0.014,0.268,0.005
689,default,0.318,0.002,0.298,0.003
690,default,0.111,0.001,0.111,0.002
691,default,0.459,0.009,0.246,0.005
692,default,0.528,0.012,0.198,0.003
693,default,0.804,0.011,0.564,0.005
694,default,0.402,0.004,0.153,0.003
695,default,0.561,0.011,0.5,0.006
696,default,0.152,0.0,0.097,0.002
