doc,exp,sent_t,chain_t,umap_t,hdbscan_t
618,default,0.252,0.001,0.081,0.002
619,default,0.389,0.002,0.159,0.003
620,default,0.272,0.002,0.082,0.002
621,default,0.169,0.0,0.102,0.003
622,default,0.663,0.023,0.296,0.004
623,default,0.527,0.007,0.146,0.002
624,default,0.935,0.011,0.334,0.007
625,default,0.682,0.011,0.298,0.005
626,default,0.43,0.005,0.086,0.003
627,default,0.402,0.004,0.142,0.003
628,default,0.109,0.001,0.107,0.003
629,default,0.394,0.003,0.127,0.003
630,default,0.213,0.002,0.079,0.003
631,default,0.155,0.001,0.081,0.002
632,default,0.247,0.003,0.101,0.003
633,default,0.136,0.001,0.112,0.003
634,default,0.497,0.01,0.139,0.003
635,default,0.872,0.016,0.213,0.005
636,default,0.321,0.002,0.085,0.003
637,default,0.174,0.0,0.063,0.002
638,default,0.694,0.006,0.161,0.003
639,default,0.352,0.005,0.109,0.002
640,default,0.483,0.006,0.261,0.004
641,default,0.475,0.005,0.219,0.004
642,default,0.336,0.002,0.101,0.002
643,default,0.351,0.006,0.393,0.005
644,default,0.146,0.004,0.145,0.003
645,default,0.329,0.002,0.201,0.003
646,default,0.353,0.004,0.18,0.003
647,default,0.248,0.002,0.133,0.002
648,default,0.301,0.006,0.349,0.004
649,default,0.133,0.002,0.099,0.002
650,default,0.513,0.006,0.179,0.004
651,default,0.623,0.005,0.19,0.003
652,default,0.49,0.001,0.123,0.003
653,default,0.341,0.002,0.106,0.002
654,default,0.574,0.003,0.147,0.003
655,default,0.277,0.004,0.222,0.005
656,default,0.142,0.001,0.08,0.002
657,default,0.487,0.008,0.232,0.003
658,default,0.311,0.005,0.135,0.002
659,default,0.429,0.006,0.225,0.003
660,default,0.341,0.005,0.099,0.002
661,default,0.316,0.004,0.184,0.003
662,default,0.154,0.0,0.077,0.003
663,default,0.432,0.004,0.18,0.004
664,default,0.217,0.001,0.079,0.002
665,default,0.55,0.004,0.273,0.005
666,default,0.115,0.001,0.074,0.002
667,default,0.325,0.003,0.118,0.003
668,default,0.595,0.011,0.246,0.005
669,default,0.334,0.004,0.151,0.003
670,default,0.686,0.016,0.541,0.008
671,default,0.133,0.003,0.128,0.003
672,default,0.364,0.006,0.129,0.004
673,default,0.614,0.02,0.452,0.01
674,default,0.221,0.006,0.17,0.004
675,default,0.171,0.003,0.11,0.003
676,default,1.659,0.02,1.197,0.012
677,default,0.277,0.001,0.144,0.003
678,default,0.206,0.002,0.102,0.005
679,default,0.36,0.011,0.223,0.006
680,default,0.062,0.0,0.052,0.002
681,default,0.23,0.003,0.124,0.003
682,default,0.207,0.007,0.144,0.003
683,default,0.575,0.013,0.285,0.006
684,default,0.974,0.019,0.655,0.006
685,default,0.99,0.028,0.444,0.006
686,default,0.584,0.005,0.138,0.004
687,default,0.634,0.005,0.161,0.003
688,default,0.229,0.005,0.216,0.008
689,default,0.169,0.002,0.295,0.004
690,default,0.055,0.0,0.192,0.003
691,default,0.244,0.007,0.159,0.003
692,default,0.328,0.007,0.169,0.003
693,default,0.213,0.005,0.163,0.003
694,default,0.125,0.007,0.139,0.002
695,default,0.239,0.006,0.264,0.004
696,default,0.053,0.001,0.084,0.002
697,default,0.116,0.003,0.12,0.002
698,default,0.151,0.002,0.143,0.002
