doc,exp,sent_t,chain_t,umap_t,hdbscan_t
1,test,0,0.003,9.415,0.004
2,test,0,0.007,9.463,0.005
3,test,0,0.002,9.491,0.003
4,test,0,0.003,9.341,0.013
5,test,0,0.008,9.373,0.003
