doc,exp,sent_t,chain_t,umap_t,hdbscan_t
158,nochain,0,0.0,0.207,0.003
159,nochain,0,0.0,0.308,0.005
160,nochain,0,0.0,0.217,0.003
161,nochain,0,0.0,0.153,0.002
162,nochain,0,0.0,0.124,0.003
163,nochain,0,0.0,0.061,0.002
164,nochain,0,0.0,0.3,0.004
165,nochain,0,0.0,0.316,0.004
166,nochain,0,0.0,0.191,0.004
167,nochain,0,0.0,0.296,0.005
168,nochain,0,0.0,0.259,0.003
169,nochain,0,0.0,0.368,0.007
170,nochain,0,0.0,0.067,0.002
171,nochain,0,0.0,0.116,0.002
172,nochain,0,0.0,0.07,0.002
173,nochain,0,0.0,0.188,0.003
174,nochain,0,0.0,0.121,0.003
175,nochain,0,0.0,0.125,0.003
176,nochain,0,0.0,0.1,0.003
177,nochain,0,0.0,0.218,0.002
178,nochain,0,0.0,0.222,0.003
179,nochain,0,0.0,0.294,0.003
180,nochain,0,0.0,0.179,0.004
181,nochain,0,0.0,0.166,0.003
182,nochain,0,0.0,0.178,0.003
183,nochain,0,0.0,0.144,0.002
184,nochain,0,0.0,0.138,0.004
185,nochain,0,0.0,0.22,0.004
186,nochain,0,0.0,0.334,0.005
187,nochain,0,0.0,0.1,0.002
188,nochain,0,0.0,0.248,0.004
189,nochain,0,0.0,0.075,0.002
190,nochain,0,0.0,0.393,0.004
191,nochain,0,0.0,0.372,0.006
192,nochain,0,0.0,0.184,0.004
193,nochain,0,0.0,0.153,0.003
194,nochain,0,0.0,0.234,0.003
195,nochain,0,0.0,0.153,0.003
196,nochain,0,0.0,0.212,0.003
197,nochain,0,0.0,0.116,0.003
198,nochain,0,0.0,0.147,0.004
199,nochain,0,0.0,0.227,0.005
200,nochain,0,0.0,0.153,0.003
201,nochain,0,0.0,0.181,0.006
202,nochain,0,0.0,0.074,0.002
203,nochain,0,0.0,0.099,0.003
204,nochain,0,0.0,0.379,0.008
205,nochain,0,0.0,0.185,0.003
206,nochain,0,0.001,0.358,0.008
207,nochain,0,0.0,0.06,0.004
208,nochain,0,0.0,0.297,0.004
209,nochain,0,0.0,0.154,0.002
210,nochain,0,0.001,0.471,0.006
211,nochain,0,0.0,0.127,0.003
212,nochain,0,0.001,0.973,0.013
213,nochain,0,0.0,0.164,0.007
214,nochain,0,0.0,0.243,0.003
215,nochain,0,0.0,0.191,0.006
216,nochain,0,0.001,0.409,0.004
217,nochain,0,0.0,0.086,0.001
218,nochain,0,0.001,0.382,0.004
219,nochain,0,0.0,0.136,0.003
220,nochain,0,0.0,0.157,0.004
221,nochain,0,0.0,0.158,0.004
222,nochain,0,0.0,0.095,0.003
223,nochain,0,0.0,0.154,0.003
224,nochain,0,0.0,0.186,0.004
225,nochain,0,0.0,0.273,0.003
226,nochain,0,0.0,0.214,0.004
227,nochain,0,0.0,0.097,0.003
228,nochain,0,0.0,0.263,0.003
229,nochain,0,0.0,0.165,0.003
230,nochain,0,0.0,0.136,0.003
231,nochain,0,0.0,0.101,0.003
232,nochain,0,0.0,0.214,0.013
233,nochain,0,0.0,0.121,0.003
234,nochain,0,0.0,0.303,0.003
