doc,exp,sent_t,chain_t,umap_t,hdbscan_t
151,thres_70,0,0.002,0.119,0.002
152,thres_70,0,0.003,0.113,0.003
153,thres_70,0,0.003,0.211,0.003
154,thres_70,0,0.005,0.335,0.005
155,thres_70,0,0.004,0.164,0.003
156,thres_70,0,0.004,0.187,0.003
157,thres_70,0,0.001,0.126,0.002
158,thres_70,0,0.002,0.199,0.003
159,thres_70,0,0.006,0.261,0.004
160,thres_70,0,0.003,0.212,0.004
161,thres_70,0,0.002,0.157,0.002
162,thres_70,0,0.002,0.129,0.003
163,thres_70,0,0.0,0.057,0.002
164,thres_70,0,0.006,0.235,0.003
165,thres_70,0,0.007,0.276,0.004
166,thres_70,0,0.002,0.174,0.003
167,thres_70,0,0.01,0.245,0.006
168,thres_70,0,0.005,0.201,0.003
169,thres_70,0,0.003,0.358,0.006
170,thres_70,0,0.0,0.068,0.002
171,thres_70,0,0.001,0.107,0.002
172,thres_70,0,0.001,0.078,0.003
173,thres_70,0,0.004,0.136,0.004
174,thres_70,0,0.002,0.082,0.003
175,thres_70,0,0.001,0.124,0.003
176,thres_70,0,0.001,0.092,0.002
177,thres_70,0,0.005,0.136,0.003
178,thres_70,0,0.002,0.215,0.003
179,thres_70,0,0.008,0.244,0.003
180,thres_70,0,0.004,0.136,0.003
181,thres_70,0,0.005,0.159,0.003
182,thres_70,0,0.004,0.189,0.003
183,thres_70,0,0.001,0.132,0.002
184,thres_70,0,0.001,0.136,0.003
185,thres_70,0,0.002,0.185,0.004
186,thres_70,0,0.006,0.272,0.005
187,thres_70,0,0.0,0.101,0.003
188,thres_70,0,0.004,0.192,0.004
189,thres_70,0,0.0,0.07,0.002
190,thres_70,0,0.005,0.306,0.005
191,thres_70,0,0.011,0.256,0.005
192,thres_70,0,0.004,0.122,0.003
193,thres_70,0,0.001,0.134,0.002
194,thres_70,0,0.003,0.224,0.004
195,thres_70,0,0.001,0.131,0.003
196,thres_70,0,0.002,0.185,0.003
197,thres_70,0,0.002,0.106,0.002
198,thres_70,0,0.002,0.11,0.002
199,thres_70,0,0.004,0.202,0.004
200,thres_70,0,0.003,0.1,0.002
201,thres_70,0,0.002,0.128,0.003
202,thres_70,0,0.0,0.082,0.003
203,thres_70,0,0.001,0.082,0.002
204,thres_70,0,0.005,0.215,0.003
205,thres_70,0,0.001,0.134,0.002
206,thres_70,0,0.004,0.264,0.005
207,thres_70,0,0.0,0.044,0.002
208,thres_70,0,0.004,0.203,0.003
209,thres_70,0,0.002,0.091,0.002
210,thres_70,0,0.006,0.328,0.006
211,thres_70,0,0.002,0.104,0.002
212,thres_70,0,0.015,0.726,0.007
213,thres_70,0,0.001,0.146,0.002
214,thres_70,0,0.001,0.185,0.002
215,thres_70,0,0.0,0.118,0.002
216,thres_70,0,0.008,0.33,0.003
217,thres_70,0,0.001,0.087,0.001
218,thres_70,0,0.019,0.24,0.005
219,thres_70,0,0.003,0.103,0.002
220,thres_70,0,0.002,0.137,0.003
221,thres_70,0,0.001,0.112,0.003
222,thres_70,0,0.001,0.075,0.003
223,thres_70,0,0.002,0.116,0.003
224,thres_70,0,0.005,0.12,0.003
225,thres_70,0,0.003,0.225,0.003
226,thres_70,0,0.002,0.146,0.002
227,thres_70,0,0.001,0.073,0.002
228,thres_70,0,0.002,0.229,0.004
229,thres_70,0,0.002,0.113,0.003
230,thres_70,0,0.003,0.114,0.003
231,thres_70,0,0.0,0.091,0.002
232,thres_70,0,0.004,0.145,0.004
233,thres_70,0,0.001,0.146,0.007
234,thres_70,0,0.003,0.193,0.004
235,thres_70,0,0.002,0.207,0.003
236,thres_70,0,0.005,0.458,0.009
237,thres_70,0,0.006,0.195,0.004
238,thres_70,0,0.005,0.201,0.002
239,thres_70,0,0.021,0.137,0.003
240,thres_70,0,0.001,0.153,0.003
241,thres_70,0,0.002,0.109,0.003
242,thres_70,0,0.003,0.291,0.006
243,thres_70,0,0.004,0.194,0.003
244,thres_70,0,0.008,0.418,0.005
245,thres_70,0,0.001,0.126,0.006
246,thres_70,0,0.001,0.107,0.003
247,thres_70,0,0.002,0.135,0.003
248,thres_70,0,0.003,0.127,0.003
249,thres_70,0,0.006,0.161,0.003
250,thres_70,0,0.001,0.138,0.002
251,thres_70,0,0.01,0.31,0.004
252,thres_70,0,0.004,0.152,0.002
253,thres_70,0,0.003,0.214,0.003
254,thres_70,0,0.001,0.08,0.002
255,thres_70,0,0.001,0.125,0.003
256,thres_70,0,0.0,0.057,0.002
257,thres_70,0,0.004,0.174,0.004
258,thres_70,0,0.011,0.395,0.019
259,thres_70,0,0.003,0.137,0.003
260,thres_70,0,0.003,0.166,0.003
261,thres_70,0,0.0,0.051,0.002
262,thres_70,0,0.0,0.063,0.002
263,thres_70,0,0.002,0.146,0.003
264,thres_70,0,0.014,0.78,0.007
265,thres_70,0,0.001,0.13,0.003
266,thres_70,0,0.005,0.279,0.004
267,thres_70,0,0.002,0.152,0.003
268,thres_70,0,0.011,0.252,0.003
269,thres_70,0,0.036,0.346,0.005
270,thres_70,0,0.008,0.28,0.004
271,thres_70,0,0.003,0.238,0.003
272,thres_70,0,0.008,0.27,0.005
273,thres_70,0,0.008,0.312,0.005
274,thres_70,0,0.003,0.155,0.003
275,thres_70,0,0.001,0.077,0.002
276,thres_70,0,0.002,0.099,0.002
277,thres_70,0,0.006,0.296,0.005
278,thres_70,0,0.013,0.205,0.003
279,thres_70,0,0.003,0.218,0.005
280,thres_70,0,0.001,0.093,0.002
281,thres_70,0,0.002,0.154,0.002
282,thres_70,0,0.002,0.217,0.009
283,thres_70,0,0.004,0.13,0.002
284,thres_70,0,0.002,0.319,0.004
285,thres_70,0,0.003,0.126,0.003
286,thres_70,0,0.004,0.321,0.006
287,thres_70,0,0.011,0.522,0.006
288,thres_70,0,0.003,0.129,0.007
289,thres_70,0,0.002,0.113,0.002
290,thres_70,0,0.003,0.162,0.003
291,thres_70,0,0.003,0.211,0.003
292,thres_70,0,0.002,0.134,0.002
293,thres_70,0,0.008,0.303,0.01
294,thres_70,0,0.008,0.477,0.007
295,thres_70,0,0.004,0.149,0.003
296,thres_70,0,0.005,0.324,0.005
297,thres_70,0,0.001,0.084,0.002
298,thres_70,0,0.005,0.525,0.006
299,thres_70,0,0.003,0.127,0.003
300,thres_70,0,0.002,0.148,0.003
301,thres_70,0,0.002,0.148,0.002
302,thres_70,0,0.003,0.088,0.002
303,thres_70,0,0.007,0.209,0.004
304,thres_70,0,0.005,0.314,0.006
305,thres_70,0,0.002,0.113,0.002
306,thres_70,0,0.001,0.087,0.002
307,thres_70,0,0.005,0.125,0.003
308,thres_70,0,0.0,0.069,0.002
309,thres_70,0,0.002,0.188,0.004
310,thres_70,0,0.001,0.108,0.003
311,thres_70,0,0.004,0.18,0.003
312,thres_70,0,0.003,0.225,0.004
313,thres_70,0,0.006,0.26,0.005
314,thres_70,0,0.003,0.182,0.004
315,thres_70,0,0.001,0.08,0.002
316,thres_70,0,0.0,0.014,0.001
317,thres_70,0,0.001,0.098,0.002
318,thres_70,0,0.005,0.335,0.006
319,thres_70,0,0.002,0.198,0.003
320,thres_70,0,0.002,0.113,0.003
321,thres_70,0,0.004,0.084,0.003
322,thres_70,0,0.0,0.081,0.002
323,thres_70,0,0.001,0.142,0.003
324,thres_70,0,0.011,0.373,0.007
325,thres_70,0,0.005,0.161,0.002
326,thres_70,0,0.003,0.295,0.004
327,thres_70,0,0.001,0.127,0.002
328,thres_70,0,0.0,0.054,0.002
329,thres_70,0,0.001,0.075,0.002
330,thres_70,0,0.002,0.149,0.003
331,thres_70,0,0.008,0.406,0.007
332,thres_70,0,0.005,0.113,0.002
333,thres_70,0,0.006,0.213,0.003
334,thres_70,0,0.004,0.295,0.004
335,thres_70,0,0.003,0.114,0.003
336,thres_70,0,0.002,0.218,0.002
337,thres_70,0,0.007,0.152,0.002
338,thres_70,0,0.002,0.249,0.006
339,thres_70,0,0.003,0.162,0.002
340,thres_70,0,0.001,0.071,0.002
341,thres_70,0,0.0,0.076,0.002
342,thres_70,0,0.0,0.058,0.002
