doc,exp,sent_t,chain_t,umap_t,hdbscan_t
5361,test,0.367,0.003,0.104,0.003
5362,test,0.151,0.001,0.084,0.002
5363,test,0.139,0.001,0.112,0.003
5364,test,0.305,0.014,0.221,0.006
5365,test,0.236,0.002,0.098,0.003
5366,test,0.266,0.005,0.301,0.006
5367,test,0.309,0.003,0.165,0.005
5368,test,0.309,0.013,0.258,0.005
5369,test,0.116,0.004,0.092,0.005
5370,test,2.663,0.079,4.878,0.093
5371,test,0.131,0.004,0.111,0.003
5372,test,1.012,0.019,0.25,0.003
5373,test,0.74,0.022,0.291,0.004
5374,test,0.261,0.002,0.087,0.003
5375,test,0.687,0.01,0.236,0.003
5376,test,0.516,0.008,0.214,0.004
5377,test,0.9,0.013,0.768,0.008
5378,test,0.449,0.011,0.274,0.007
5379,test,0.216,0.003,0.096,0.003
5380,test,0.239,0.018,0.156,0.003
5381,test,0.071,0.001,0.209,0.003
5382,test,0.112,0.002,0.094,0.002
5383,test,0.158,0.005,0.152,0.003
5384,test,0.19,0.004,0.1,0.002
5385,test,0.576,0.012,0.167,0.005
5386,test,0.269,0.005,0.115,0.003
5387,test,0.554,0.013,1.034,0.015
5388,test,0.396,0.004,0.226,0.004
5389,test,0.376,0.006,0.361,0.006
5390,test,0.153,0.005,0.111,0.002
5391,test,0.326,0.007,0.295,0.005
5392,test,0.385,0.003,0.133,0.003
5393,test,0.329,0.009,0.166,0.004
5394,test,0.2,0.005,0.174,0.004
5395,test,0.165,0.002,0.085,0.003
5396,test,0.373,0.01,0.168,0.003
5397,test,0.264,0.007,0.195,0.003
5398,test,0.273,0.007,0.136,0.002
5399,test,0.125,0.004,0.152,0.003
5400,test,0.076,0.002,0.09,0.002
5401,test,0.352,0.013,0.208,0.004
5402,test,0.28,0.014,0.191,0.003
5403,test,0.442,0.012,0.284,0.005
5404,test,0.179,0.0,0.081,0.003
5405,test,0.325,0.005,0.182,0.003
5406,test,0.143,0.001,0.113,0.003
5407,test,0.06,0.002,0.086,0.003
5408,test,0.058,0.002,0.091,0.003
5409,test,0.102,0.008,0.149,0.004
5410,test,0.054,0.001,0.063,0.001
5411,test,0.147,0.0,0.094,0.004
5412,test,0.108,0.001,0.103,0.002
5413,test,0.323,0.005,0.119,0.002
5414,test,0.363,0.003,0.17,0.003
5415,test,0.333,0.001,0.084,0.003
5416,test,0.234,0.002,0.08,0.003
5417,test,0.271,0.01,0.337,0.005
5418,test,0.367,0.014,0.154,0.003
5419,test,0.347,0.009,0.26,0.006
5420,test,0.416,0.007,0.186,0.005
5421,test,0.417,0.004,0.084,0.003
5422,test,0.654,0.021,0.657,0.008
5423,test,0.115,0.003,0.084,0.002
5424,test,0.155,0.002,0.098,0.003
5425,test,0.265,0.005,0.131,0.002
5426,test,0.268,0.006,0.143,0.004
5427,test,0.119,0.001,0.063,0.003
5428,test,0.275,0.017,0.24,0.004
5429,test,0.202,0.005,0.146,0.002
5430,test,0.249,0.007,0.178,0.004
5431,test,0.215,0.005,0.17,0.004
5432,test,0.095,0.003,0.14,0.003
5433,test,0.602,0.02,0.849,0.011
5434,test,0.261,0.003,0.12,0.002
5435,test,0.315,0.001,0.101,0.002
5436,test,0.729,0.034,1.086,0.016
5437,test,0.216,0.003,0.101,0.003
5438,test,0.095,0.0,0.078,0.003
5439,test,0.361,0.032,0.694,0.006
5440,test,0.195,0.004,0.215,0.011
5441,test,0.16,0.003,0.1,0.002
5442,test,0.079,0.006,0.13,0.003
5443,test,0.44,0.012,1.081,0.01
5444,test,0.24,0.004,0.13,0.003
5445,test,0.135,0.007,0.267,0.021
5446,test,0.124,0.008,0.193,0.003
5447,test,0.235,0.007,0.241,0.005
5448,test,0.045,0.0,0.063,0.001
5449,test,0.556,0.02,0.417,0.005
5450,test,0.108,0.004,0.109,0.002
5451,test,0.456,0.008,0.225,0.004
5452,test,2.198,0.087,5.782,0.043
5453,test,0.315,0.005,0.13,0.003
5454,test,0.373,0.006,0.247,0.004
5455,test,0.157,0.002,0.119,0.003
5456,test,0.558,0.013,0.766,0.014
5457,test,0.376,0.006,0.24,0.031
5458,test,0.446,0.011,0.295,0.004
5459,test,0.402,0.006,0.283,0.004
5460,test,0.381,0.005,0.587,0.007
5461,test,0.186,0.003,0.141,0.003
5462,test,0.111,0.002,0.118,0.004
5463,test,0.09,0.0,0.072,0.003
5464,test,0.406,0.007,0.542,0.008
5465,test,0.286,0.008,0.151,0.004
5466,test,0.196,0.002,0.118,0.004
5467,test,0.21,0.007,0.204,0.004
5468,test,0.06,0.001,0.125,0.003
5469,test,0.423,0.011,0.201,0.003
5470,test,0.092,0.001,0.095,0.003
5471,test,0.344,0.004,0.132,0.003
5472,test,0.324,0.003,0.151,0.004
5473,test,0.15,0.0,0.06,0.002
5474,test,0.664,0.018,0.368,0.006
5475,test,0.164,0.001,0.114,0.002
5476,test,0.619,0.009,0.269,0.004
5477,test,0.452,0.004,0.163,0.004
5478,test,0.468,0.006,0.233,0.005
5479,test,0.197,0.004,0.165,0.003
5480,test,0.159,0.008,0.196,0.003
5481,test,0.124,0.002,0.164,0.004
5482,test,0.095,0.002,0.085,0.002
5483,test,0.558,0.042,0.405,0.004
5484,test,0.126,0.001,0.068,0.001
5485,test,0.39,0.015,0.247,0.003
5486,test,0.302,0.011,0.219,0.003
5487,test,0.313,0.006,0.214,0.003
5488,test,0.274,0.006,0.144,0.002
5489,test,0.037,0.0,0.057,0.003
5490,test,0.051,0.0,0.072,0.003
5491,test,0.296,0.005,0.166,0.003
5492,test,0.133,0.0,0.1,0.002
5493,test,0.236,0.003,0.149,0.003
5494,test,0.224,0.007,0.134,0.003
5495,test,0.381,0.012,0.214,0.004
5496,test,0.347,0.007,0.129,0.002
5497,test,0.406,0.005,0.179,0.003
5498,test,0.635,0.01,0.885,0.011
5499,test,0.185,0.002,0.078,0.003
5500,test,0.077,0.001,0.09,0.002
5501,test,0.182,0.003,0.076,0.003
5502,test,0.489,0.024,0.304,0.004
5503,test,0.42,0.007,0.188,0.003
5504,test,0.45,0.01,0.228,0.004
5505,test,0.136,0.004,0.098,0.004
5506,test,0.088,0.003,0.178,0.004
5507,test,0.085,0.006,0.138,0.004
5508,test,0.495,0.007,0.336,0.006
5509,test,0.117,0.001,0.075,0.003
5510,test,0.259,0.003,0.131,0.003
5511,test,0.489,0.005,0.234,0.003
5512,test,0.361,0.001,0.177,0.003
5513,test,0.621,0.012,0.653,0.006
5514,test,0.587,0.025,0.536,0.01
5515,test,0.373,0.032,0.333,0.003
5516,test,0.162,0.001,0.25,0.003
5517,test,0.176,0.015,0.17,0.003
5518,test,0.15,0.011,0.201,0.004
5519,test,0.175,0.006,0.138,0.004
5520,test,0.08,0.002,0.074,0.003
5521,test,0.382,0.005,0.117,0.002
5522,test,0.426,0.004,0.12,0.002
5523,test,0.428,0.007,0.135,0.002
5524,test,0.455,0.004,0.129,0.002
5525,test,0.426,0.005,0.107,0.002
5526,test,0.056,0.003,0.075,0.002
5527,test,0.297,0.002,0.084,0.002
5528,test,0.407,0.002,0.169,0.003
5529,test,0.336,0.001,0.076,0.002
5530,test,0.276,0.002,0.081,0.003
5531,test,0.239,0.001,0.076,0.002
5532,test,0.348,0.006,0.254,0.003
5533,test,0.251,0.008,0.198,0.005
5534,test,0.388,0.007,0.238,0.004
5535,test,0.541,0.01,0.842,0.011
5536,test,0.368,0.01,0.477,0.005
5537,test,0.345,0.024,0.3,0.003
5538,test,0.449,0.021,0.214,0.004
5539,test,0.212,0.015,0.233,0.003
5540,test,0.063,0.001,0.113,0.003
5541,test,0.078,0.004,0.129,0.002
5542,test,0.537,0.025,0.312,0.005
5543,test,0.315,0.008,0.291,0.004
5544,test,0.506,0.01,0.413,0.006
5545,test,0.324,0.006,0.128,0.004
5546,test,0.301,0.001,0.142,0.004
5547,test,0.204,0.002,0.111,0.003
5548,test,0.174,0.003,0.121,0.007
5549,test,0.092,0.005,0.091,0.002
5550,test,0.07,0.003,0.166,0.003
5551,test,0.702,0.023,0.798,0.009
5552,test,0.525,0.017,0.504,0.007
5553,test,0.11,0.001,0.03,0.002
5554,test,0.23,0.002,0.1,0.003
5555,test,0.256,0.004,0.112,0.002
5556,test,0.373,0.005,0.132,0.002
5557,test,0.201,0.001,0.11,0.003
5558,test,0.129,0.002,0.1,0.003
5559,test,0.146,0.002,0.171,0.013
5560,test,0.106,0.001,0.135,0.004
5561,test,0.037,0.001,0.093,0.003
5562,test,0.072,0.002,0.186,0.003
5563,test,0.133,0.001,0.112,0.003
5564,test,0.349,0.01,0.286,0.005
5565,test,0.274,0.006,0.161,0.004
5566,test,0.155,0.005,0.149,0.003
5567,test,0.147,0.003,0.131,0.002
5568,test,0.166,0.006,0.203,0.004
5569,test,0.415,0.004,0.249,0.004
5570,test,0.58,0.007,0.166,0.003
5571,test,0.619,0.01,0.319,0.005
5572,test,0.518,0.007,0.205,0.003
5573,test,0.736,0.015,0.254,0.005
5574,test,0.421,0.005,0.213,0.004
5575,test,0.111,0.005,0.103,0.002
5576,test,0.177,0.005,0.135,0.003
5577,test,0.591,0.008,0.289,0.005
5578,test,0.273,0.004,0.118,0.002
5579,test,1.441,0.062,3.819,0.012
5580,test,0.359,0.005,0.132,0.003
5581,test,0.375,0.01,0.137,0.003
5582,test,0.226,0.002,0.166,0.004
5583,test,1.34,0.082,2.377,0.021
5584,test,0.254,0.002,0.092,0.003
5585,test,0.847,0.026,0.811,0.006
5586,test,0.301,0.006,0.114,0.004
5587,test,0.308,0.007,0.175,0.003
5588,test,0.481,0.01,0.883,0.006
5589,test,0.234,0.004,0.16,0.008
5590,test,0.471,0.011,1.178,0.009
5591,test,0.172,0.004,0.395,0.005
5592,test,0.23,0.004,0.14,0.002
5593,test,0.79,0.009,0.316,0.004
5594,test,0.595,0.004,0.139,0.002
5595,test,0.662,0.008,0.183,0.004
5596,test,0.351,0.001,0.064,0.002
5597,test,0.469,0.001,0.108,0.002
5598,test,0.445,0.004,0.14,0.002
5599,test,0.135,0.001,0.091,0.003
5600,test,0.065,0.005,0.096,0.003
5601,test,0.324,0.006,0.12,0.003
5602,test,0.356,0.004,0.177,0.003
5603,test,0.825,0.013,0.399,0.005
5604,test,0.114,0.001,0.08,0.002
5605,test,0.17,0.0,0.085,0.005
5606,test,0.595,0.012,0.343,0.004
5607,test,0.419,0.003,0.15,0.002
5608,test,0.486,0.008,0.168,0.004
5609,test,0.423,0.006,0.099,0.003
5610,test,0.336,0.003,0.101,0.002
5611,test,0.176,0.005,0.145,0.004
5612,test,0.159,0.0,0.112,0.002
5613,test,0.132,0.001,0.11,0.003
5614,test,0.064,0.002,0.085,0.002
5615,test,0.318,0.002,0.103,0.002
5616,test,0.459,0.007,0.217,0.005
5617,test,0.452,0.002,0.147,0.002
5618,test,0.419,0.004,0.11,0.003
5619,test,0.419,0.002,0.189,0.004
5620,test,0.444,0.002,0.186,0.003
5621,test,0.171,0.003,0.16,0.002
5622,test,0.229,0.004,0.086,0.002
5623,test,0.406,0.008,0.155,0.002
5624,test,0.457,0.002,0.109,0.003
5625,test,0.474,0.004,0.134,0.003
5626,test,0.508,0.006,0.224,0.003
5627,test,0.284,0.001,0.119,0.002
5628,test,0.341,0.006,0.18,0.003
5629,test,0.581,0.005,0.157,0.003
5630,test,0.08,0.0,0.066,0.002
5631,test,0.451,0.008,0.116,0.003
5632,test,0.347,0.001,0.117,0.004
5633,test,0.346,0.0,0.07,0.002
5634,test,0.251,0.002,0.09,0.003
5635,test,0.304,0.004,0.173,0.003
5636,test,0.57,0.006,0.241,0.004
5637,test,0.573,0.005,0.242,0.003
5638,test,0.137,0.001,0.07,0.002
5639,test,0.317,0.002,0.092,0.003
5640,test,0.37,0.003,0.091,0.004
5641,test,0.35,0.003,0.081,0.002
5642,test,0.308,0.002,0.135,0.004
5643,test,0.157,0.008,0.141,0.003
5644,test,0.25,0.007,0.256,0.005
5645,test,0.205,0.002,0.195,0.003
5646,test,0.076,0.001,0.077,0.003
5647,test,0.167,0.004,0.12,0.003
5648,test,2.068,0.026,3.192,0.036
5649,test,0.203,0.004,0.1,0.002
5650,test,0.724,0.007,0.313,0.005
5651,test,0.466,0.003,0.081,0.002
5652,test,0.607,0.005,0.203,0.005
5653,test,0.56,0.004,0.185,0.004
5654,test,0.431,0.002,0.093,0.002
5655,test,0.202,0.003,0.175,0.002
5656,test,0.275,0.006,0.115,0.004
5657,test,0.767,0.015,0.552,0.01
5658,test,0.503,0.005,0.085,0.003
5659,test,0.443,0.001,0.136,0.003
5660,test,0.312,0.002,0.09,0.003
5661,test,0.157,0.0,0.034,0.002
5662,test,0.272,0.008,0.241,0.004
5663,test,0.133,0.002,0.111,0.003
5664,test,0.303,0.01,0.221,0.004
5665,test,0.06,0.0,0.035,0.002
5666,test,0.118,0.001,0.139,0.003
5667,test,0.191,0.008,0.141,0.004
5668,test,0.274,0.012,0.307,0.004
5669,test,0.287,0.009,0.286,0.005
5670,test,0.164,0.003,0.115,0.004
5671,test,0.2,0.005,0.132,0.004
5672,test,0.233,0.009,0.38,0.004
5673,test,0.1,0.006,0.098,0.002
5674,test,0.138,0.008,0.228,0.004
5675,test,0.673,0.011,0.283,0.003
5676,test,0.596,0.007,0.187,0.005
5677,test,0.822,0.031,0.961,0.013
5678,test,0.366,0.004,0.089,0.003
5679,test,0.301,0.006,0.217,0.003
5680,test,0.206,0.007,0.317,0.004
5681,test,0.421,0.013,0.191,0.005
5682,test,0.219,0.008,0.199,0.005
5683,test,0.968,0.029,2.074,0.018
5684,test,0.446,0.007,0.432,0.018
5685,test,0.42,0.007,0.288,0.011
5686,test,0.564,0.014,0.478,0.005
5687,test,0.099,0.0,0.105,0.002
5688,test,1.06,0.061,2.506,0.034
5689,test,0.07,0.001,0.1,0.003
5690,test,0.1,0.004,0.118,0.002
5691,test,0.176,0.003,0.167,0.004
5692,test,0.14,0.002,0.116,0.003
5693,test,0.149,0.008,0.142,0.003
5694,test,0.207,0.005,0.094,0.003
5695,test,0.313,0.002,0.091,0.003
5696,test,0.29,0.002,0.088,0.002
5697,test,0.247,0.004,0.158,0.003
5698,test,0.133,0.0,0.078,0.003
5699,test,0.201,0.004,0.135,0.003
5700,test,0.209,0.001,0.059,0.002
5701,test,0.475,0.014,0.494,0.008
5702,test,0.265,0.004,0.13,0.004
5703,test,0.171,0.005,0.122,0.002
5704,test,0.083,0.001,0.069,0.002
5705,test,0.292,0.011,0.448,0.007
5706,test,0.263,0.009,0.217,0.003
5707,test,0.225,0.013,0.154,0.003
5708,test,0.12,0.002,0.079,0.002
5709,test,0.301,0.005,0.097,0.002
5710,test,0.272,0.002,0.118,0.003
5711,test,0.624,0.015,0.286,0.005
5712,test,0.357,0.004,0.176,0.003
5713,test,0.235,0.002,0.155,0.004
5714,test,0.225,0.003,0.108,0.003
5715,test,0.221,0.003,0.132,0.003
5716,test,0.181,0.003,0.124,0.004
5717,test,0.802,0.02,0.374,0.006
5718,test,0.235,0.001,0.104,0.003
5719,test,0.864,0.016,0.47,0.008
5720,test,0.52,0.009,0.181,0.005
5721,test,0.711,0.026,0.369,0.004
5722,test,0.08,0.0,0.018,0.002
5723,test,0.396,0.004,0.138,0.004
5724,test,0.127,0.002,0.091,0.003
5725,test,0.179,0.004,0.128,0.002
5726,test,0.161,0.004,0.152,0.004
5727,test,0.137,0.004,0.155,0.002
5728,test,0.334,0.004,0.612,0.008
5729,test,0.128,0.001,0.076,0.002
5730,test,0.276,0.003,0.159,0.002
5731,test,0.35,0.002,0.091,0.002
5732,test,0.354,0.003,0.112,0.003
5733,test,0.281,0.002,0.111,0.003
5734,test,0.336,0.004,0.292,0.004
5735,test,0.848,0.018,0.558,0.008
5736,test,0.215,0.001,0.096,0.003
5737,test,0.534,0.008,0.165,0.003
5738,test,0.374,0.002,0.112,0.002
5739,test,0.426,0.002,0.159,0.003
5740,test,0.563,0.009,0.252,0.005
5741,test,0.467,0.006,0.17,0.002
5742,test,0.391,0.004,0.265,0.006
5743,test,0.155,0.003,0.175,0.004
5744,test,0.143,0.002,0.097,0.003
5745,test,0.146,0.003,0.136,0.003
5746,test,0.059,0.0,0.083,0.002
5747,test,0.443,0.003,0.13,0.003
5748,test,0.379,0.003,0.123,0.002
5749,test,0.204,0.001,0.079,0.002
5750,test,0.656,0.01,0.958,0.013
5751,test,0.562,0.004,0.122,0.003
5752,test,0.36,0.004,0.16,0.003
5753,test,0.245,0.001,0.151,0.003
5754,test,0.191,0.003,0.113,0.002
5755,test,0.125,0.002,0.084,0.003
5756,test,0.062,0.002,0.098,0.003
5757,test,0.184,0.002,0.119,0.003
5758,test,0.68,0.008,0.166,0.004
5759,test,0.506,0.007,0.145,0.004
5760,test,0.64,0.017,0.193,0.004
5761,test,0.53,0.006,0.307,0.006
5762,test,0.314,0.004,0.087,0.002
5763,test,0.165,0.006,0.205,0.003
5764,test,0.154,0.008,0.187,0.004
5765,test,0.23,0.008,0.19,0.004
5766,test,0.372,0.012,0.168,0.005
5767,test,0.3,0.008,0.126,0.003
5768,test,0.198,0.0,0.071,0.002
5769,test,0.412,0.008,0.15,0.003
5770,test,0.142,0.001,0.063,0.002
5771,test,1.818,0.05,2.908,0.032
5772,test,0.153,0.002,0.093,0.002
5773,test,0.526,0.008,0.378,0.006
5774,test,0.15,0.003,0.101,0.003
5775,test,0.497,0.01,0.139,0.003
5776,test,0.446,0.005,0.17,0.004
5777,test,0.437,0.006,0.214,0.004
5778,test,0.448,0.007,0.128,0.003
5779,test,0.108,0.003,0.103,0.003
5780,test,0.235,0.002,0.131,0.003
5781,test,0.505,0.006,0.17,0.003
5782,test,0.311,0.003,0.098,0.004
5783,test,0.707,0.006,0.154,0.003
5784,test,0.684,0.01,0.169,0.004
5785,test,0.749,0.006,0.156,0.004
5786,test,0.251,0.002,0.085,0.003
5787,test,0.432,0.008,0.149,0.002
5788,test,0.362,0.005,0.197,0.004
5789,test,0.572,0.038,0.457,0.006
5790,test,0.192,0.004,0.106,0.003
5791,test,0.06,0.001,0.088,0.002
5792,test,0.294,0.003,0.22,0.003
5793,test,0.426,0.031,0.321,0.004
5794,test,0.251,0.014,0.211,0.002
5795,test,0.194,0.002,0.227,0.003
5796,test,0.289,0.006,0.164,0.004
5797,test,0.398,0.005,0.205,0.003
5798,test,0.313,0.004,0.169,0.002
5799,test,0.802,0.015,0.753,0.009
5800,test,0.267,0.003,0.112,0.002
5801,test,0.373,0.006,0.185,0.004
5802,test,0.359,0.005,0.194,0.003
5803,test,0.312,0.003,0.159,0.009
5804,test,0.355,0.009,0.158,0.003
5805,test,0.327,0.017,0.735,0.007
5806,test,0.205,0.002,0.104,0.003
5807,test,0.24,0.005,0.25,0.003
5808,test,0.152,0.0,0.098,0.007
5809,test,0.069,0.001,0.152,0.003
5810,test,0.139,0.006,0.093,0.002
5811,test,0.294,0.005,0.11,0.002
5812,test,0.283,0.002,0.151,0.003
5813,test,0.243,0.002,0.091,0.002
5814,test,0.154,0.003,0.139,0.002
5815,test,0.366,0.001,0.111,0.002
5816,test,0.725,0.004,0.1,0.002
5817,test,0.277,0.001,0.079,0.002
5818,test,0.688,0.006,0.144,0.003
5819,test,0.554,0.002,0.087,0.002
5820,test,0.769,0.003,0.162,0.004
5821,test,0.529,0.006,0.103,0.003
5822,test,0.228,0.0,0.072,0.002
5823,test,0.576,0.005,0.21,0.004
5824,test,0.191,0.002,0.088,0.002
5825,test,0.477,0.006,0.204,0.004
5826,test,0.373,0.006,0.186,0.004
5827,test,0.742,0.01,0.277,0.003
5828,test,0.46,0.008,0.207,0.004
5829,test,0.589,0.016,0.291,0.003
5830,test,0.403,0.008,0.18,0.004
5831,test,0.838,0.01,0.245,0.004
5832,test,0.244,0.002,0.132,0.004
5833,test,0.406,0.002,0.142,0.003
5834,test,0.278,0.002,0.107,0.003
5835,test,0.578,0.005,0.208,0.003
5836,test,0.25,0.0,0.089,0.002
5837,test,1.008,0.014,0.546,0.009
5838,test,0.686,0.005,0.195,0.005
5839,test,0.784,0.02,0.398,0.005
5840,test,0.808,0.027,0.475,0.008
5841,test,0.634,0.017,0.258,0.003
5842,test,0.395,0.009,0.117,0.002
5843,test,0.115,0.001,0.108,0.002
5844,test,0.08,0.002,0.08,0.002
5845,test,0.291,0.009,0.186,0.003
5846,test,1.063,0.017,0.392,0.005
5847,test,0.682,0.004,0.345,0.006
5848,test,0.522,0.006,0.247,0.003
5849,test,0.372,0.002,0.09,0.004
5850,test,0.354,0.003,0.126,0.002
5851,test,0.577,0.008,0.205,0.004
5852,test,0.447,0.008,0.155,0.003
5853,test,0.305,0.003,0.107,0.002
5854,test,0.222,0.003,0.148,0.003
5855,test,0.287,0.008,0.189,0.004
5856,test,0.111,0.002,0.099,0.004
5857,test,1.039,0.036,1.319,0.015
5858,test,0.553,0.005,0.203,0.005
5859,test,0.993,0.039,0.614,0.007
5860,test,0.319,0.001,0.09,0.003
5861,test,0.338,0.001,0.136,0.003
5862,test,0.227,0.001,0.167,0.004
5863,test,0.519,0.018,0.477,0.005
5864,test,0.296,0.001,0.156,0.005
5865,test,0.256,0.002,0.124,0.005
5866,test,0.246,0.004,0.119,0.004
5867,test,0.13,0.001,0.145,0.003
5868,test,0.292,0.015,0.254,0.005
5869,test,0.265,0.005,0.132,0.003
5870,test,0.163,0.007,0.148,0.002
5871,test,0.407,0.005,0.317,0.006
5872,test,0.263,0.005,0.157,0.003
5873,test,0.491,0.012,0.235,0.003
5874,test,0.432,0.009,0.181,0.002
5875,test,0.364,0.005,0.109,0.002
5876,test,0.173,0.007,0.126,0.003
5877,test,0.084,0.003,0.147,0.003
5878,test,0.061,0.001,0.069,0.003
5879,test,0.168,0.001,0.099,0.003
5880,test,0.153,0.002,0.118,0.002
5881,test,0.702,0.005,0.097,0.003
5882,test,0.654,0.009,0.251,0.004
5883,test,0.417,0.001,0.132,0.002
5884,test,0.662,0.009,0.164,0.004
5885,test,0.51,0.006,0.262,0.004
5886,test,0.508,0.004,0.199,0.005
5887,test,0.099,0.0,0.037,0.002
5888,test,0.555,0.007,0.169,0.004
5889,test,0.58,0.008,0.248,0.008
5890,test,0.519,0.006,0.25,0.009
5891,test,0.652,0.01,0.715,0.007
5892,test,0.541,0.009,0.875,0.008
5893,test,0.402,0.004,0.137,0.002
5894,test,0.19,0.024,0.235,0.003
5895,test,0.132,0.012,0.219,0.002
5896,test,0.216,0.003,0.151,0.002
5897,test,0.115,0.001,0.082,0.004
5898,test,0.555,0.01,0.291,0.005
5899,test,0.436,0.005,0.131,0.002
5900,test,0.428,0.006,0.146,0.003
5901,test,0.567,0.007,0.21,0.004
5902,test,0.281,0.003,0.19,0.004
5903,test,0.353,0.003,0.167,0.003
5904,test,0.138,0.001,0.086,0.002
5905,test,0.472,0.013,0.203,0.003
5906,test,0.112,0.002,0.126,0.003
5907,test,0.599,0.005,0.196,0.003
5908,test,0.521,0.006,0.109,0.002
5909,test,0.274,0.001,0.107,0.003
5910,test,0.503,0.008,0.255,0.004
5911,test,0.606,0.006,0.291,0.004
5912,test,0.658,0.003,0.179,0.003
5913,test,0.593,0.009,0.193,0.005
5914,test,0.454,0.008,0.159,0.003
5915,test,0.289,0.004,0.134,0.003
5916,test,0.238,0.006,0.143,0.003
5917,test,0.058,0.002,0.134,0.002
5918,test,0.49,0.004,0.145,0.004
5919,test,0.667,0.001,0.151,0.003
5920,test,0.645,0.001,0.118,0.003
5921,test,0.956,0.019,0.609,0.013
5922,test,0.756,0.008,0.244,0.004
5923,test,0.706,0.004,0.144,0.004
5924,test,0.204,0.008,0.141,0.002
5925,test,0.664,0.024,0.661,0.007
5926,test,0.165,0.001,0.176,0.002
5927,test,0.378,0.004,0.266,0.009
5928,test,0.32,0.004,0.163,0.004
5929,test,0.265,0.002,0.101,0.002
5930,test,0.374,0.018,0.312,0.005
5931,test,0.415,0.006,0.408,0.005
5932,test,0.167,0.008,0.189,0.003
5933,test,0.182,0.003,0.146,0.004
5934,test,0.179,0.001,0.095,0.003
5935,test,0.268,0.005,0.179,0.004
5936,test,0.23,0.004,0.151,0.004
5937,test,0.589,0.005,0.175,0.004
5938,test,0.394,0.01,0.099,0.002
5939,test,2.087,0.033,3.208,0.035
5940,test,1.247,0.03,0.366,0.005
5941,test,0.152,0.001,0.085,0.003
5942,test,0.231,0.001,0.096,0.002
5943,test,0.39,0.002,0.14,0.003
5944,test,0.497,0.006,0.122,0.004
5945,test,0.732,0.012,0.283,0.004
5946,test,0.463,0.007,0.182,0.003
5947,test,0.206,0.001,0.111,0.003
5948,test,0.54,0.013,0.186,0.003
5949,test,0.458,0.008,0.252,0.004
