doc,exp,sent_t,chain_t,umap_t,hdbscan_t
2125,mpnet,0.688,0.0,0.068,0.002
2126,mpnet,1.664,0.004,0.063,0.002
2127,mpnet,0.929,0.005,0.118,0.002
2128,mpnet,0.733,0.009,0.119,0.002
2129,mpnet,1.355,0.01,0.195,0.004
2130,mpnet,0.991,0.005,0.145,0.003
2131,mpnet,0.752,0.007,0.144,0.003
2132,mpnet,0.872,0.007,0.132,0.006
2133,mpnet,0.751,0.001,0.131,0.002
2134,mpnet,1.19,0.008,0.131,0.002
2135,mpnet,0.574,0.003,0.096,0.003
2136,mpnet,1.392,0.007,0.148,0.003
2137,mpnet,1.224,0.003,0.18,0.005
2138,mpnet,1.279,0.007,0.12,0.005
2139,mpnet,1.201,0.007,0.153,0.004
2140,mpnet,0.875,0.005,0.16,0.003
2141,mpnet,2.012,0.002,0.087,0.003
2142,mpnet,0.619,0.004,0.148,0.004
2143,mpnet,2.663,0.005,0.121,0.003
2144,mpnet,1.32,0.003,0.133,0.002
2145,mpnet,1.3,0.012,0.203,0.004
2146,mpnet,1.458,0.003,0.1,0.002
2147,mpnet,0.863,0.001,0.07,0.002
2148,mpnet,2.613,0.003,0.166,0.003
2149,mpnet,1.114,0.003,0.074,0.002
2150,mpnet,1.605,0.017,0.392,0.006
2151,mpnet,0.58,0.006,0.161,0.002
2152,mpnet,1.134,0.002,0.141,0.002
2153,mpnet,0.59,0.001,0.123,0.002
2154,mpnet,1.192,0.008,0.152,0.003
2155,mpnet,0.415,0.0,0.053,0.002
2156,mpnet,0.369,0.001,0.075,0.002
2157,mpnet,1.244,0.008,0.225,0.003
2158,mpnet,1.026,0.002,0.087,0.002
2159,mpnet,0.686,0.003,0.085,0.003
2160,mpnet,0.573,0.003,0.083,0.002
2161,mpnet,1.437,0.004,0.121,0.002
2162,mpnet,1.369,0.003,0.076,0.002
2163,mpnet,0.547,0.001,0.116,0.003
2164,mpnet,0.478,0.0,0.062,0.002
2165,mpnet,1.824,0.001,0.082,0.002
2166,mpnet,1.653,0.002,0.074,0.003
2167,mpnet,0.465,0.001,0.067,0.002
2168,mpnet,0.76,0.001,0.107,0.002
2169,mpnet,1.384,0.004,0.171,0.003
2170,mpnet,1.625,0.005,0.191,0.002
2171,mpnet,1.328,0.005,0.109,0.002
2172,mpnet,0.499,0.0,0.056,0.002
2173,mpnet,2.416,0.004,0.098,0.005
2174,mpnet,2.16,0.004,0.132,0.003
2175,mpnet,2.446,0.001,0.089,0.002
2176,mpnet,2.367,0.002,0.096,0.002
2177,mpnet,1.848,0.001,0.071,0.002
2178,mpnet,1.873,0.003,0.096,0.003
2179,mpnet,1.889,0.005,0.073,0.002
2180,mpnet,1.822,0.006,0.099,0.003
2181,mpnet,0.73,0.001,0.083,0.002
2182,mpnet,2.085,0.004,0.112,0.002
2183,mpnet,1.411,0.003,0.058,0.002
2184,mpnet,0.576,0.001,0.074,0.002
2185,mpnet,3.197,0.004,0.126,0.003
2186,mpnet,0.412,0.0,0.04,0.001
2187,mpnet,4.011,0.011,0.204,0.004
2188,mpnet,0.722,0.002,0.081,0.002
2189,mpnet,0.629,0.002,0.086,0.002
2190,mpnet,1.235,0.002,0.067,0.002
2191,mpnet,2.465,0.01,0.202,0.003
2192,mpnet,0.445,0.001,0.078,0.002
2193,mpnet,1.072,0.002,0.088,0.002
2194,mpnet,2.449,0.002,0.101,0.002
2195,mpnet,3.561,0.007,0.16,0.003
2196,mpnet,2.439,0.004,0.106,0.004
2197,mpnet,1.778,0.004,0.067,0.002
2198,mpnet,1.325,0.004,0.091,0.002
2199,mpnet,2.762,0.003,0.115,0.003
2200,mpnet,2.456,0.005,0.142,0.003
2201,mpnet,1.777,0.006,0.175,0.003
2202,mpnet,1.066,0.0,0.083,0.002
2203,mpnet,2.073,0.009,0.166,0.003
2204,mpnet,1.957,0.005,0.111,0.002
2205,mpnet,2.742,0.006,0.149,0.003
2206,mpnet,2.786,0.009,0.219,0.005
2207,mpnet,0.911,0.003,0.073,0.002
2208,mpnet,2.283,0.006,0.197,0.003
2209,mpnet,1.485,0.002,0.096,0.002
2210,mpnet,0.648,0.001,0.1,0.003
2211,mpnet,2.196,0.005,0.202,0.003
2212,mpnet,3.008,0.006,0.259,0.006
2213,mpnet,1.722,0.01,0.209,0.003
2214,mpnet,2.508,0.005,0.09,0.002
2215,mpnet,0.83,0.0,0.056,0.002
2216,mpnet,2.662,0.006,0.272,0.004
2217,mpnet,1.147,0.001,0.089,0.003
2218,mpnet,1.718,0.004,0.173,0.004
2219,mpnet,1.316,0.002,0.1,0.002
2220,mpnet,2.15,0.001,0.121,0.002
2221,mpnet,2.149,0.003,0.146,0.002
2222,mpnet,1.685,0.004,0.106,0.002
2223,mpnet,1.573,0.002,0.079,0.002
2224,mpnet,2.23,0.006,0.145,0.002
2225,mpnet,2.367,0.002,0.074,0.002
2226,mpnet,0.05,0.0,0.007,0.001
2227,mpnet,1.688,0.004,0.124,0.002
2228,mpnet,2.728,0.009,0.172,0.003
2229,mpnet,0.931,0.001,0.079,0.002
2230,mpnet,1.492,0.007,0.144,0.004
2231,mpnet,1.957,0.009,0.136,0.003
2232,mpnet,0.437,0.001,0.078,0.002
2233,mpnet,1.239,0.001,0.115,0.002
2234,mpnet,1.632,0.003,0.135,0.003
2235,mpnet,1.517,0.004,0.112,0.002
2236,mpnet,1.895,0.007,0.116,0.003
2237,mpnet,2.505,0.009,0.222,0.004
2238,mpnet,2.194,0.007,0.241,0.003
2239,mpnet,2.154,0.006,0.156,0.003
2240,mpnet,1.911,0.004,0.106,0.002
2241,mpnet,2.091,0.004,0.088,0.003
2242,mpnet,1.794,0.005,0.133,0.003
2243,mpnet,1.901,0.002,0.091,0.002
2244,mpnet,2.766,0.004,0.164,0.002
2245,mpnet,2.343,0.003,0.14,0.002
2246,mpnet,1.279,0.0,0.075,0.002
2247,mpnet,4.452,0.013,0.251,0.003
2248,mpnet,2.928,0.004,0.091,0.002
2249,mpnet,4.287,0.003,0.082,0.004
2250,mpnet,2.72,0.002,0.07,0.002
2251,mpnet,4.494,0.006,0.117,0.002
2252,mpnet,3.511,0.004,0.103,0.002
2253,mpnet,0.898,0.002,0.08,0.002
2254,mpnet,3.897,0.009,0.238,0.003
2255,mpnet,3.05,0.005,0.094,0.002
2256,mpnet,2.831,0.004,0.149,0.003
2257,mpnet,2.508,0.007,0.161,0.003
2258,mpnet,0.656,0.001,0.103,0.002
2259,mpnet,5.285,0.036,0.745,0.007
2260,mpnet,2.113,0.002,0.079,0.002
2261,mpnet,2.225,0.006,0.131,0.003
2262,mpnet,4.898,0.006,0.111,0.002
2263,mpnet,1.643,0.001,0.099,0.003
2264,mpnet,4.706,0.005,0.152,0.003
2265,mpnet,1.448,0.002,0.077,0.002
2266,mpnet,1.398,0.002,0.142,0.004
2267,mpnet,5.711,0.012,0.151,0.002
2268,mpnet,4.211,0.005,0.259,0.006
2269,mpnet,0.972,0.004,0.12,0.002
2270,mpnet,4.958,0.006,0.103,0.002
2271,mpnet,3.426,0.005,0.147,0.005
2272,mpnet,2.639,0.003,0.067,0.002
2273,mpnet,2.374,0.005,0.133,0.003
2274,mpnet,3.923,0.015,0.255,0.004
2275,mpnet,3.178,0.009,0.261,0.006
2276,mpnet,1.292,0.002,0.098,0.003
2277,mpnet,1.808,0.003,0.116,0.002
2278,mpnet,5.189,0.005,0.142,0.003
2279,mpnet,5.02,0.038,0.237,0.003
2280,mpnet,2.64,0.007,0.109,0.002
2281,mpnet,4.296,0.005,0.117,0.002
2282,mpnet,2.168,0.007,0.155,0.002
2283,mpnet,3.431,0.005,0.14,0.003
2284,mpnet,4.06,0.017,0.319,0.003
2285,mpnet,2.19,0.005,0.123,0.002
2286,mpnet,0.65,0.001,0.06,0.004
2287,mpnet,0.873,0.0,0.068,0.002
2288,mpnet,1.302,0.0,0.077,0.002
2289,mpnet,1.27,0.0,0.083,0.002
2290,mpnet,3.531,0.001,0.106,0.002
2291,mpnet,1.459,0.0,0.079,0.003
2292,mpnet,4.475,0.009,0.21,0.003
2293,mpnet,2.259,0.002,0.075,0.002
2294,mpnet,1.731,0.008,0.179,0.003
2295,mpnet,1.241,0.004,0.133,0.003
2296,mpnet,4.27,0.015,0.418,0.005
2297,mpnet,1.315,0.001,0.075,0.002
2298,mpnet,1.845,0.001,0.081,0.002
2299,mpnet,0.874,0.001,0.093,0.002
2300,mpnet,0.983,0.002,0.081,0.002
2301,mpnet,4.041,0.001,0.15,0.003
2302,mpnet,3.256,0.008,0.137,0.003
2303,mpnet,2.265,0.018,0.138,0.004
2304,mpnet,1.963,0.004,0.079,0.002
2305,mpnet,4.389,0.008,0.107,0.002
2306,mpnet,1.693,0.001,0.129,0.003
2307,mpnet,3.446,0.002,0.165,0.003
2308,mpnet,0.967,0.0,0.058,0.002
2309,mpnet,0.265,0.0,0.057,0.002
2310,mpnet,0.66,0.0,0.059,0.002
2311,mpnet,2.335,0.001,0.127,0.004
2312,mpnet,3.078,0.008,0.144,0.003
2313,mpnet,4.131,0.013,0.209,0.003
2314,mpnet,3.073,0.013,0.138,0.004
2315,mpnet,4.732,0.009,0.369,0.006
2316,mpnet,1.238,0.001,0.131,0.005
2317,mpnet,4.167,0.007,0.179,0.003
2318,mpnet,5.256,0.009,0.174,0.004
2319,mpnet,1.217,0.0,0.072,0.002
2320,mpnet,2.351,0.002,0.062,0.002
2321,mpnet,4.149,0.012,0.168,0.004
2322,mpnet,3.173,0.004,0.089,0.002
2323,mpnet,1.156,0.001,0.108,0.002
2324,mpnet,1.794,0.002,0.101,0.002
2325,mpnet,3.029,0.007,0.077,0.002
2326,mpnet,2.311,0.003,0.085,0.002
2327,mpnet,1.926,0.002,0.072,0.002
2328,mpnet,4.882,0.015,0.331,0.004
2329,mpnet,1.076,0.002,0.08,0.002
2330,mpnet,0.598,0.0,0.048,0.002
2331,mpnet,1.446,0.005,0.151,0.002
2332,mpnet,1.386,0.002,0.074,0.002
2333,mpnet,1.752,0.006,0.171,0.003
2334,mpnet,3.684,0.003,0.102,0.002
2335,mpnet,1.968,0.005,0.141,0.002
2336,mpnet,1.842,0.009,0.078,0.002
2337,mpnet,1.408,0.0,0.065,0.002
2338,mpnet,1.225,0.001,0.089,0.002
2339,mpnet,2.606,0.005,0.145,0.003
2340,mpnet,2.363,0.001,0.078,0.002
2341,mpnet,3.989,0.003,0.195,0.005
2342,mpnet,3.847,0.012,0.192,0.003
2343,mpnet,2.237,0.004,0.176,0.006
2344,mpnet,1.961,0.004,0.15,0.004
2345,mpnet,1.278,0.004,0.169,0.005
2346,mpnet,1.478,0.006,0.266,0.005
2347,mpnet,3.238,0.01,0.122,0.003
2348,mpnet,1.913,0.001,0.129,0.004
2349,mpnet,4.455,0.012,0.303,0.004
2350,mpnet,1.548,0.007,0.149,0.004
2351,mpnet,2.967,0.007,0.214,0.005
2352,mpnet,1.031,0.005,0.136,0.002
2353,mpnet,0.446,0.001,0.09,0.003
2354,mpnet,3.526,0.009,0.117,0.002
2355,mpnet,4.944,0.015,0.194,0.005
2356,mpnet,2.947,0.007,0.143,0.004
2357,mpnet,1.346,0.003,0.085,0.002
2358,mpnet,0.757,0.0,0.048,0.002
2359,mpnet,3.381,0.018,0.276,0.004
2360,mpnet,1.459,0.001,0.138,0.005
2361,mpnet,1.088,0.001,0.115,0.003
2362,mpnet,4.767,0.003,0.129,0.002
2363,mpnet,4.676,0.015,0.223,0.004
2364,mpnet,4.56,0.009,0.152,0.003
2365,mpnet,2.07,0.002,0.112,0.002
2366,mpnet,7.448,0.025,0.771,0.01
2367,mpnet,3.88,0.008,0.181,0.003
2368,mpnet,1.384,0.001,0.119,0.002
2369,mpnet,0.171,0.001,0.07,0.003
2370,mpnet,1.859,0.002,0.096,0.002
2371,mpnet,2.934,0.003,0.076,0.002
2372,mpnet,2.098,0.003,0.108,0.002
2373,mpnet,2.718,0.005,0.083,0.002
2374,mpnet,3.605,0.015,0.229,0.003
2375,mpnet,0.646,0.001,0.07,0.002
2376,mpnet,3.576,0.004,0.156,0.003
2377,mpnet,1.914,0.002,0.108,0.003
2378,mpnet,0.141,0.0,0.014,0.002
2379,mpnet,1.645,0.004,0.139,0.002
2380,mpnet,0.809,0.001,0.081,0.002
2381,mpnet,4.307,0.005,0.1,0.002
2382,mpnet,3.651,0.004,0.082,0.002
2383,mpnet,1.33,0.001,0.184,0.005
2384,mpnet,1.733,0.003,0.081,0.002
2385,mpnet,2.856,0.011,0.134,0.002
2386,mpnet,2.113,0.005,0.165,0.005
2387,mpnet,1.628,0.001,0.089,0.002
2389,mpnet,2.345,0.006,0.093,0.002
2390,mpnet,1.333,0.004,0.126,0.003
2391,mpnet,3.991,0.001,0.086,0.002
2392,mpnet,4.072,0.003,0.096,0.002
2393,mpnet,1.034,0.002,0.081,0.002
2394,mpnet,4.317,0.004,0.093,0.002
2395,mpnet,3.704,0.004,0.105,0.002
2396,mpnet,1.374,0.001,0.119,0.002
2397,mpnet,1.245,0.002,0.073,0.002
2398,mpnet,0.857,0.0,0.054,0.002
2399,mpnet,2.066,0.001,0.069,0.001
2400,mpnet,1.528,0.0,0.084,0.002
2401,mpnet,2.528,0.004,0.095,0.003
2402,mpnet,3.034,0.004,0.139,0.002
2403,mpnet,2.004,0.006,0.172,0.004
2404,mpnet,2.464,0.004,0.147,0.003
2405,mpnet,2.752,0.001,0.082,0.002
2406,mpnet,1.655,0.003,0.117,0.002
2407,mpnet,0.583,0.0,0.072,0.002
2408,mpnet,1.332,0.004,0.101,0.002
2409,mpnet,1.386,0.004,0.079,0.002
2410,mpnet,1.477,0.0,0.075,0.002
2411,mpnet,3.456,0.005,0.205,0.003
2412,mpnet,0.805,0.001,0.09,0.002
2413,mpnet,1.761,0.005,0.12,0.002
2414,mpnet,0.944,0.001,0.07,0.002
2415,mpnet,1.819,0.0,0.091,0.002
2416,mpnet,0.942,0.0,0.087,0.002
2417,mpnet,5.201,0.006,0.105,0.002
2418,mpnet,0.732,0.0,0.044,0.002
2419,mpnet,1.452,0.002,0.071,0.002
2420,mpnet,2.953,0.003,0.154,0.002
2421,mpnet,2.295,0.001,0.097,0.002
2422,mpnet,4.86,0.004,0.121,0.005
2423,mpnet,1.041,0.005,0.112,0.002
2424,mpnet,1.419,0.0,0.079,0.003
2425,mpnet,2.158,0.01,0.142,0.003
2426,mpnet,1.927,0.001,0.113,0.002
2427,mpnet,5.911,0.013,0.311,0.006
2428,mpnet,1.245,0.002,0.082,0.002
2429,mpnet,2.974,0.006,0.197,0.003
2430,mpnet,2.48,0.005,0.139,0.002
2431,mpnet,3.308,0.006,0.165,0.003
2432,mpnet,4.586,0.007,0.18,0.003
2433,mpnet,2.34,0.004,0.211,0.003
2434,mpnet,2.691,0.006,0.113,0.002
2435,mpnet,1.082,0.0,0.07,0.002
2436,mpnet,3.248,0.006,0.187,0.003
2437,mpnet,1.75,0.001,0.102,0.003
2438,mpnet,2.342,0.006,0.133,0.002
2439,mpnet,2.397,0.004,0.133,0.002
2440,mpnet,3.31,0.006,0.153,0.003
2441,mpnet,4.73,0.004,0.086,0.002
2442,mpnet,3.319,0.007,0.193,0.004
2443,mpnet,2.782,0.006,0.1,0.002
2444,mpnet,0.61,0.0,0.054,0.002
2445,mpnet,2.62,0.001,0.135,0.002
2446,mpnet,2.511,0.007,0.094,0.002
2447,mpnet,1.725,0.002,0.11,0.002
2448,mpnet,4.016,0.006,0.103,0.002
2449,mpnet,2.883,0.006,0.089,0.002
2450,mpnet,2.942,0.009,0.208,0.003
2451,mpnet,2.136,0.005,0.13,0.003
2452,mpnet,1.502,0.002,0.089,0.002
2453,mpnet,3.744,0.007,0.216,0.003
2454,mpnet,1.644,0.003,0.161,0.002
2455,mpnet,2.242,0.005,0.1,0.002
2456,mpnet,1.306,0.004,0.137,0.002
2457,mpnet,3.865,0.002,0.094,0.002
2458,mpnet,2.846,0.001,0.064,0.002
2459,mpnet,2.541,0.008,0.17,0.003
2460,mpnet,1.516,0.002,0.067,0.002
2461,mpnet,2.175,0.002,0.095,0.002
2462,mpnet,3.958,0.008,0.176,0.003
2463,mpnet,1.841,0.003,0.093,0.002
2464,mpnet,3.804,0.007,0.157,0.003
2465,mpnet,4.461,0.01,0.261,0.004
2466,mpnet,1.492,0.004,0.089,0.002
2467,mpnet,3.105,0.004,0.091,0.002
2468,mpnet,3.248,0.007,0.162,0.003
2469,mpnet,3.673,0.006,0.17,0.002
2470,mpnet,3.834,0.007,0.159,0.002
2471,mpnet,0.781,0.0,0.048,0.002
2472,mpnet,2.438,0.001,0.062,0.002
2473,mpnet,1.469,0.002,0.063,0.002
2474,mpnet,1.817,0.001,0.111,0.002
2475,mpnet,1.089,0.005,0.079,0.002
2476,mpnet,4.75,0.003,0.17,0.003
2477,mpnet,1.099,0.002,0.091,0.002
2478,mpnet,1.666,0.003,0.117,0.002
2479,mpnet,3.34,0.012,0.095,0.002
2480,mpnet,1.249,0.002,0.068,0.002
2481,mpnet,3.686,0.005,0.196,0.003
2482,mpnet,2.329,0.006,0.12,0.002
2483,mpnet,1.079,0.002,0.097,0.002
2484,mpnet,1.658,0.001,0.096,0.002
2485,mpnet,4.535,0.018,0.107,0.003
2486,mpnet,1.325,0.002,0.092,0.002
2487,mpnet,1.441,0.002,0.107,0.002
2488,mpnet,1.337,0.002,0.078,0.002
2489,mpnet,7.939,0.012,0.207,0.003
2490,mpnet,3.165,0.004,0.137,0.002
2491,mpnet,0.801,0.0,0.05,0.002
2492,mpnet,2.299,0.004,0.139,0.002
2493,mpnet,1.309,0.002,0.086,0.002
2494,mpnet,2.033,0.002,0.079,0.002
2495,mpnet,4.441,0.009,0.155,0.002
2496,mpnet,1.971,0.002,0.101,0.002
2497,mpnet,1.371,0.004,0.072,0.002
2498,mpnet,1.109,0.001,0.086,0.002
2499,mpnet,4.236,0.01,0.187,0.004
2500,mpnet,2.481,0.004,0.089,0.002
2501,mpnet,2.593,0.004,0.083,0.002
2502,mpnet,3.59,0.007,0.188,0.003
2503,mpnet,1.437,0.003,0.085,0.002
2504,mpnet,2.633,0.011,0.136,0.002
2505,mpnet,2.863,0.002,0.087,0.002
2506,mpnet,2.799,0.007,0.124,0.002
2507,mpnet,1.145,0.0,0.076,0.002
2508,mpnet,1.047,0.004,0.071,0.002
2509,mpnet,0.935,0.001,0.113,0.002
2510,mpnet,0.776,0.0,0.068,0.002
2511,mpnet,3.089,0.008,0.08,0.002
2512,mpnet,1.345,0.001,0.067,0.002
2513,mpnet,1.245,0.003,0.087,0.002
2514,mpnet,0.745,0.002,0.096,0.002
2515,mpnet,2.734,0.004,0.091,0.002
2516,mpnet,1.669,0.002,0.075,0.002
2517,mpnet,1.24,0.001,0.127,0.003
2518,mpnet,3.512,0.009,0.208,0.003
2519,mpnet,1.956,0.0,0.089,0.002
2520,mpnet,3.127,0.003,0.114,0.003
2521,mpnet,4.591,0.006,0.081,0.002
2522,mpnet,5.113,0.003,0.118,0.002
2523,mpnet,2.973,0.003,0.105,0.002
2524,mpnet,1.4,0.0,0.057,0.002
2525,mpnet,3.535,0.005,0.168,0.003
2526,mpnet,2.464,0.005,0.2,0.003
2527,mpnet,0.775,0.001,0.074,0.002
2528,mpnet,9.877,0.039,0.866,0.009
2529,mpnet,3.124,0.006,0.161,0.003
2530,mpnet,1.251,0.001,0.095,0.002
2531,mpnet,4.73,0.01,0.398,0.004
2532,mpnet,1.997,0.005,0.109,0.002
2533,mpnet,2.378,0.004,0.156,0.002
2534,mpnet,2.49,0.005,0.191,0.003
2535,mpnet,1.495,0.006,0.103,0.002
2536,mpnet,1.52,0.002,0.075,0.002
2537,mpnet,1.551,0.003,0.115,0.002
2538,mpnet,1.988,0.003,0.096,0.003
2539,mpnet,0.646,0.0,0.039,0.001
2540,mpnet,1.877,0.001,0.073,0.002
2541,mpnet,3.127,0.014,0.227,0.005
2542,mpnet,2.336,0.014,0.183,0.003
2543,mpnet,1.48,0.003,0.099,0.002
2544,mpnet,2.362,0.004,0.11,0.002
2545,mpnet,4.787,0.01,0.203,0.003
2546,mpnet,4.654,0.008,0.36,0.004
2547,mpnet,0.743,0.0,0.085,0.002
2548,mpnet,4.344,0.008,0.125,0.002
2549,mpnet,3.3,0.004,0.109,0.002
2550,mpnet,3.06,0.005,0.119,0.002
2551,mpnet,3.981,0.007,0.239,0.003
2552,mpnet,2.137,0.002,0.175,0.003
2553,mpnet,1.718,0.002,0.07,0.002
2554,mpnet,2.444,0.007,0.176,0.003
2555,mpnet,6.125,0.011,0.219,0.004
2556,mpnet,1.007,0.004,0.13,0.003
2557,mpnet,1.543,0.002,0.079,0.002
2558,mpnet,1.871,0.003,0.101,0.002
2559,mpnet,2.204,0.01,0.17,0.003
2560,mpnet,1.077,0.002,0.069,0.002
2561,mpnet,3.425,0.019,0.385,0.004
2562,mpnet,2.269,0.005,0.203,0.004
2563,mpnet,4.413,0.001,0.133,0.003
2564,mpnet,2.147,0.005,0.139,0.003
2565,mpnet,6.739,0.008,0.248,0.005
2566,mpnet,2.077,0.004,0.132,0.003
2567,mpnet,2.59,0.005,0.133,0.002
2568,mpnet,1.746,0.001,0.167,0.004
2569,mpnet,2.346,0.005,0.104,0.002
2570,mpnet,1.952,0.003,0.068,0.002
2571,mpnet,4.22,0.002,0.069,0.002
2572,mpnet,3.866,0.007,0.241,0.003
2573,mpnet,1.593,0.003,0.078,0.002
2574,mpnet,0.917,0.001,0.083,0.002
2575,mpnet,2.806,0.005,0.134,0.002
2576,mpnet,3.89,0.005,0.131,0.003
2577,mpnet,2.852,0.005,0.163,0.003
2578,mpnet,2.457,0.001,0.072,0.002
2579,mpnet,2.599,0.003,0.137,0.002
2580,mpnet,0.864,0.0,0.065,0.002
2581,mpnet,3.103,0.004,0.125,0.002
2582,mpnet,4.13,0.007,0.162,0.003
2583,mpnet,2.591,0.003,0.133,0.003
2584,mpnet,1.309,0.003,0.107,0.002
2585,mpnet,4.066,0.006,0.136,0.003
2586,mpnet,4.631,0.012,0.268,0.004
2587,mpnet,1.823,0.006,0.088,0.002
2588,mpnet,2.223,0.004,0.101,0.002
2589,mpnet,4.19,0.005,0.111,0.002
2590,mpnet,1.337,0.001,0.133,0.003
2591,mpnet,4.372,0.005,0.115,0.003
2592,mpnet,3.324,0.003,0.088,0.002
2593,mpnet,3.669,0.003,0.077,0.002
2594,mpnet,5.274,0.006,0.416,0.005
2595,mpnet,4.864,0.011,0.133,0.002
2596,mpnet,2.399,0.006,0.157,0.004
