doc,exp,sent_t,chain_t,umap_t,hdbscan_t
46,mpnet,3.041,0.003,0.092,0.002
47,mpnet,9.063,0.001,0.078,0.003
48,mpnet,6.112,0.003,0.077,0.002
49,mpnet,2.91,0.0,0.09,0.002
50,mpnet,3.402,0.003,0.081,0.002
51,mpnet,3.632,0.007,0.245,0.004
52,mpnet,7.245,0.004,0.18,0.002
53,mpnet,0.676,0.004,0.101,0.002
54,mpnet,2.203,0.002,0.109,0.002
55,mpnet,4.074,0.005,0.128,0.003
56,mpnet,2.861,0.0,0.07,0.002
57,mpnet,1.076,0.0,0.063,0.002
58,mpnet,3.922,0.001,0.134,0.004
59,mpnet,1.438,0.001,0.07,0.003
60,mpnet,4.219,0.004,0.152,0.002
61,mpnet,3.76,0.006,0.121,0.003
62,mpnet,4.113,0.005,0.181,0.003
63,mpnet,2.519,0.001,0.137,0.002
64,mpnet,9.534,0.016,0.141,0.002
65,mpnet,10.223,0.005,0.153,0.002
66,mpnet,3.718,0.009,0.2,0.003
67,mpnet,6.343,0.008,0.16,0.005
68,mpnet,6.035,0.461,0.311,0.005
69,mpnet,6.95,0.009,0.279,0.004
70,mpnet,3.017,0.002,0.142,0.004
71,mpnet,7.25,0.0,0.096,0.003
72,mpnet,7.926,0.007,0.202,0.004
73,mpnet,3.673,0.004,0.102,0.002
74,mpnet,0.103,0.0,0.014,0.002
75,mpnet,12.033,0.01,0.39,0.008
76,mpnet,7.619,0.005,0.107,0.003
77,mpnet,5.07,0.005,0.188,0.004
78,mpnet,3.703,0.0,0.115,0.002
79,mpnet,8.278,0.007,0.16,0.004
80,mpnet,3.415,0.001,0.091,0.002
81,mpnet,3.865,0.001,0.125,0.003
82,mpnet,4.062,0.011,0.168,0.004
83,mpnet,3.234,0.004,0.117,0.003
84,mpnet,3.61,0.005,0.083,0.003
85,mpnet,12.298,0.012,0.317,0.006
86,mpnet,3.958,0.004,0.116,0.003
87,mpnet,12.195,0.013,0.25,0.007
88,mpnet,12.037,0.017,0.351,0.004
89,mpnet,0.045,0.0,0.018,0.003
90,mpnet,8.79,0.005,0.183,0.003
91,mpnet,3.889,0.001,0.111,0.002
92,mpnet,4.232,0.001,0.163,0.003
93,mpnet,7.839,0.026,0.371,0.004
94,mpnet,4.223,0.004,0.094,0.002
95,mpnet,2.89,0.002,0.102,0.003
96,mpnet,7.842,0.001,0.122,0.003
97,mpnet,8.604,0.009,0.179,0.004
98,mpnet,8.664,0.007,0.113,0.004
99,mpnet,15.578,0.042,0.257,0.005
100,mpnet,1.053,0.006,0.178,0.004
101,mpnet,7.267,0.001,0.095,0.003
102,mpnet,4.104,0.005,0.144,0.004
103,mpnet,0.613,0.004,0.125,0.008
104,mpnet,3.573,0.002,0.11,0.003
105,mpnet,9.213,0.005,0.212,0.003
106,mpnet,8.932,0.015,0.362,0.007
107,mpnet,4.634,0.008,0.183,0.004
108,mpnet,9.989,0.007,0.175,0.004
109,mpnet,11.907,0.005,0.189,0.003
110,mpnet,4.401,0.001,0.082,0.002
111,mpnet,14.545,0.016,0.295,0.005
112,mpnet,4.791,0.002,0.105,0.003
113,mpnet,20.15,0.021,0.316,0.004
114,mpnet,3.956,0.004,0.163,0.004
115,mpnet,14.773,0.024,0.441,0.007
116,mpnet,9.058,0.001,0.1,0.003
117,mpnet,14.872,0.009,0.195,0.003
118,mpnet,4.631,0.004,0.191,0.005
119,mpnet,5.366,0.01,0.129,0.004
120,mpnet,14.289,0.01,0.17,0.002
121,mpnet,5.295,0.007,0.271,0.006
122,mpnet,8.455,0.002,0.106,0.002
123,mpnet,4.536,0.003,0.138,0.004
124,mpnet,4.066,0.001,0.081,0.003
125,mpnet,4.453,0.007,0.184,0.004
126,mpnet,3.99,0.001,0.142,0.004
127,mpnet,4.718,0.006,0.164,0.005
128,mpnet,14.882,0.021,0.284,0.005
129,mpnet,9.918,0.011,0.307,0.005
130,mpnet,1.217,0.004,0.117,0.003
131,mpnet,10.094,0.001,0.139,0.003
132,mpnet,0.477,0.005,0.158,0.003
133,mpnet,9.113,0.012,0.244,0.004
134,mpnet,9.335,0.007,0.21,0.005
135,mpnet,5.305,0.003,0.103,0.002
136,mpnet,5.212,0.008,0.153,0.003
137,mpnet,10.457,0.01,0.127,0.004
138,mpnet,9.159,0.015,0.134,0.004
139,mpnet,8.755,0.016,0.247,0.008
140,mpnet,9.853,0.009,0.247,0.005
141,mpnet,0.362,0.001,0.128,0.002
142,mpnet,14.113,0.006,0.171,0.004
143,mpnet,9.783,0.012,0.178,0.004
144,mpnet,8.747,0.006,0.305,0.004
145,mpnet,9.167,0.004,0.177,0.004
146,mpnet,14.709,0.045,0.463,0.005
147,mpnet,9.252,0.001,0.118,0.003
148,mpnet,4.466,0.001,0.139,0.004
149,mpnet,9.127,0.011,0.333,0.009
150,mpnet,5.156,0.012,0.198,0.004
151,mpnet,14.656,0.003,0.092,0.003
152,mpnet,15.557,0.004,0.095,0.003
153,mpnet,4.886,0.009,0.259,0.004
154,mpnet,19.711,0.011,0.303,0.006
155,mpnet,15.631,0.004,0.157,0.004
156,mpnet,10.661,0.011,0.192,0.005
157,mpnet,5.312,0.004,0.126,0.004
158,mpnet,5.217,0.006,0.239,0.004
159,mpnet,10.587,0.011,0.154,0.004
160,mpnet,10.509,0.009,0.208,0.003
161,mpnet,8.936,0.007,0.151,0.004
162,mpnet,9.05,0.007,0.142,0.002
163,mpnet,3.749,0.001,0.084,0.002
164,mpnet,9.366,0.014,0.186,0.005
165,mpnet,13.46,0.013,0.289,0.004
166,mpnet,9.383,0.007,0.135,0.005
167,mpnet,18.6,0.007,0.201,0.003
168,mpnet,10.153,0.014,0.121,0.003
169,mpnet,14.642,0.041,0.428,0.008
170,mpnet,4.969,0.001,0.094,0.002
171,mpnet,9.602,0.005,0.11,0.002
172,mpnet,8.685,0.001,0.113,0.003
173,mpnet,9.54,0.007,0.12,0.003
175,mpnet,4.73,0.005,0.228,0.011
176,mpnet,9.006,0.002,0.116,0.002
178,mpnet,5.69,0.007,0.115,0.002
