doc,exp,sent_t,chain_t,umap_t,hdbscan_t
60,thres_65,0,0.004,0.205,0.002
61,thres_75,0,0.004,0.221,0.004
61,thres_65,0,0.006,0.176,0.003
61,thres_55,0,0.004,0.141,0.003
62,thres_65,0,0.006,0.237,0.005
62,thres_75,0,0.003,0.258,0.003
62,thres_55,0,0.009,0.12,0.003
63,thres_75,0,0.001,0.131,0.003
63,thres_65,0,0.002,0.103,0.003
63,thres_55,0,0.001,0.078,0.002
64,thres_75,0,0.004,0.224,0.004
64,thres_65,0,0.006,0.189,0.003
64,thres_55,0,0.006,0.098,0.003
65,thres_75,0,0.004,0.179,0.003
65,thres_55,0,0.003,0.105,0.002
65,thres_65,0,0.002,0.139,0.002
66,thres_55,0,0.004,0.159,0.002
66,thres_65,0,0.004,0.206,0.005
66,thres_75,0,0.009,0.272,0.003
67,thres_55,0,0.008,0.147,0.002
67,thres_75,0,0.004,0.302,0.006
67,thres_65,0,0.008,0.217,0.003
68,thres_65,0,0.007,0.405,0.005
68,thres_55,0,0.007,0.324,0.004
68,thres_75,0,0.004,0.416,0.007
69,thres_75,0,0.003,0.32,0.01
69,thres_55,0,0.007,0.207,0.004
69,thres_65,0,0.004,0.29,0.004
70,thres_55,0,0.002,0.086,0.003
70,thres_65,0,0.001,0.119,0.003
70,thres_75,0,0.001,0.118,0.003
71,thres_55,0,0.0,0.075,0.002
71,thres_65,0,0.001,0.081,0.002
71,thres_75,0,0.0,0.078,0.002
72,thres_65,0,0.005,0.249,0.003
72,thres_75,0,0.004,0.307,0.004
72,thres_55,0,0.009,0.179,0.002
73,thres_75,0,0.002,0.151,0.007
73,thres_55,0,0.006,0.08,0.002
73,thres_65,0,0.001,0.122,0.002
74,thres_65,0,0.0,0.007,0.001
74,thres_75,0,0.0,0.009,0.002
74,thres_55,0,0.0,0.006,0.001
75,thres_55,0,0.008,0.283,0.005
75,thres_75,0,0.004,0.442,0.006
75,thres_65,0,0.009,0.365,0.005
76,thres_65,0,0.005,0.139,0.003
76,thres_75,0,0.016,0.203,0.003
76,thres_55,0,0.003,0.085,0.002
77,thres_55,0,0.004,0.147,0.002
77,thres_75,0,0.002,0.238,0.003
77,thres_65,0,0.005,0.217,0.004
78,thres_75,0,0.001,0.091,0.002
78,thres_55,0,0.0,0.081,0.001
78,thres_65,0,0.001,0.094,0.002
79,thres_65,0,0.004,0.226,0.005
79,thres_75,0,0.004,0.234,0.005
79,thres_55,0,0.008,0.086,0.002
80,thres_65,0,0.0,0.083,0.002
80,thres_75,0,0.001,0.084,0.002
80,thres_55,0,0.0,0.071,0.001
81,thres_65,0,0.001,0.094,0.002
81,thres_75,0,0.001,0.093,0.003
81,thres_55,0,0.0,0.095,0.002
82,thres_75,0,0.003,0.232,0.005
82,thres_55,0,0.006,0.134,0.002
82,thres_65,0,0.01,0.229,0.004
83,thres_55,0,0.002,0.097,0.003
83,thres_65,0,0.002,0.102,0.003
83,thres_75,0,0.004,0.126,0.002
84,thres_55,0,0.002,0.089,0.002
84,thres_75,0,0.002,0.105,0.002
84,thres_65,0,0.001,0.101,0.003
85,thres_75,0,0.005,0.394,0.008
85,thres_65,0,0.006,0.443,0.005
85,thres_55,0,0.006,0.23,0.005
86,thres_55,0,0.002,0.1,0.002
86,thres_75,0,0.002,0.194,0.004
86,thres_65,0,0.002,0.198,0.004
87,thres_75,0,0.006,0.297,0.005
87,thres_55,0,0.008,0.164,0.004
87,thres_65,0,0.005,0.308,0.005
88,thres_55,0,0.01,0.288,0.004
88,thres_75,0,0.01,0.644,0.006
88,thres_65,0,0.008,0.515,0.007
89,thres_75,0,0.0,0.01,0.001
89,thres_55,0,0.0,0.012,0.001
89,thres_65,0,0.0,0.013,0.001
90,thres_75,0,0.002,0.254,0.006
90,thres_55,0,0.005,0.121,0.002
90,thres_65,0,0.003,0.268,0.004
91,thres_75,0,0.002,0.147,0.003
91,thres_65,0,0.002,0.139,0.003
91,thres_55,0,0.0,0.088,0.003
92,thres_65,0,0.003,0.116,0.003
92,thres_55,0,0.001,0.078,0.002
92,thres_75,0,0.004,0.145,0.004
93,thres_55,0,0.014,0.247,0.003
93,thres_75,0,0.004,0.671,0.009
93,thres_65,0,0.027,0.481,0.007
94,thres_65,0,0.011,0.114,0.002
94,thres_55,0,0.004,0.078,0.002
94,thres_75,0,0.006,0.245,0.005
95,thres_65,0,0.002,0.111,0.003
95,thres_75,0,0.002,0.173,0.002
95,thres_55,0,0.001,0.091,0.002
96,thres_75,0,0.002,0.192,0.003
96,thres_55,0,0.001,0.102,0.003
96,thres_65,0,0.001,0.108,0.003
97,thres_65,0,0.006,0.238,0.004
97,thres_55,0,0.005,0.126,0.002
97,thres_75,0,0.006,0.277,0.005
98,thres_75,0,0.006,0.21,0.004
98,thres_65,0,0.005,0.168,0.003
98,thres_55,0,0.005,0.106,0.002
99,thres_75,0,0.01,0.247,0.003
99,thres_65,0,0.008,0.224,0.004
99,thres_55,0,0.005,0.111,0.003
100,thres_75,0,0.004,0.201,0.004
100,thres_55,0,0.004,0.134,0.002
100,thres_65,0,0.006,0.184,0.002
101,thres_55,0,0.0,0.072,0.003
101,thres_75,0,0.001,0.08,0.002
101,thres_65,0,0.001,0.088,0.003
102,thres_75,0,0.002,0.189,0.004
102,thres_55,0,0.005,0.135,0.003
102,thres_65,0,0.003,0.198,0.008
103,thres_75,0,0.0,0.117,0.003
103,thres_65,0,0.003,0.114,0.003
103,thres_55,0,0.002,0.091,0.003
104,thres_75,0,0.001,0.086,0.002
104,thres_65,0,0.001,0.099,0.003
104,thres_55,0,0.002,0.074,0.003
105,thres_65,0,0.005,0.255,0.009
105,thres_75,0,0.005,0.376,0.005
105,thres_55,0,0.005,0.151,0.003
106,thres_55,0,0.015,0.311,0.004
106,thres_65,0,0.025,0.727,0.005
106,thres_75,0,0.005,0.848,0.01
107,thres_55,0,0.004,0.087,0.003
107,thres_75,0,0.002,0.324,0.003
107,thres_65,0,0.005,0.306,0.004
108,thres_75,0,0.007,0.292,0.004
108,thres_55,0,0.002,0.067,0.002
108,thres_65,0,0.01,0.213,0.003
109,thres_65,0,0.005,0.217,0.004
109,thres_75,0,0.001,0.265,0.004
109,thres_55,0,0.003,0.115,0.003
110,thres_55,0,0.001,0.066,0.002
110,thres_65,0,0.001,0.148,0.003
110,thres_75,0,0.001,0.158,0.003
111,thres_65,0,0.011,0.437,0.004
111,thres_75,0,0.007,0.558,0.006
111,thres_55,0,0.008,0.2,0.003
112,thres_65,0,0.002,0.094,0.003
112,thres_75,0,0.002,0.139,0.007
112,thres_55,0,0.001,0.07,0.002
113,thres_55,0,0.014,0.246,0.003
113,thres_75,0,0.007,0.741,0.007
113,thres_65,0,0.009,0.499,0.007
114,thres_65,0,0.002,0.167,0.009
114,thres_55,0,0.004,0.11,0.002
114,thres_75,0,0.001,0.304,0.003
115,thres_55,0,0.013,0.326,0.004
115,thres_75,0,0.007,0.711,0.009
115,thres_65,0,0.014,0.567,0.005
116,thres_65,0,0.001,0.084,0.002
116,thres_55,0,0.0,0.076,0.003
116,thres_75,0,0.009,0.148,0.002
117,thres_55,0,0.004,0.11,0.002
117,thres_75,0,0.003,0.194,0.003
117,thres_65,0,0.006,0.191,0.002
118,thres_55,0,0.002,0.121,0.002
118,thres_75,0,0.001,0.166,0.004
118,thres_65,0,0.002,0.164,0.002
119,thres_65,0,0.002,0.14,0.002
119,thres_55,0,0.004,0.084,0.003
119,thres_75,0,0.002,0.154,0.002
120,thres_55,0,0.005,0.098,0.002
120,thres_65,0,0.006,0.247,0.004
120,thres_75,0,0.011,0.299,0.005
121,thres_75,0,0.005,0.271,0.005
121,thres_55,0,0.005,0.163,0.004
121,thres_65,0,0.005,0.203,0.003
122,thres_55,0,0.002,0.074,0.002
122,thres_75,0,0.001,0.12,0.002
122,thres_65,0,0.003,0.099,0.003
123,thres_75,0,0.001,0.121,0.003
123,thres_55,0,0.0,0.12,0.003
123,thres_65,0,0.002,0.078,0.001
124,thres_65,0,0.0,0.075,0.002
124,thres_55,0,0.001,0.069,0.002
124,thres_75,0,0.001,0.074,0.002
125,thres_75,0,0.003,0.302,0.004
125,thres_65,0,0.007,0.167,0.003
125,thres_55,0,0.004,0.151,0.002
126,thres_65,0,0.001,0.079,0.002
126,thres_55,0,0.0,0.105,0.003
126,thres_75,0,0.001,0.111,0.003
127,thres_75,0,0.003,0.181,0.004
127,thres_65,0,0.001,0.136,0.003
127,thres_55,0,0.003,0.121,0.002
128,thres_65,0,0.01,0.37,0.006
128,thres_75,0,0.007,0.449,0.007
128,thres_55,0,0.012,0.283,0.006
129,thres_55,0,0.005,0.177,0.002
129,thres_65,0,0.004,0.241,0.003
129,thres_75,0,0.006,0.303,0.006
130,thres_65,0,0.002,0.115,0.002
130,thres_55,0,0.002,0.086,0.002
130,thres_75,0,0.002,0.216,0.002
131,thres_75,0,0.002,0.132,0.003
131,thres_65,0,0.002,0.087,0.003
131,thres_55,0,0.001,0.116,0.002
132,thres_65,0,0.003,0.147,0.002
132,thres_55,0,0.004,0.128,0.002
132,thres_75,0,0.001,0.2,0.002
133,thres_55,0,0.005,0.163,0.003
133,thres_75,0,0.008,0.275,0.004
133,thres_65,0,0.007,0.212,0.003
134,thres_75,0,0.003,0.153,0.003
134,thres_65,0,0.003,0.139,0.003
134,thres_55,0,0.002,0.123,0.002
135,thres_55,0,0.002,0.107,0.003
135,thres_65,0,0.003,0.124,0.004
135,thres_75,0,0.002,0.158,0.002
136,thres_55,0,0.003,0.129,0.002
136,thres_75,0,0.002,0.189,0.004
136,thres_65,0,0.003,0.166,0.003
137,thres_65,0,0.002,0.138,0.003
137,thres_55,0,0.002,0.113,0.002
137,thres_75,0,0.001,0.133,0.003
138,thres_55,0,0.008,0.114,0.002
138,thres_65,0,0.004,0.196,0.004
138,thres_75,0,0.006,0.229,0.004
139,thres_75,0,0.004,0.199,0.003
139,thres_55,0,0.005,0.123,0.002
139,thres_65,0,0.003,0.175,0.004
140,thres_55,0,0.005,0.183,0.004
140,thres_65,0,0.003,0.244,0.008
140,thres_75,0,0.002,0.207,0.005
141,thres_55,0,0.001,0.069,0.002
141,thres_65,0,0.001,0.08,0.002
141,thres_75,0,0.001,0.08,0.002
142,thres_65,0,0.006,0.199,0.009
142,thres_75,0,0.002,0.228,0.009
142,thres_55,0,0.005,0.128,0.002
143,thres_55,0,0.004,0.122,0.002
143,thres_65,0,0.005,0.272,0.004
143,thres_75,0,0.004,0.257,0.004
144,thres_55,0,0.006,0.253,0.005
144,thres_65,0,0.004,0.305,0.003
144,thres_75,0,0.003,0.338,0.006
145,thres_75,0,0.002,0.211,0.01
145,thres_65,0,0.004,0.24,0.004
145,thres_55,0,0.002,0.132,0.003
146,thres_65,0,0.011,0.505,0.007
146,thres_75,0,0.005,0.629,0.005
146,thres_55,0,0.011,0.299,0.004
147,thres_55,0,0.001,0.067,0.002
147,thres_65,0,0.002,0.089,0.002
147,thres_75,0,0.001,0.106,0.002
148,thres_55,0,0.001,0.111,0.003
148,thres_65,0,0.002,0.092,0.002
148,thres_75,0,0.002,0.167,0.003
149,thres_65,0,0.007,0.274,0.004
149,thres_55,0,0.009,0.211,0.004
149,thres_75,0,0.002,0.328,0.003
150,thres_55,0,0.007,0.124,0.002
150,thres_65,0,0.004,0.151,0.004
150,thres_75,0,0.005,0.25,0.006
151,thres_75,0,0.001,0.143,0.002
151,thres_55,0,0.003,0.07,0.002
151,thres_65,0,0.002,0.096,0.002
152,thres_55,0,0.003,0.071,0.002
152,thres_75,0,0.005,0.146,0.003
152,thres_65,0,0.002,0.103,0.003
153,thres_55,0,0.003,0.16,0.004
153,thres_75,0,0.004,0.27,0.003
153,thres_65,0,0.005,0.241,0.003
154,thres_75,0,0.015,0.354,0.004
154,thres_55,0,0.013,0.224,0.004
154,thres_65,0,0.008,0.301,0.004
155,thres_75,0,0.006,0.192,0.004
155,thres_55,0,0.003,0.081,0.003
155,thres_65,0,0.007,0.114,0.002
156,thres_55,0,0.004,0.073,0.002
156,thres_75,0,0.002,0.209,0.003
156,thres_65,0,0.006,0.185,0.004
157,thres_65,0,0.001,0.113,0.003
157,thres_55,0,0.001,0.098,0.002
157,thres_75,0,0.001,0.114,0.002
158,thres_55,0,0.005,0.144,0.002
158,thres_75,0,0.001,0.202,0.003
158,thres_65,0,0.002,0.199,0.003
159,thres_65,0,0.009,0.205,0.002
159,thres_55,0,0.008,0.112,0.002
159,thres_75,0,0.004,0.269,0.005
160,thres_65,0,0.005,0.203,0.003
160,thres_75,0,0.002,0.19,0.003
160,thres_55,0,0.006,0.146,0.002
161,thres_75,0,0.002,0.151,0.002
161,thres_55,0,0.004,0.093,0.002
161,thres_65,0,0.002,0.124,0.003
162,thres_65,0,0.002,0.127,0.003
162,thres_75,0,0.001,0.122,0.003
162,thres_55,0,0.003,0.087,0.003
163,thres_65,0,0.0,0.074,0.002
163,thres_55,0,0.0,0.05,0.002
163,thres_75,0,0.0,0.058,0.002
164,thres_55,0,0.006,0.085,0.002
164,thres_75,0,0.005,0.288,0.007
164,thres_65,0,0.007,0.192,0.003
165,thres_75,0,0.005,0.316,0.005
165,thres_55,0,0.009,0.167,0.004
165,thres_65,0,0.006,0.272,0.004
166,thres_55,0,0.003,0.075,0.002
166,thres_65,0,0.004,0.168,0.002
166,thres_75,0,0.003,0.199,0.003
167,thres_75,0,0.004,0.298,0.004
167,thres_55,0,0.005,0.133,0.003
167,thres_65,0,0.005,0.235,0.003
168,thres_75,0,0.005,0.244,0.003
168,thres_65,0,0.005,0.201,0.003
168,thres_55,0,0.009,0.069,0.002
169,thres_65,0,0.008,0.308,0.006
169,thres_55,0,0.008,0.228,0.003
169,thres_75,0,0.007,0.383,0.007
170,thres_65,0,0.001,0.07,0.002
170,thres_75,0,0.001,0.08,0.003
170,thres_55,0,0.001,0.067,0.002
171,thres_65,0,0.002,0.111,0.003
171,thres_75,0,0.002,0.133,0.004
171,thres_55,0,0.002,0.078,0.002
172,thres_65,0,0.001,0.076,0.003
172,thres_75,0,0.001,0.096,0.003
172,thres_55,0,0.0,0.075,0.002
173,thres_75,0,0.004,0.171,0.005
173,thres_65,0,0.003,0.103,0.002
173,thres_55,0,0.003,0.084,0.002
174,thres_75,0,0.002,0.123,0.004
174,thres_65,0,0.003,0.095,0.002
174,thres_55,0,0.001,0.113,0.003
175,thres_55,0,0.001,0.098,0.002
175,thres_75,0,0.001,0.14,0.003
175,thres_65,0,0.002,0.121,0.003
176,thres_65,0,0.001,0.089,0.002
176,thres_75,0,0.001,0.098,0.002
176,thres_55,0,0.001,0.067,0.002
177,thres_55,0,0.002,0.101,0.002
177,thres_75,0,0.012,0.171,0.004
177,thres_65,0,0.004,0.069,0.002
178,thres_75,0,0.003,0.243,0.006
178,thres_65,0,0.006,0.193,0.005
178,thres_55,0,0.007,0.09,0.002
179,thres_75,0,0.008,0.295,0.006
179,thres_65,0,0.005,0.191,0.003
179,thres_55,0,0.005,0.123,0.003
180,thres_65,0,0.003,0.087,0.003
180,thres_75,0,0.002,0.174,0.004
180,thres_55,0,0.002,0.083,0.002
181,thres_75,0,0.003,0.184,0.003
181,thres_55,0,0.003,0.124,0.002
181,thres_65,0,0.004,0.133,0.003
182,thres_65,0,0.006,0.169,0.003
182,thres_75,0,0.003,0.203,0.005
182,thres_55,0,0.003,0.121,0.002
183,thres_55,0,0.003,0.08,0.003
183,thres_65,0,0.002,0.129,0.004
183,thres_75,0,0.001,0.174,0.004
184,thres_55,0,0.003,0.073,0.002
184,thres_65,0,0.001,0.124,0.002
184,thres_75,0,0.001,0.184,0.003
185,thres_55,0,0.004,0.163,0.004
185,thres_75,0,0.004,0.245,0.003
185,thres_65,0,0.002,0.195,0.003
186,thres_75,0,0.005,0.374,0.005
186,thres_65,0,0.008,0.258,0.004
186,thres_55,0,0.007,0.192,0.003
187,thres_65,0,0.0,0.1,0.003
187,thres_75,0,0.001,0.131,0.003
187,thres_55,0,0.002,0.093,0.002
188,thres_55,0,0.004,0.107,0.002
188,thres_75,0,0.008,0.271,0.005
188,thres_65,0,0.004,0.156,0.003
189,thres_65,0,0.001,0.075,0.002
189,thres_75,0,0.001,0.094,0.003
189,thres_55,0,0.0,0.067,0.002
190,thres_75,0,0.005,0.402,0.007
190,thres_65,0,0.005,0.315,0.005
190,thres_55,0,0.007,0.207,0.003
191,thres_55,0,0.006,0.151,0.004
191,thres_75,0,0.015,0.327,0.006
191,thres_65,0,0.01,0.225,0.004
192,thres_55,0,0.002,0.088,0.002
192,thres_65,0,0.004,0.124,0.002
192,thres_75,0,0.005,0.166,0.004
193,thres_65,0,0.003,0.135,0.003
193,thres_55,0,0.004,0.104,0.003
193,thres_75,0,0.001,0.163,0.003
194,thres_75,0,0.002,0.255,0.005
194,thres_55,0,0.006,0.132,0.002
194,thres_65,0,0.003,0.2,0.004
195,thres_75,0,0.002,0.158,0.004
195,thres_65,0,0.001,0.128,0.002
195,thres_55,0,0.003,0.103,0.003
196,thres_65,0,0.005,0.196,0.004
196,thres_55,0,0.003,0.162,0.003
196,thres_75,0,0.004,0.238,0.004
197,thres_55,0,0.002,0.086,0.002
197,thres_75,0,0.002,0.119,0.003
197,thres_65,0,0.001,0.095,0.002
198,thres_75,0,0.002,0.154,0.002
198,thres_65,0,0.003,0.104,0.003
198,thres_55,0,0.004,0.089,0.002
199,thres_75,0,0.004,0.25,0.004
199,thres_55,0,0.004,0.142,0.002
199,thres_65,0,0.003,0.185,0.004
200,thres_55,0,0.001,0.131,0.002
200,thres_75,0,0.002,0.161,0.004
200,thres_65,0,0.002,0.077,0.003
201,thres_65,0,0.003,0.123,0.003
201,thres_55,0,0.003,0.062,0.002
201,thres_75,0,0.004,0.178,0.003
202,thres_75,0,0.001,0.093,0.003
202,thres_65,0,0.0,0.069,0.002
202,thres_55,0,0.0,0.069,0.003
203,thres_65,0,0.001,0.081,0.002
203,thres_55,0,0.001,0.081,0.003
203,thres_75,0,0.002,0.103,0.002
204,thres_75,0,0.009,0.278,0.007
204,thres_55,0,0.007,0.138,0.003
204,thres_65,0,0.004,0.195,0.004
205,thres_55,0,0.003,0.099,0.002
205,thres_75,0,0.002,0.159,0.005
205,thres_65,0,0.002,0.128,0.003
206,thres_55,0,0.011,0.17,0.003
206,thres_75,0,0.005,0.31,0.006
206,thres_65,0,0.004,0.216,0.005
207,thres_55,0,0.0,0.041,0.001
207,thres_65,0,0.0,0.036,0.002
207,thres_75,0,0.0,0.047,0.002
208,thres_55,0,0.006,0.109,0.003
208,thres_75,0,0.004,0.268,0.005
208,thres_65,0,0.005,0.206,0.003
209,thres_55,0,0.001,0.115,0.003
209,thres_75,0,0.003,0.125,0.005
209,thres_65,0,0.002,0.093,0.002
210,thres_65,0,0.005,0.306,0.009
210,thres_55,0,0.007,0.113,0.002
210,thres_75,0,0.005,0.449,0.005
211,thres_55,0,0.001,0.091,0.002
211,thres_75,0,0.001,0.139,0.002
211,thres_65,0,0.001,0.109,0.002
212,thres_55,0,0.03,0.665,0.01
212,thres_75,0,0.011,0.792,0.011
212,thres_65,0,0.015,0.693,0.009
213,thres_75,0,0.002,0.11,0.003
213,thres_65,0,0.001,0.088,0.003
213,thres_55,0,0.002,0.191,0.017
214,thres_75,0,0.001,0.204,0.007
214,thres_65,0,0.002,0.155,0.01
214,thres_55,0,0.001,0.16,0.014
215,thres_75,0,0.0,0.099,0.003
215,thres_55,0,0.001,0.181,0.002
215,thres_65,0,0.0,0.085,0.002
216,thres_65,0,0.014,0.322,0.003
216,thres_55,0,0.017,0.282,0.004
216,thres_75,0,0.009,0.306,0.005
217,thres_65,0,0.0,0.127,0.002
217,thres_75,0,0.001,0.059,0.002
217,thres_55,0,0.0,0.167,0.007
218,thres_65,0,0.012,0.213,0.004
218,thres_55,0,0.013,0.108,0.003
218,thres_75,0,0.007,0.275,0.004
219,thres_75,0,0.002,0.127,0.002
219,thres_55,0,0.003,0.097,0.003
219,thres_65,0,0.003,0.104,0.003
220,thres_55,0,0.005,0.123,0.002
220,thres_75,0,0.002,0.116,0.002
220,thres_65,0,0.002,0.131,0.003
